N	2gram	Voloshinov_1	Myshleni
1	с помощью	6	42
2	в процессе	6	27
3	и в	38	25
4	в развитии	1	24
5	в том	2	23
6	том что	3	20
7	внутренней речи	18	19
8	таким образом	7	17
9	так же	4	17
10	что в	1	17
11	с тем	8	16
12	в основе	2	16
13	как и	10	15
14	в его	6	15
15	то что	8	15
16	в этом	10	14
17	вместе с	5	14
18	между собой	2	13
19	может быть	13	13
20	в целом	4	13
21	процесс образования	1	12
22	так как	7	12
23	в качестве	4	12
24	по своему	3	11
25	перед нами	3	10
26	и что	1	10
27	что и	3	10
28	было бы	7	10
29	того что	4	10
30	только в	6	10
31	как бы	28	10
32	и не	14	10
33	мы не	9	9
34	связи с	3	9
35	этого процесса	1	9
36	ни в	1	9
37	как в	2	9
38	как мы	9	8
39	того чтобы	7	8
40	тем что	2	8
41	не является	5	8
42	речи и	6	8
43	столь же	1	7
44	по своей	2	7
45	все эти	2	7
46	по себе	1	7
47	в области	5	7
48	процессе образования	1	7
49	уже в	5	7
50	мы можем	7	7
51	для того	9	7
52	что мы	11	7
53	как это	5	7
54	же как	1	6
55	того же	1	6
56	зависимости от	5	6
57	и на	6	6
58	но не	2	6
59	потому что	5	6
60	как уже	2	6
61	от этого	1	6
62	представляет собой	2	6
63	не только	27	6
64	собственном смысле	1	6
65	в силу	1	6
66	не может	12	6
67	мы видели	5	6
68	точки зрения	10	6
69	не в	6	6
70	в отношении	2	6
71	не менее	1	6
72	самого начала	4	6
73	приходит к	1	6
74	в собственном	1	6
75	с самого	4	6
76	можно было	4	6
77	внешней речи	4	6
78	один из	4	6
79	что он	2	6
80	с другой	1	6
81	в связи	2	6
82	слова и	5	6
83	в основном	1	6
84	все это	4	6
85	все же	7	6
86	процесса в	1	6
87	мы должны	10	6
88	одним из	1	5
89	человека и	1	5
90	ли оно	1	5
91	в зависимости	5	5
92	мы уже	10	5
93	которую мы	1	5
94	отличаются от	1	5
95	как говорит	1	5
96	и как	9	5
97	и к	4	5
98	что это	4	5
99	при этом	9	5
100	к одному	1	5
101	факт что	1	5
102	между отдельными	1	5
103	тем не	1	5
104	уже говорили	1	5
105	но это	2	5
106	и т.д	21	5
107	о том	4	5
108	внутренняя речь	5	5
109	так и	6	5
110	этой стадии	1	5
111	если бы	4	5
112	в этой	6	5
113	слов и	7	5
114	для него	3	5
115	именно в	1	5
116	тот факт	1	5
117	из которых	3	5
118	мы имели	2	4
119	тем же	3	4
120	мы имеем	2	4
121	бы что	1	4
122	еще не	3	4
123	отнюдь не	10	4
124	в своем	1	4
125	показали что	1	4
126	что слово	1	4
127	ни один	2	4
128	из этих	1	4
129	предметов и	1	4
130	на то	1	4
131	он не	2	4
132	как с	2	4
133	в основу	1	4
134	той же	5	4
135	к которым	1	4
136	и того	1	4
137	не мог	3	4
138	одного и	1	4
139	мы говорили	2	4
140	речи в	1	4
141	в то	9	4
142	тогда когда	1	4
143	этого слова	3	4
144	никогда не	7	4
145	не могут	1	4
146	к тому	4	4
147	что оно	3	4
148	и это	7	4
149	решающую роль	1	4
150	мог бы	1	4
151	по сравнению	1	4
152	в ход	1	4
153	с ним	2	4
154	связь между	2	4
155	в какой	2	4
156	какой степени	1	4
157	из них	3	4
158	могло бы	1	4
159	друг друга	2	4
160	речь и	4	4
161	и речь	2	4
162	от того	3	4
163	но и	13	4
164	прежде всего	21	4
165	там где	1	4
166	что перед	2	4
167	независимо от	5	4
168	с этим	2	4
169	смысле этого	2	4
170	речевого общения	8	4
171	тем и	2	4
172	и все	4	4
173	а в	5	4
174	сказать что	3	4
175	мы увидим	5	4
176	в частности	3	4
177	переход от	1	3
178	то в	1	3
179	в котором	3	3
180	оба эти	1	3
181	эта форма	1	3
182	значением слова	1	3
183	видели что	3	3
184	но как	2	3
185	если в	1	3
186	оно является	2	3
187	когда он	1	3
188	в самом	4	3
189	формы в	1	3
190	остановиться на	1	3
191	что эти	2	3
192	этот процесс	2	3
193	как он	1	3
194	не как	1	3
195	и сам	2	3
196	на этом	1	3
197	его в	4	3
198	в жизни	2	3
199	или менее	1	3
200	деятельности не	1	3
201	в которых	2	3
202	которые в	2	3
203	их в	3	3
204	этой второй	2	3
205	того как	1	3
206	та или	1	3
207	перед ним	3	3
208	не есть	1	3
209	участвуют в	1	3
210	для образования	1	3
211	были бы	4	3
212	в себя	1	3
213	когда в	1	3
214	является в	1	3
215	звуковой комплекс	1	3
216	или иная	1	3
217	связаны с	4	3
218	вслед за	1	3
219	в него	1	3
220	обе эти	1	3
221	мы видим	3	3
222	с ними	1	3
223	этот вопрос	2	3
224	дело с	1	3
225	путь к	1	3
226	внутренней речью	1	3
227	между тем	3	3
228	не можем	1	3
229	если мы	4	3
230	в виде	1	3
231	и их	5	3
232	этом отношении	2	3
233	или иной	4	3
234	к которому	1	3
235	связи и	1	3
236	а с	5	3
237	в живом	3	3
238	же точно	1	3
239	и слово	3	3
240	связь с	2	3
241	ближе всего	1	3
242	сравнению с	1	3
243	наряду с	1	3
244	для возникновения	1	3
245	с этой	1	3
246	в результате	1	3
247	между ними	3	3
248	с ней	2	3
249	другой стороны	1	3
250	в свою	6	3
251	до какой	1	3
252	речевое общение	7	3
253	к этому	2	3
254	равным образом	1	2
255	смысле слова	1	2
256	в следующем	1	2
257	и то	3	2
258	только потому	2	2
259	между двумя	2	2
260	с целым	1	2
261	то же	14	2
262	он получает	1	2
263	сказав что	1	2
264	мы называем	4	2
265	определенное значение	2	2
266	в чем	1	2
267	с его	7	2
268	бы в	5	2
269	хотя и	3	2
270	бы стать	1	2
271	помощью которого	1	2
272	говорили что	1	2
273	но все	4	2
274	и отношения	1	2
275	речи но	2	2
276	с их	1	2
277	в себе	9	2
278	на его	5	2
279	связанные с	2	2
280	или иному	1	2
281	становится таким	1	2
282	одной и	2	2
283	заключает в	4	2
284	слова не	2	2
285	здесь мы	3	2
286	в нем	4	2
287	главным образом	3	2
288	и характер	1	2
289	в мире	2	2
290	конечно в	1	2
291	об этом	3	2
292	зрения на	2	2
293	того или	5	2
294	с другими	2	2
295	между говорящими	2	2
296	человека мы	1	2
297	на первый	1	2
298	в этих	2	2
299	в своей	2	2
300	таким же	1	2
301	с развитием	2	2
302	место в	2	2
303	и той	5	2
304	и эти	1	2
305	однако в	2	2
306	тому что	5	2
307	теми или	1	2
308	слова мы	2	2
309	но они	1	2
310	тем самым	7	2
311	знаком и	1	2
312	одна из	1	2
313	речи не	2	2
314	на себя	1	2
315	они являются	1	2
316	и его	7	2
317	же слова	1	2
318	в каком	2	2
319	определяют и	1	2
320	той или	3	2
321	все еще	1	2
322	самый тип	1	2
323	не будет	3	2
324	свою очередь	4	2
325	это мы	1	2
326	своей речи	1	2
327	ясно что	2	2
328	еще в	1	2
329	мы в	3	2
330	поэтому в	1	2
331	для этого	1	2
332	связанное с	1	2
333	значительно позже	1	2
334	и здесь	3	2
335	одного из	1	2
336	и во	1	2
337	к установлению	1	2
338	или иными	1	2
339	от этих	1	2
340	представления о	1	2
341	все время	5	2
342	слово с	1	2
343	связь и	3	2
344	говорили выше	1	2
345	всех этих	1	2
346	мы будем	6	2
347	не происходит	1	2
348	происходит ли	1	2
349	где они	1	2
350	так что	1	2
351	и благодаря	1	2
352	уже не	4	2
353	в нашей	1	2
354	в начале	3	2
355	является не	1	2
356	речь в	1	2
357	с теми	1	2
358	цели и	1	2
359	слова в	5	2
360	в одном	3	2
