N	2gram	Potebnia_M_1	Myshleni
1	мышления и	1	40
2	речи и	10	28
3	точки зрения	8	26
4	таким образом	13	26
5	в том	26	24
6	и в	39	23
7	том что	16	21
8	в целом	2	20
9	с точки	3	18
10	в этом	15	17
11	того чтобы	2	17
12	то что	10	17
13	не только	21	16
14	так же	5	16
15	говорит он	4	15
16	того что	8	15
17	для того	3	15
18	как и	9	14
19	может быть	27	14
20	но и	20	14
21	в его	5	14
22	что в	22	14
23	в развитии	1	12
24	не может	22	12
25	об отношении	3	12
26	сказать что	3	11
27	как бы	6	11
28	в отношении	1	10
29	с другой	7	10
30	в психологии	1	10
31	прежде всего	4	10
32	и с	3	9
33	между тем	5	9
34	одной стороны	3	9
35	другой стороны	5	9
36	вместе с	8	9
37	и не	18	9
38	человеческой речи	1	8
39	то же	6	8
40	мысли к	1	8
41	заключается в	3	8
42	нас к	1	8
43	самого начала	3	8
44	с самого	3	8
45	и на	1	8
46	с одной	3	8
47	речи как	1	8
48	мы не	10	7
49	вопрос о	4	7
50	по отношению	13	7
51	в самом	3	7
52	в этой	3	7
53	в другом	1	7
54	с тем	5	7
55	в то	4	7
56	мыслью и	2	7
57	мы могли	1	7
58	и ее	1	7
59	так как	21	7
60	что он	1	7
61	отношению к	13	7
62	же как	1	6
63	в сущности	2	6
64	все это	1	6
65	столь же	3	6
66	к слову	1	6
67	независимо от	6	6
68	с этим	7	6
69	могли бы	2	6
70	в себе	13	6
71	лишь в	1	6
72	и тем	3	6
73	с этой	2	6
74	мысли и	9	6
75	и его	5	6
76	о том	2	6
77	связь между	2	6
78	только в	25	6
79	между этими	1	6
80	вопрос об	3	6
81	мы можем	2	6
82	тем что	9	6
83	от того	4	6
84	именно в	1	6
85	потому что	52	6
86	собственном смысле	1	5
87	из того	2	5
88	бы в	4	5
89	в собственном	2	5
90	перед нами	1	5
91	и как	6	5
92	но в	9	5
93	то время	1	5
94	на то	2	5
95	он не	3	5
96	и более	2	5
97	на основании	2	5
98	представить себе	3	5
99	если бы	14	5
100	тем самым	4	5
101	для этого	2	5
102	по себе	10	5
103	тому что	3	5
104	значение слова	1	5
105	мысли в	9	5
106	всех тех	1	5
107	по своей	1	5
108	как мы	2	5
109	и что	10	5
110	так и	13	5
111	что для	3	5
112	слова и	4	5
113	что мы	4	5
114	и все	3	5
115	тем более	2	5
116	мы должны	3	5
117	из этого	2	5
118	в какой	1	5
119	в своих	4	5
120	в котором	1	4
121	высшей степени	1	4
122	в чем	1	4
123	с его	1	4
124	но не	8	4
125	как в	10	4
126	все остальные	4	4
127	говорит что	1	4
128	все эти	1	4
129	что она	1	4
130	при этом	6	4
131	отношений между	3	4
132	их в	1	4
133	что все	3	4
134	отношении мысли	1	4
135	было бы	12	4
136	ни в	1	4
137	в своей	3	4
138	не столько	1	4
139	понятий и	1	4
140	не в	15	4
141	но вместе	2	4
142	убедиться в	1	4
143	этом отношении	1	4
144	к тому	4	4
145	должен быть	1	4
146	для себя	3	4
147	приводит к	1	4
148	по мере	6	4
149	во всей	1	4
150	мы видим	4	4
151	только что	2	4
152	для всех	5	4
