N	2gram	Losev_Dial_2	Istorich
1	и т	17	27
2	и в	19	26
3	т д	15	24
4	так же	2	18
5	т е	30	18
6	то что	14	16
7	не только	19	15
8	может быть	20	14
9	что в	7	14
10	же как	3	13
11	между двумя	1	12
12	но и	12	12
13	и пр	5	11
14	так и	10	10
15	таким образом	4	10
16	показывает что	1	10
17	и его	5	10
18	что он	6	10
19	при помощи	1	10
20	все же	4	9
21	его в	3	9
22	что и	5	9
23	так как	14	9
24	и не	30	9
25	то же	12	8
26	мы знаем	1	8
27	а в	4	8
28	мы имеем	3	7
29	в этом	8	7
30	он не	4	7
31	об этом	3	7
32	как и	10	7
33	в этих	3	7
34	во время	2	7
35	знаем что	1	7
36	на небо	1	7
37	их в	2	7
38	нас к	1	7
39	как в	2	7
40	что здесь	2	7
41	превращается в	1	7
42	и то	7	6
43	еще не	4	6
44	что они	6	6
45	как он	4	6
46	не всегда	1	6
47	мы можем	1	6
48	могут быть	4	6
49	в дальнейшем	1	6
50	к нему	4	6
51	мы видим	2	6
52	потому что	14	6
53	а не	16	6
54	не может	9	6
55	вместе с	2	6
56	когда он	1	6
57	это и	3	5
58	мы уже	8	5
59	то это	2	5
60	но не	6	5
61	и как	10	5
62	но в	2	5
63	уже не	3	5
64	и только	4	5
65	в силу	5	5
66	и по	4	5
67	но все	2	5
68	в другом	4	5
69	и с	5	5
70	это не	10	5
71	не в	8	5
72	точно так	1	5
73	ничего не	3	5
74	как мы	3	5
75	и здесь	1	5
76	и что	5	5
77	в его	1	5
78	с ними	2	5
79	в одном	4	5
80	у него	1	5
81	тем что	2	5
82	до сих	2	5
83	и др	1	5
84	в некоторых	2	5
85	из которых	1	5
86	сих пор	2	5
87	мы должны	2	5
88	вопрос о	3	4
89	не просто	12	4
90	его на	1	4
91	дает нам	1	4
92	он в	1	4
93	но он	4	4
94	три года	1	4
95	в своей	8	4
96	некоторых случаях	1	4
97	но эта	1	4
98	что этот	3	4
99	даже в	3	4
100	того как	2	4
101	здесь не	1	4
102	о том	5	4
103	и даже	14	4
104	вовсе не	13	4
105	с другой	5	4
106	все что	1	4
107	в тех	2	4
108	другой стороны	4	4
109	например в	2	3
110	из трех	1	3
111	что иное	3	3
112	и действительно	1	3
113	из этих	1	3
114	только тогда	7	3
115	в одной	4	3
116	перед нами	2	3
117	все эти	2	3
118	на то	1	3
119	и если	4	3
120	на его	2	3
121	что она	14	3
122	связанные с	1	3
123	при этом	4	3
124	что у	2	3
125	на земле	1	3
126	те же	1	3
127	том что	10	3
128	и при	2	3
129	по сравнению	1	3
130	и более	3	3
131	как это	7	3
132	что эта	1	3
133	не имеет	1	3
134	на него	2	3
135	во всем	1	3
136	представление об	1	3
137	связи с	4	3
138	есть только	4	3
139	и он	1	3
140	она не	8	3
141	данном случае	2	3
142	в образе	1	3
143	в религии	6	3
144	иное как	3	3
145	но мы	2	3
146	в том	14	3
147	только в	5	3
148	как нечто	4	3
149	человека с	1	3
150	а именно	5	3
151	попадает в	1	3
152	не на	2	3
153	о чем	3	3
154	там где	1	3
155	что мы	2	3
156	входить в	1	3
157	в данном	3	3
158	сравнению с	1	3
159	как бы	14	3
160	по существу	1	3
161	или в	2	3
162	но это	7	3
163	только что	5	3
164	же в	2	3
165	е в	3	3
166	не что	3	3
167	он всегда	2	3
168	он также	1	2
169	живое существо	2	2
170	он может	2	2
171	и есть	4	2
172	магическая сила	1	2
173	должна быть	5	2
174	по его	1	2
175	только это	1	2
176	в царство	2	2
177	связана с	2	2
178	как эта	1	2
179	ему в	1	2
180	в некотором	1	2
181	за это	1	2
182	они имеют	1	2
183	тех же	1	2
184	к ним	1	2
185	тут же	4	2
186	в этой	3	2
187	в истории	2	2
188	с этим	3	2
189	в своем	4	2
190	конечно не	6	2
191	что это	10	2
192	в целом	1	2
193	на некоторых	1	2
194	в себе	15	2
195	другом случае	1	2
196	в нем	10	2
197	задний план	1	2
198	же это	4	2
199	не к	1	2
200	содержит в	4	2
201	на этом	2	2
202	в одну	5	2
203	главным образом	1	2
204	с целью	2	2
205	или просто	1	2
206	хотя бы	4	2
207	было бы	3	2
208	известно что	1	2
209	часто это	2	2
210	из них	3	2
211	и тем	1	2
212	ни одной	1	2
213	с тем	2	2
214	и их	3	2
215	бы мы	1	2
216	что я	2	2
217	тем не	2	2
218	все это	4	2
219	по себе	18	2
220	что есть	2	2
221	не менее	3	2
222	идет на	1	2
223	дело не	2	2
224	не по	2	2
225	это мы	2	2
226	одна из	1	2
227	по своей	4	2
228	что на	2	2
229	в области	2	2
230	от того	4	2
231	мороз и	1	2
232	не могут	4	2
233	во все	2	2
234	его с	3	2
235	не есть	47	2
236	поставить вопрос	1	2
237	никогда не	9	2
238	том как	2	2
239	и на	1	2
240	имеется в	2	2
241	таков например	1	2
242	или на	2	2
243	а у	1	2
244	от них	1	2
245	и во	1	2
246	новая форма	1	2
247	того что	6	2
248	происходит в	1	2
249	несколько примеров	1	2
250	меня и	1	2
251	у тебя	1	2
252	их не	1	2
253	это же	1	2
254	себя в	2	2
255	так что	7	2
256	уже в	4	2
257	и они	2	2
258	в виде	2	2
259	есть в	2	2
260	его и	1	2
261	тогда он	1	2
262	ни в	10	2
263	у нее	1	2
264	в других	1	2
265	даже и	1	2
266	в особенности	1	2
267	дают в	1	2
268	говорит о	1	2
269	его как	1	2
270	в частности	2	2
271	иногда играет	1	2
272	и вот	4	2
273	в отдельности	1	2
274	д мы	1	2
275	с этой	1	2
276	есть и	6	2
277	же самое	2	2
278	но для	1	2
279	это уже	2	2
280	в связи	4	2
281	на задний	1	2
282	и все	12	2
283	в мифе	16	2
284	сказать что	10	2
285	но этот	1	2
286	так но	1	1
287	без этих	1	1
288	их между	1	1
289	говоря о	1	1
290	д в	1	1
291	дело вовсе	1	1
292	людей на	1	1
293	показать что	1	1
294	даже если	1	1
295	почти не	1	1
296	что эти	2	1
297	все те	1	1
298	в зависимости	2	1
299	века в	1	1
300	их и	1	1
301	его своей	1	1
302	есть не	7	1
303	им самим	1	1
304	бы уже	1	1
305	также имеет	2	1
306	мы не	1	1
307	по голове	1	1
308	что если	3	1
309	и тут	3	1
310	уже более	1	1
311	ответить на	1	1
312	или другим	2	1
313	не была	1	1
314	есть нечто	8	1
315	так чтобы	2	1
316	время как	7	1
317	но она	1	1
318	е как	1	1
319	но даже	1	1
320	зависимости от	2	1
321	в ней	2	1
322	это существо	1	1
323	не от	1	1
324	он был	1	1
325	что вовсе	1	1
326	по линии	2	1
327	на них	1	1
328	он сам	1	1
329	что по	2	1
330	есть форма	2	1
331	в широком	2	1
332	в различных	1	1
333	в чем	3	1
334	во всех	2	1
335	глаза на	1	1
336	от его	1	1
337	мы будем	1	1
338	но как	5	1
339	тут он	1	1
340	к которой	1	1
341	не все	1	1
342	если в	2	1
343	а он	1	1
344	в эти	1	1
345	себе и	3	1
346	в наиболее	1	1
347	или иное	4	1
348	и я	2	1
349	независимо от	4	1
350	общего с	1	1
351	что именно	1	1
352	однако не	1	1
353	есть что-то	2	1
354	и к	7	1
355	на своем	1	1
356	это просто	1	1
357	всем мире	1	1
358	духа и	1	1
359	есть ли	5	1
360	это показывает	1	1
361	к чему	1	1
362	еще на	2	1
363	та же	4	1
364	не какое-нибудь	1	1
365	жизни так	1	1
366	переходит на	1	1
367	то и	1	1
368	в жертву	1	1
369	не могла	1	1
370	но на	1	1
371	на свой	1	1
372	вообще не	1	1
373	и стало	5	1
374	времена и	1	1
375	выражается в	1	1
376	он все	1	1
377	одному из	1	1
378	уже видели	1	1
379	всех этих	3	1
380	его тела	1	1
381	есть та	3	1
382	в узком	2	1
383	не как	2	1
384	мир как	1	1
385	широком смысле	2	1
386	из него	1	1
387	подобно тому	1	1
388	чтобы их	1	1
389	он убивает	1	1
390	одно и	4	1
391	только тот	1	1
392	и может	6	1
393	за то	1	1
