N	2gram	Vinokur_Ku_1	Psycholo
1	то что	9	37
2	и в	24	30
3	в том	30	27
4	что в	17	24
5	и что	5	23
6	потому что	23	23
7	том что	21	21
8	того чтобы	17	20
9	таким образом	12	20
10	все время	1	20
11	для того	16	20
12	как бы	7	19
13	на то	4	17
14	что он	6	17
15	не только	10	16
16	и мы	2	16
17	если мы	2	16
18	в этом	14	14
19	в самом	10	14
20	как раз	8	13
21	так же	4	13
22	показать что	1	12
23	в сущности	3	12
24	с одной	1	12
25	одной стороны	1	12
26	вместе с	7	12
27	может быть	13	11
28	если бы	9	11
29	что мы	1	11
30	как на	3	11
31	о том	9	10
32	и то	3	9
33	никогда не	2	9
34	увидим что	2	9
35	и когда	1	9
36	так как	9	9
37	с другой	7	9
38	для этого	3	9
39	не может	7	9
40	сказать что	1	9
41	мы увидим	3	9
42	самом деле	9	8
43	мы имеем	6	8
44	на деле	1	8
45	что это	5	8
46	он должен	1	8
47	при этом	6	8
48	заключается в	2	8
49	с тем	5	8
50	сейчас же	1	8
51	не в	11	8
52	сущности говоря	1	8
53	к тому	5	8
54	тому что	3	8
55	того что	9	8
56	а не	8	8
57	могут быть	1	8
58	и т	33	7
59	то же	8	7
60	зависимости от	6	7
61	но не	5	7
62	все же	12	7
63	и как	2	7
64	в нем	4	7
65	точки зрения	14	7
66	по себе	2	7
67	совершенно ясно	1	7
68	совершенно прав	1	7
69	мы можем	1	7
70	как это	3	7
71	в зависимости	5	6
72	что если	2	6
73	в своем	3	6
74	и если	3	6
75	что она	3	6
76	на этом	1	6
77	что все	2	6
78	ясно что	3	6
79	как и	2	6
80	никак не	2	6
81	что с	2	6
82	и его	5	6
83	как будто	1	6
84	когда мы	2	6
85	в совершенно	1	6
86	или в	2	6
87	и здесь	3	6
88	о котором	2	6
89	и тем	2	6
90	уже в	3	6
91	тем что	8	6
92	но и	6	6
93	именно в	6	6
94	и не	12	6
95	и для	2	6
96	что оно	3	6
97	совершенно не	1	6
98	жизни и	1	6
99	в искусстве	1	6
100	прав когда	2	5
101	и есть	2	5
102	еще не	5	5
103	что они	4	5
104	что именно	1	5
105	когда он	3	5
106	в себе	3	5
107	в целом	4	5
108	в этой	3	5
109	было бы	15	5
110	рядом с	5	5
111	несмотря на	3	5
112	был бы	2	5
113	сих пор	4	5
114	только не	1	5
115	как мы	1	5
116	но в	2	5
117	сводится к	3	5
118	один из	4	5
119	в двух	1	5
120	дело с	1	5
121	только в	11	5
122	до сих	4	5
123	а с	3	5
124	и потому	4	5
125	указывает что	1	5
126	бы в	7	5
127	другой стороны	6	5
128	в своих	1	5
129	исходит из	1	4
130	как только	1	4
131	то это	3	4
132	в виду	5	4
133	в ней	6	4
134	в стихе	1	4
135	как говорит	1	4
136	могли бы	2	4
137	есть не	1	4
138	в них	7	4
139	с такой	1	4
140	в своей	2	4
141	и именно	2	4
142	казалось бы	3	4
143	как она	1	4
144	у нас	10	4
145	указывает на	1	4
146	по сравнению	1	4
147	действия и	2	4
148	на примере	2	4
149	внимание на	4	4
150	в его	12	4
151	в него	1	4
152	только что	1	4
153	этот вопрос	1	4
154	только на	1	4
155	содержания и	1	4
156	в конце	1	4
157	содержание и	5	4
158	от того	1	4
159	говорит о	1	4
160	прежде всего	9	4
161	там где	4	4
162	в частности	4	4
163	о чем	2	4
164	этой трагедии	1	4
165	именно это	1	4
166	в результате	5	4
167	и все	2	4
168	а в	5	4
169	не есть	4	4
170	совершенно справедливо	1	3
171	смысл этого	1	3
172	в их	3	3
173	той же	3	3
174	полагает что	1	3
175	из того	1	3
176	в каждой	1	3
177	и на	4	3
178	события в	1	3
179	в ее	1	3
180	он говорит	1	3
181	как в	4	3
182	в которой	6	3
183	из этих	4	3
184	на его	3	3
185	он не	2	3
186	состоит в	3	3
187	в силу	10	3
188	так например	2	3
189	одно и	1	3
190	можно было	6	3
191	об этом	1	3
192	это не	7	3
193	т д	14	3
194	меньше всего	2	3
195	ни в	2	3
196	показывает что	1	3
197	и уже	1	3
198	мы с	1	3
199	в этих	4	3
200	вопрос о	2	3
201	нам только	1	3
202	но он	1	3
203	вовсе не	10	3
204	есть нечто	1	3
205	одна из	1	3
206	иметь в	1	3
207	но только	1	3
208	находятся в	1	3
209	учения о	1	3
210	этом отношении	5	3
211	в каком	2	3
212	не могут	2	3
213	и говорит	2	3
214	идет речь	2	3
215	что у	1	3
216	так и	7	3
217	это только	3	3
218	что и	4	3
219	и только	1	3
220	что здесь	1	3
221	тот же	2	3
222	так что	4	3
223	для него	1	3
224	т п	18	3
225	в состоянии	2	3
226	что на	1	3
227	со стороны	4	3
228	на этот	2	3
229	была бы	3	3
230	когда она	1	3
231	под влиянием	3	3
232	в данном	4	3
233	в той	5	3
234	это есть	2	3
235	для нас	2	3
236	целый ряд	5	3
237	хотя бы	10	3
238	обстоит дело	1	3
239	в свою	3	3
240	и сейчас	1	3
241	к этому	1	3
242	в таком	3	3
243	ту же	1	2
244	же как	1	2
245	того же	4	2
246	это и	4	2
247	по моему	1	2
248	что когда	1	2
249	из самых	1	2
250	по преимуществу	2	2
251	она все	1	2
252	что эти	4	2
253	должна быть	3	2
254	едва ли	1	2
255	с таким	1	2
256	которую мы	1	2
257	к разряду	1	2
258	что иное	1	2
259	и он	3	2
260	иное как	2	2
261	не найдем	1	2
262	это действительно	1	2
263	с его	4	2
264	во всех	1	2
265	предположить что	1	2
266	на самом	2	2
267	совсем не	1	2
