N	3gram	Vygotskiy__4	Myshleni
1	для того чтобы	19	14
2	по отношению к	1	12
3	в том что	12	11
4	с точки зрения	4	9
5	так же как	3	7
6	друг с другом	4	7
7	мы могли бы	1	6
8	заключается в том	3	5
9	с самого начала	5	5
10	можно сказать что	1	5
11	потому что он	2	5
12	о том что	10	4
13	подобно тому как	1	4
14	в сущности говоря	2	4
15	из того что	1	4
16	то же самое	6	4
17	к тому чтобы	3	4
18	этой точки зрения	1	4
19	в то время	2	4
20	но он не	1	4
21	сама по себе	3	4
22	то время как	2	4
23	на этот вопрос	1	4
24	в своем развитии	1	4
25	с этой точки	1	4
26	с одной стороны	3	3
27	так как это	3	3
28	можно было бы	4	3
29	не только не	2	3
30	вместо того чтобы	2	3
31	в свою очередь	1	3
32	не то что	3	3
33	до сих пор	3	3
34	не может быть	1	3
35	лежит в основе	1	2
36	о том как	2	2
37	того чтобы сделать	1	2
38	самой своей природе	1	2
39	по самой своей	1	2
40	и в частности	2	2
41	а с другой	1	2
42	то обстоятельство что	1	2
43	с другой стороны	2	2
44	в той же	1	2
45	что он не	4	2
46	ничего общего с	1	2
47	вместе с тем	2	2
48	таким образом в	2	2
49	знает что он	1	2
50	в самом деле	7	2
51	таким образом что	2	2
52	не до конца	1	2
53	и не может	1	2
54	что оно является	1	2
55	мы видим что	2	2
56	до того как	1	2
57	же самое что	2	2
58	мы не станем	1	2
59	то что он	3	2
60	том что он	3	2
61	так как она	3	2
62	это не так	1	1
63	бы сказать что	1	1
64	говорит нам о	1	1
65	в этом смысле	1	1
66	на самом деле	5	1
67	на то как	2	1
68	предметом которого является	1	1
69	сам по себе	2	1
70	мы не можем	1	1
71	самом деле если	1	1
72	одной и той	2	1
73	в то же	1	1
74	мы вправе спросить	1	1
75	мы знаем что	1	1
76	и что эта	1	1
77	если мы хотим	1	1
78	и что мы	1	1
79	тем и другим	1	1
80	том что для	1	1
81	то что должно	1	1
82	мы уже говорили	1	1
83	не может понять	2	1
84	или хотя бы	1	1
85	ни в каком	1	1
86	это означало бы	3	1
87	чтобы ответить на	1	1
88	что в сущности	1	1
89	совершенно иначе чем	1	1
90	нас на глазах	1	1
91	которая никак не	1	1
92	прибавим к этому	1	1
93	ответить на этот	1	1
94	к этому вопросу	1	1
95	к тому что	5	1
96	начиная с первого	1	1
97	так же точно	5	1
98	он принадлежит к	1	1
99	с целым рядом	2	1
100	что в этом	1	1
101	сделать то же	1	1
102	сводится к тому	2	1
103	именно то что	1	1
104	он полагает что	2	1
105	мы опираемся на	1	1
106	не на то	1	1
107	в том чтобы	3	1
108	сказать что в	2	1
109	что для того	2	1
110	о том в	1	1
111	же как и	1	1
112	может понять как	1	1
113	совершенно другим путем	2	1
114	будем иметь случай	1	1
115	того чтобы он	1	1
116	совершенно очевидно что	1	1
117	но в этом	1	1
118	же точно как	1	1
119	и может быть	4	1
120	между тем и	1	1
121	это на примере	1	1
122	до самого конца	2	1
123	не что иное	1	1
124	и что следовательно	1	1
125	и той же	2	1
126	не потому чтобы	1	1
127	мы только что	1	1
128	не было бы	1	1
129	и из его	1	1
130	шаг за шагом	3	1
131	никак не может	2	1
132	и никогда не	1	1
133	те или иные	1	1
134	происходит так что	1	1
135	при таком понимании	1	1
136	которая лежит в	1	1
137	к выводу что	1	1
138	что иное как	1	1
139	и вместе с	1	1
140	смысле этого слова	3	1
141	друг к другу	1	1
142	нам о том	1	1
143	что в этой	2	1
144	означало бы что	1	1
145	чтобы увидеть что	1	1
146	чтобы сделать это	1	1
147	показать что все	2	1
148	то что составляет	1	1
149	к этому что	1	1
150	психологической точки зрения	1	1
151	что это не	2	1
152	на эту тему	1	1
153	как это и	1	1
154	сказать что оно	1	1
155	то что мешает	1	1
156	и таким образом	1	1
157	прямо сказать что	1	1
158	действительно то что	1	1
159	если скажем что	1	1
160	те же самые	2	1
161	того чтобы увидеть	1	1
162	чем тогда когда	1	1
163	с ним в	2	1
164	а не только	1	1
165	но он еще	1	1
166	у нас на	1	1
167	я не могу	1	1
168	надо сказать что	3	1
169	этот закон и	1	1
170	и что в	3	1
171	и развития их	1	1
172	во всяком случае	3	1
173	чем то что	1	1
174	того чтобы понять	1	1
175	мы никогда не	3	1
176	что если в	1	1
177	останавливаться на этом	1	1
178	один из них	1	1
179	мы будем иметь	1	1
