N	2gram	Medvedev_F_1	Problema
1	и в	24	44
2	вовсе не	10	37
3	и не	20	35
4	не есть	2	35
5	может быть	14	28
6	по себе	5	25
7	потому что	1	25
8	то что	8	23
9	в том	6	21
10	только в	2	19
11	а не	10	18
12	в этом	15	17
13	также и	1	16
14	если мы	2	16
15	даже и	2	16
16	для нас	1	16
17	сказать что	1	16
18	художественного произведения	23	14
19	не только	7	14
20	и даже	3	14
21	и т	12	13
22	то же	10	13
23	т д	8	13
24	не в	8	13
25	но в	5	12
26	том что	1	12
27	так что	1	12
28	не является	1	11
29	отнюдь не	6	10
30	так и	18	10
31	как и	11	10
32	тем не	1	10
33	не менее	11	10
34	у нас	5	10
35	но и	7	10
36	не имеет	1	9
37	в нем	14	9
38	и с	8	9
39	это не	2	9
40	и тем	1	9
41	в то	9	9
42	и это	2	9
43	в его	23	9
44	что и	2	9
45	что он	3	9
46	так как	1	9
47	в данном	1	9
48	как бы	6	9
49	таким образом	13	9
50	и от	7	9
51	во всяком	4	9
52	смысле слова	1	8
53	сама по	2	8
54	перед нами	1	8
55	в себе	3	8
56	он не	3	8
57	было бы	6	8
58	ни в	2	8
59	но это	3	8
60	только и	4	8
61	как раз	2	8
62	связи с	3	8
63	как мы	5	8
64	здесь не	3	8
65	того что	5	8
66	или иной	1	8
67	а именно	1	8
68	что же	1	8
69	художественное произведение	6	8
70	что в	4	8
71	это и	3	7
72	мы не	3	7
73	в связи	4	7
74	на самом	7	7
75	все эти	6	7
76	ничего общего	1	7
77	данном случае	1	7
78	с ним	2	7
79	и что	2	7
80	с другой	5	7
81	значит что	1	7
82	уже не	2	7
83	не может	16	7
84	и потому	9	7
85	в целом	6	6
86	все же	3	6
87	и к	4	6
88	и если	2	6
89	то ни	3	6
90	ясно что	3	6
91	того или	2	6
92	но только	1	6
93	никогда не	4	6
94	для этого	4	6
95	другими словами	1	6
96	можно сказать	1	6
97	всяком случае	4	6
98	сами по	2	6
99	имеет значение	1	6
100	в виде	1	6
101	жизни и	7	6
102	и есть	1	5
103	едва ли	1	5
104	еще не	6	5
105	а только	2	5
106	значение и	3	5
107	за пределы	2	5
108	что они	1	5
109	в своем	11	5
110	хотя и	1	5
111	в нашем	2	5
112	с тем	2	5
113	точки зрения	16	5
114	в своей	11	5
115	нас не	2	5
116	тем самым	3	5
117	как о	4	5
118	тех или	1	5
119	и его	10	5
120	и о	1	5
121	в ней	10	5
122	и здесь	6	5
123	только на	5	5
124	или даже	1	5
125	не было	3	5
126	так же	4	5
127	как в	8	5
128	этого слова	3	5
129	все это	9	5
130	а в	6	5
131	с ней	1	5
132	другой стороны	1	5
133	мы уже	1	4
134	но даже	1	4
135	бы то	3	4
136	в чем	1	4
137	только при	1	4
138	чем же	2	4
139	и вовсе	1	4
140	при этом	5	4
141	заключается в	1	4
142	и без	1	4
143	взятые сами	1	4
144	тому что	1	4
145	раз и	2	4
146	и притом	1	4
147	и является	2	4
148	только с	1	4
149	или иных	1	4
150	есть только	1	4
151	отличается от	3	4
152	в ее	8	4
153	языка и	1	4
154	же деле	1	4
155	это значит	1	4
156	дело здесь	1	4
157	самом же	1	4
158	или в	1	4
159	или другой	1	4
160	а также	1	4
161	совершенно не	1	4
162	же самой	1	4
163	в искусстве	5	4
164	художественном произведении	3	3
165	отношения к	6	3
166	же как	2	3
167	то в	1	3
168	и значение	1	3
169	говорить о	1	3
170	и ее	10	3
171	но не	3	3
172	уже как	2	3
173	общего с	1	3
174	в художественном	3	3
175	кроме того	1	3
176	и как	3	3
177	с понятием	1	3
178	в самом	5	3
179	в этой	6	3
180	на то	1	3
181	как оно	1	3
182	свою собственную	1	3
183	что у	1	3
184	но все	2	3
185	оно всегда	1	3
186	значение в	3	3
187	его в	3	3
188	с другими	4	3
189	но уже	1	3
190	он является	1	3
191	и тогда	1	3
192	не значит	1	3
193	что такое	2	3
194	бы к	1	3
195	но эта	2	3
196	бы быть	2	3
197	и очень	1	3
198	человека но	1	3
199	иной раз	1	3
200	та или	1	3
201	ничего не	2	3
202	или иная	1	3
203	свое значение	1	3
204	если же	2	3
205	она не	6	3
206	если бы	4	3
207	действительность и	1	3
208	во всей	2	3
209	не так	2	3
210	быть и	4	3
211	не мешает	1	3
212	вся эта	1	3
213	самом деле	6	3
214	которые мы	1	3
215	а это	1	3
216	в мифе	1	3
217	для него	3	3
218	структуры и	1	3
219	могло бы	2	3
220	отличие от	1	3
221	жизни а	1	3
222	здесь в	2	3
223	очень много	1	3
224	что для	1	3
225	прежде всего	22	3
226	его как	3	3
227	ни на	3	3
228	в той	1	3
229	образ и	1	3
230	с этой	4	3
231	в условиях	1	3
232	это уже	1	3
233	формы и	5	3
234	и все	6	3
235	из себя	1	3
236	и ни	1	3
237	тем более	1	3
238	ни к	1	3
239	хотя бы	5	3
240	ни было	2	3
241	же в	3	3
242	или иного	3	3
243	из этого	1	3
244	и другие	1	3
245	только путем	1	3
246	к тому	3	3
247	что смысл	1	2
248	и до	5	2
249	его не	2	2
250	в самих	1	2
251	мы и	1	2
252	самый термин	1	2
253	литературы и	2	2
254	не был	1	2
255	во всех	5	2
256	эту действительность	1	2
257	совсем не	1	2
258	с которыми	1	2
259	друг от	2	2
260	или иное	1	2
261	с этим	2	2
262	когда он	3	2
263	даже просто	1	2
264	себе не	1	2
265	в которой	4	2
266	он в	2	2
267	с их	1	2
268	нами в	1	2
269	а вовсе	2	2
270	сравнению с	1	2
271	у тургенева	2	2
272	время и	1	2
273	художественном образе	1	2
274	слова а	1	2
275	всех этих	3	2
276	широком смысле	1	2
277	что является	1	2
278	и может	4	2
279	в другом	1	2
280	действительности которые	1	2
281	а как	2	2
282	ведь в	1	2
283	для них	1	2
284	в слове	1	2
285	он и	1	2
286	мы видели	2	2
287	жизни но	2	2
288	нисколько не	2	2
289	в этих	1	2
290	в котором	1	2
291	с точки	13	2
292	по сравнению	1	2
293	в их	11	2
294	не столько	1	2
295	в отличие	1	2
296	бы мы	1	2
297	от его	1	2
298	бы о	1	2
299	и более	2	2
300	произведения в	8	2
301	для нее	1	2
302	об ее	1	2
303	в отношении	3	2
304	и художественной	2	2
305	на котором	1	2
306	и сама	1	2
307	в процессе	9	2
308	в основе	3	2
309	но что	1	2
310	и слишком	2	2
311	и всегда	1	2
312	ней действительности	1	2
313	в самой	2	2
314	и по	1	2
315	как она	3	2
316	однако это	1	2
317	свое собственное	1	2
318	могут быть	1	2
319	что оно	1	2
320	что при	1	2
321	с ее	7	2
322	от друга	2	2
323	и сами	1	2
324	настоящее время	10	2
325	остается только	1	2
326	что дело	1	2
327	жизнь и	3	2
328	в настоящее	10	2
329	о ней	1	2
330	и художественная	2	2
331	искусства и	5	2
332	художественной структуры	6	2
333	на отдельные	1	2
334	и во	1	2
335	мы ни	2	2
336	для самого	1	2
337	чисто художественной	2	2
338	который в	1	2
339	по мнению	1	2
340	произведения то	1	2
341	с одной	4	2
342	себя в	1	2
343	к какому	1	2
344	ведь если	1	2
345	это значение	1	2
346	за счет	1	2
347	из них	1	2
348	роль и	1	2
349	никто не	1	2
350	произведения и	8	2
351	от тех	1	2
352	друг друга	4	2
353	между прочим	1	2
354	от того	2	2
355	гораздо больше	1	2
356	даже не	1	2
357	до сих	6	2
358	на ее	1	2
359	именно в	8	2
360	а с	1	2
361	ничем не	3	2
362	у человека	1	2
363	произведение в	3	2
364	действительности как	2	2
365	в частности	4	2
366	отраженной в	1	2
367	вместе с	2	2
368	и особенно	2	2
369	как это	6	2
370	путь от	1	2
