N	2gram	Bakhtin_Fr_4	Myslijsy
1	потому что	1	49
2	для нас	1	31
3	то есть	21	30
4	и в	29	24
5	может быть	2	23
6	то что	4	20
7	и не	16	19
8	в том	7	18
9	т с	1	18
10	что в	1	16
11	не только	10	15
12	того же	5	14
13	при этом	3	13
14	в слове	2	13
15	то же	10	12
16	но не	2	12
17	мы можем	3	12
18	не может	2	12
19	мы не	1	11
20	таким образом	20	11
21	если бы	1	11
22	что и	1	11
23	что мы	1	11
24	только в	2	11
25	как в	2	10
26	в себе	3	10
27	для него	1	10
28	так как	7	10
29	независимо от	1	9
30	в нем	5	9
31	вовсе не	9	9
32	но и	9	9
33	как бы	8	9
34	и на	11	8
35	в этом	11	8
36	более или	3	8
37	том что	3	8
38	или менее	3	8
39	под влиянием	1	8
40	в чем	3	7
41	с этим	1	7
42	как и	12	7
43	или же	1	7
44	быть может	2	7
45	прежде всего	8	7
46	тем что	4	7
47	того что	3	7
48	и как	3	6
49	и того	1	6
50	одного и	1	6
51	в то	10	6
52	связи с	2	6
53	свою очередь	1	6
54	в одном	1	6
55	с другой	4	6
56	этого слова	1	6
57	в свою	1	6
58	что они	2	5
59	все остальные	3	5
60	все же	3	5
61	уже в	2	5
62	бы не	2	5
63	на то	1	5
64	с ним	2	5
65	так и	11	5
66	по мере	1	5
67	о том	2	5
68	тот же	3	5
69	таких же	1	5
70	из них	6	5
71	от того	1	5
72	в них	7	5
73	для того	3	5
74	в природе	1	5
75	и их	3	5
76	только для	4	5
77	в которой	4	5
78	в самом	1	4
79	время как	1	4
80	еще не	4	4
81	но в	12	4
82	уже не	2	4
83	только один	1	4
84	как он	2	4
85	так сказать	2	4
86	главным образом	1	4
87	и если	1	4
88	то все	1	4
89	такой же	3	4
90	в котором	2	4
91	место в	2	4
92	сих пор	1	4
93	между прочим	2	4
94	они не	2	4
95	образом в	3	4
96	подобно тому	3	4
97	и сами	1	4
98	в некоторых	1	4
99	то время	2	4
100	так в	1	4
101	никогда не	2	4
102	и что	1	4
103	для самого	1	4
104	что он	4	4
105	с одной	2	4
106	в других	2	4
107	до сих	1	4
108	там где	3	4
109	тому как	3	4
110	от него	1	4
111	во время	10	4
112	в таком	1	4
113	вряд ли	1	3
114	человека и	1	3
115	и то	2	3
116	с таким	2	3
117	той же	3	3
118	но она	2	3
119	но даже	1	3
120	если в	2	3
121	со стороны	2	3
122	относится к	1	3
123	хотя и	2	3
124	что это	5	3
125	в целом	1	3
126	думать что	1	3
127	их отношения	1	3
128	что она	1	3
129	о которой	1	3
130	не как	1	3
131	так например	1	3
132	них не	1	3
133	его в	9	3
134	это не	5	3
135	рядом с	5	3
136	далеко не	5	3
137	и тогда	1	3
138	в эту	3	3
139	в этих	2	3
140	и при	2	3
141	в ней	3	3
142	на него	1	3
143	те же	1	3
144	в словах	2	3
145	и вообще	1	3
146	находится в	1	3
147	но мы	2	3
148	от них	1	3
149	которые мы	1	3
150	и во	1	3
151	и у	2	3
152	что на	1	3
153	одной стороны	2	3
154	в самой	1	3
155	смысле этого	1	3
156	слова и	1	3
157	значит то	1	3
158	но это	4	3
159	и для	2	3
160	и от	1	3
161	и все	13	3
162	только что	1	3
163	с ними	3	3
164	все что	1	3
165	как на	2	3
166	без них	1	2
167	самом деле	1	2
168	на самом	4	2
169	и есть	4	2
170	отношения к	1	2
171	что многие	1	2
172	с его	4	2
173	только после	1	2
174	не все	1	2
175	в общем	1	2
176	за пределы	1	2
177	его на	1	2
178	в действительности	1	2
179	все эти	9	2
180	в нашем	4	2
181	и тот	2	2
182	было связано	1	2
183	время и	2	2
184	равно и	1	2
185	всех этих	3	2
186	и по	5	2
187	на этом	2	2
188	одно и	1	2
189	но все	1	2
190	связанные с	4	2
191	органов и	2	2
192	в жизни	2	2
193	ни с	2	2
194	мы знаем	1	2
195	а равно	1	2
196	что такое	1	2
197	не столько	2	2
198	на такие	1	2
199	мы находим	1	2
200	но он	6	2
201	их в	2	2
202	остановимся на	1	2
203	боли и	1	2
204	и его	8	2
205	сказать что	5	2
206	самого начала	3	2
207	что ему	1	2
208	были и	3	2
209	но только	2	2
210	того чтобы	3	2
211	и весь	1	2
212	же время	8	2
213	во всем	1	2
214	животных и	3	2
215	у нас	1	2
216	превращается в	3	2
217	не противоречит	1	2
218	что слово	1	2
219	и это	2	2
220	каждому из	1	2
221	что все	1	2
222	и образ	1	2
223	в себя	2	2
224	с самого	3	2
225	что у	3	2
226	было в	2	2
227	и здесь	3	2
228	степень влияния	1	2
229	нас в	1	2
230	это было	1	2
231	которой мы	1	2
232	вообще и	1	2
233	эти последние	1	2
234	один из	4	2
235	мы видим	3	2
236	разнообразие и	1	2
237	есть в	2	2
238	и они	3	2
239	не дает	1	2
240	и других	3	2
241	друг друга	2	2
242	у него	5	2
243	указание на	1	2
244	такие которые	1	2
245	к которому	2	2
246	а с	1	2
247	между ними	2	2
248	не на	2	2
249	в связи	1	2
250	так же	7	2
251	и потому	1	2
252	в разговоре	1	2
253	влияния на	1	2
254	она есть	1	2
255	все это	4	2
256	общие черты	2	2
257	не знаем	1	2
258	в его	8	2
259	или в	2	2
260	о котором	1	2
261	другого рода	1	2
262	его уже	1	2
263	даже при	1	2
264	другой стороны	3	2
265	но эти	2	2
266	даже и	2	2
267	к этому	2	2
268	ту же	1	1
269	вопросом что	1	1
270	отношение к	1	1
271	с новыми	1	1
272	он произносит	1	1
273	не имел	1	1
274	и так	3	1
275	и до	5	1
276	должна быть	1	1
277	видеть в	1	1
278	этот и	1	1
279	и за	3	1
280	же образ	1	1
281	мы уже	10	1
282	почему бы	1	1
283	изменений в	1	1
284	движениями и	1	1
285	не была	1	1
286	по частям	1	1
287	перейти к	1	1
288	принадлежит к	1	1
289	которое не	2	1
290	они были	3	1
291	существенное значение	1	1
292	всех сторон	1	1
293	на нем	2	1
294	в отличие	1	1
295	разделяет этот	1	1
296	пример того	1	1
297	на их	2	1
298	не без	1	1
299	что вполне	1	1
300	его так	3	1
301	но конечно	3	1
302	в ее	3	1
303	понятно почему	2	1
304	видели что	1	1
305	нам его	1	1
306	а тем	1	1
307	всякий раз	1	1
308	но как	3	1
309	в первое	1	1
310	отличие от	1	1
311	один и	2	1
312	и такое	1	1
313	в одной	2	1
314	чем мы	1	1
315	дает нам	2	1
316	для всех	1	1
317	стороны и	1	1
318	не изображает	1	1
319	как к	3	1
320	чтобы к	1	1
321	перед нами	4	1
322	что по	1	1
323	и наконец	2	1
324	в противоположность	1	1
325	в этот	1	1
326	то в	3	1
327	сливается с	1	1
328	бы и	1	1
329	он в	1	1
330	что так	1	1
331	рассказ о	1	1
332	только на	1	1
333	с их	1	1
334	нами в	1	1
335	его и	2	1
336	тому же	1	1
337	в образы	1	1
338	человек не	1	1
339	в наших	1	1
340	например как	1	1
341	есть одна	1	1
342	он не	3	1
343	на новые	1	1
344	на том	1	1
345	к одному	1	1
346	что одно	1	1
347	на земле	1	1
348	здесь для	1	1
349	и независимо	1	1
350	прежде чем	1	1
351	том же	2	1
352	мы слышим	4	1
353	как они	1	1
354	не будет	1	1
355	же не	2	1
356	чего он	1	1
357	том случае	1	1
358	об этом	1	1
359	связанных с	2	1
360	и с	9	1
361	входит в	1	1
362	к природе	1	1
363	и дает	2	1
364	в переводе	1	1
365	делает его	1	1
366	между отдельными	1	1
367	тела в	2	1
368	ни в	2	1
369	превращаются в	1	1
370	мы видели	7	1
371	заставляют нас	1	1
372	в тоне	1	1
373	к четвертой	1	1
374	что значит	3	1
375	можно сказать	1	1
376	характер но	1	1
377	или точнее	1	1
378	а как	2	1
379	и без	1	1
380	вообще нельзя	1	1
381	с точки	2	1
382	в их	2	1
383	все и	1	1
384	то его	1	1
385	мысли и	1	1
386	знаем что	1	1
387	не исчерпывается	1	1
388	что я	2	1
389	на место	1	1
390	значение для	1	1
391	поэтому в	2	1
392	мир и	2	1
393	которые в	1	1
394	страха и	1	1
395	друг другу	1	1
396	сам он	2	1
397	можем сказать	1	1
398	и вся	1	1
399	раз и	1	1
400	без него	1	1
401	их природы	1	1
402	между людьми	1	1
403	самостоятельное существование	1	1
404	виду что	1	1
405	на котором	2	1
406	дело в	2	1
407	в самых	1	1
408	он мог	1	1
409	найти в	1	1
410	ничего не	1	1
411	и степень	1	1
412	по своей	3	1
413	своей цели	1	1
414	его собственную	1	1
415	уже и	2	1
416	раз как	1	1
417	тела и	4	1
418	известной степени	1	1
419	теперь когда	1	1
420	и сам	3	1
421	похож на	1	1
422	его за	1	1
423	к тому	2	1
424	бы он	1	1
425	на это	1	1
426	где он	2	1
427	с образом	2	1
428	как мы	10	1
429	он вовсе	1	1
430	здесь не	3	1
431	всего к	1	1
432	это для	1	1
433	на нее	1	1
434	времени и	2	1
435	начала и	3	1
436	что дело	1	1
437	на них	2	1
438	был не	1	1
439	и всякого	1	1
440	все его	1	1
441	связанное с	1	1
442	со всех	1	1
443	цвет и	1	1
444	от животного	1	1
445	и силу	1	1
446	именно с	1	1
447	это вполне	1	1
448	и та	1	1
449	мнения что	1	1
450	что каждый	1	1
451	имеет и	1	1
452	живым и	1	1
453	и были	2	1
454	этих слов	1	1
455	ее от	1	1
456	переходит в	1	1
457	я вижу	1	1
458	не более	1	1
459	все в	2	1
460	ее как	1	1
461	в ту	2	1
462	слов и	3	1
463	свойство его	1	1
464	как она	1	1
465	и самые	1	1
466	тех пор	1	1
467	к нему	3	1
468	что здесь	3	1
469	плане но	1	1
470	но с	1	1
471	с себя	1	1
472	оно и	1	1
473	всякого рода	2	1
474	дело с	1	1
475	оно относится	1	1
476	и крик	1	1
477	как нечто	1	1
478	при каких	1	1
479	непосредственно из	1	1
480	сказали что	1	1
481	не простое	1	1
482	между этими	1	1
483	именно на	1	1
484	со всеми	1	1
485	же и	3	1
486	конечно не	4	1
487	в большинстве	6	1
488	большинстве случаев	5	1
489	при помощи	1	1
490	есть когда	1	1
