N	2gram	Voloshinov_1	Myshleni
1	и в	13	28
2	в том	2	28
3	то что	6	28
4	в этом	2	27
5	потому что	1	22
6	том что	2	19
7	не может	8	19
8	таким образом	6	18
9	родного языка	1	18
10	что он	1	18
11	только в	6	18
12	что в	3	17
13	не только	6	16
14	так же	2	15
15	точки зрения	7	13
16	может быть	8	13
17	с помощью	2	13
18	сказать что	1	13
19	в школе	4	12
20	тому что	1	11
21	и не	8	11
22	что мы	1	11
23	как бы	6	11
24	к другим	1	11
25	но не	1	10
26	по отношению	3	10
27	отношений между	2	10
28	с точки	5	10
29	в отношении	2	10
30	того чтобы	1	10
31	к тому	2	10
32	так как	3	10
33	но и	3	10
34	отношению к	3	10
35	было бы	4	9
36	в процессе	5	9
37	мы можем	4	9
38	в самом	2	8
39	никогда не	3	8
40	тем что	2	8
41	для того	1	8
42	еще не	1	8
43	как известно	1	7
44	того же	1	7
45	то же	4	7
46	отношение к	1	7
47	в своем	1	7
48	в которой	3	7
49	с самого	2	7
50	в нем	2	7
51	заключается в	1	7
52	письменной речи	1	7
53	самого начала	2	7
54	можно было	1	7
55	если бы	2	7
56	мы видим	2	7
57	и других	1	7
58	там где	2	7
59	вместе с	1	7
60	же как	1	6
61	мы не	4	6
62	в чем	2	6
63	и как	1	6
64	и к	2	6
65	как и	3	6
66	для него	2	6
67	к предмету	2	6
68	не имеет	2	6
69	когда мы	1	6
70	же самое	1	6
71	так и	3	6
72	и что	1	6
73	его в	1	6
74	в области	2	6
75	в то	1	6
76	в зависимости	2	5
77	вопрос о	1	5
78	из того	1	5
79	зависимости от	2	5
80	но в	4	5
81	в этой	1	5
82	и тем	2	5
83	переходе от	1	5
84	того как	1	5
85	в разных	1	5
86	могут быть	2	5
87	языка и	5	5
88	в пределах	3	5
89	детской речи	1	5
90	мышления в	1	5
91	и все	3	5
92	речи и	1	5
93	например в	1	4
94	и то	3	4
95	к другому	1	4
96	мы имеем	1	4
97	в каждой	1	4
98	же самые	1	4
99	в одной	1	4
100	с этим	3	4
101	в себе	3	4
102	на то	1	4
103	на этом	1	4
104	но если	1	4
105	не в	3	4
106	мысли в	1	4
107	в сознании	4	4
108	что при	1	4
109	своего развития	1	4
110	на основе	1	4
111	но что	1	4
112	и следовательно	2	4
113	ко всем	1	4
114	который мы	2	4
115	они не	1	4
116	ту же	1	3
117	это и	1	3
118	исследования в	1	3
119	с его	1	3
120	как в	2	3
121	от этого	2	3
122	остановиться на	1	3
123	связанные с	2	3
124	при этом	2	3
125	возможно только	1	3
126	в каждом	4	3
127	между отдельными	1	3
128	в них	2	3
129	что такое	1	3
130	в их	3	3
131	когда ребенок	1	3
132	для данного	1	3
133	движение в	1	3
134	от более	1	3
135	по себе	1	3
136	в основе	1	3
137	по своей	1	3
138	связи с	1	3
139	до того	1	3
140	этом отношении	1	3
141	лежит в	1	3
142	только то	1	3
143	в себя	1	3
144	но мы	4	3
145	те же	2	3
146	к анализу	2	3
147	мог бы	2	3
148	по мере	1	3
149	и здесь	1	3
150	и т.д	5	3
151	в его	7	3
152	слов и	4	3
153	все время	1	3
154	один из	1	3
155	этот вопрос	1	3
156	и его	12	3
157	в нашей	1	3
158	до конца	1	3
159	нуждается в	2	3
160	только к	1	3
161	а не	2	3
162	же точно	1	3
163	на фоне	4	3
164	как это	1	3
165	в целом	2	3
166	в другой	1	3
167	бы в	2	3
168	мы должны	6	3
169	в системе	1	3
170	не знает	1	3
171	в своих	2	3
172	и письменной	1	2
173	эти функции	1	2
174	одним из	1	2
175	самом деле	3	2
176	мы уже	2	2
177	себе что	2	2
178	слово не	1	2
179	мысль что	1	2
180	что они	2	2
181	мы обязаны	1	2
182	прежде всего	9	2
183	все же	5	2
184	с понятием	1	2
185	и наконец	5	2
186	все эти	2	2
187	в последнее	1	2
188	если он	1	2
189	мысли и	1	2
190	состоит в	1	2
191	к одному	3	2
192	с этой	2	2
193	этим самым	1	2
194	в другом	2	2
195	несмотря на	2	2
196	в своей	4	2
197	с вещами	1	2
198	в такой	1	2
199	которого является	1	2
200	что всякий	1	2
201	в которых	1	2
202	точку зрения	3	2
203	но это	1	2
204	речи в	1	2
205	и более	1	2
206	необходимо чтобы	1	2
207	что эта	2	2
208	не менее	2	2
209	и другое	1	2
210	уже из	1	2
211	мыслей и	1	2
212	языка в	1	2
213	разрыв между	2	2
214	предметов а	1	2
215	значительной мере	1	2
216	последнее время	1	2
217	в совершенно	1	2
218	мышления но	1	2
219	на том	1	2
220	еще в	2	2
221	для этого	1	2
222	внимание на	1	2
223	в значительной	1	2
224	образом мы	1	2
225	языке и	1	2
226	с ними	2	2
227	и является	2	2
228	которое мы	2	2
229	для всех	1	2
230	само собой	1	2
231	только на	1	2
232	является не	1	2
233	не из	1	2
234	речь в	1	2
235	на одном	1	2
236	в одном	3	2
237	в конце	1	2
238	с другой	2	2
239	одно понятие	1	2
240	к которому	1	2
241	и др	2	2
242	более того	2	2
243	не на	2	2
244	понятие о	1	2
245	в связи	2	2
246	связей и	1	2
247	к более	1	2
248	этого процесса	1	2
249	в данном	2	2
250	и там	1	2
251	в ряду	1	2
252	этого слова	1	2
253	все это	4	2
254	вне которой	1	2
255	языка его	1	2
256	форм и	2	2
257	отношений и	1	2
258	существующих в	1	2
259	эту точку	1	2
260	но когда	1	2
261	от него	1	2
262	только что	1	2
263	а в	2	2
264	другой стороны	2	2
265	имеет место	2	2
266	ее в	2	2
267	смысле слова	2	1
268	функции в	1	1
269	и через	1	1
270	решить задачу	1	1
271	выражения в	1	1
272	речи во	1	1
273	самый предмет	1	1
274	в чисто	1	1
275	и до	1	1
276	проблем связанных	1	1
277	речи которая	1	1
278	собственном смысле	1	1
279	едва ли	1	1
280	которое может	2	1
281	есть не	2	1
282	при анализе	3	1
283	взрослых и	1	1
284	в словесном	2	1
285	бы что	1	1
286	что категория	1	1
287	является необходимым	1	1
288	мы попытались	1	1
289	что иное	2	1
290	ориентироваться не	1	1
291	но даже	1	1
292	ему в	1	1
293	сам собой	1	1
294	и он	1	1
295	со времен	1	1
296	с большим	1	1
297	и сами	1	1
298	именно этого	1	1
299	иное как	2	1
300	в различных	1	1
301	является таким	1	1
302	появляется и	1	1
303	на самом	1	1
304	одном случае	1	1
305	явлений и	2	1
306	словами и	1	1
307	нет и	1	1
308	за пределы	3	1
309	только путем	3	1
310	один и	1	1
311	которые не	1	1
312	пределах данной	2	1
313	отнюдь не	1	1
314	его на	2	1
315	общего с	3	1
316	как к	1	1
317	в полном	2	1
318	закон в	1	1
319	и тот	1	1
320	его к	1	1
321	связанный с	1	1
322	мы определяем	1	1
323	в этот	2	1
324	не можем	1	1
325	не приходится	1	1
326	ключ ко	1	1
327	как то	1	1
328	уже способен	1	1
329	учение о	2	1
330	разъяснить и	1	1
331	с их	1	1
332	выразившаяся в	1	1
333	нам как	1	1
334	что она	1	1
335	в понимании	1	1
336	не как	3	1
337	если там	1	1
338	эта аналогия	1	1
339	встречаются в	1	1
340	или иных	1	1
341	одно и	3	1
342	и может	2	1
343	об этом	1	1
344	связанных с	2	1
345	особенности в	1	1
346	может овладеть	1	1
347	на все	1	1
348	или даже	1	1
349	входит в	2	1
350	те или	1	1
351	от одного	1	1
352	ко второму	1	1
353	может стать	2	1
354	ведь в	1	1
355	обычно с	1	1
356	и во-вторых	1	1
357	все равно	1	1
358	далеко не	1	1
359	он действительно	1	1
360	и определяет	1	1
361	которой он	1	1
362	он и	1	1
363	грамматики мы	1	1
364	выйти за	1	1
365	обратимся к	1	1
366	и тогда	1	1
367	языка но	2	1
368	т.д и	1	1
369	связаны между	1	1
370	и становится	1	1
371	и при	2	1
372	при изучении	1	1
373	остается только	1	1
374	возможности в	1	1
375	за которым	1	1
376	не столько	3	1
377	представление о	1	1
378	в отличие	1	1
379	не исчерпывается	2	1
380	несомненно что	1	1
381	наполнения и	1	1
382	тем не	1	1
383	их в	1	1
384	и наоборот	1	1
385	не должно	1	1
386	на всю	1	1
387	т.е на	1	1
388	это является	1	1
389	что те	1	1
390	имеет и	1	1
391	одна из	1	1
392	к новым	1	1
393	и структуру	1	1
394	и именно	1	1
395	бы подумать	1	1
396	в структуре	2	1
397	наиболее полно	2	1
398	но движение	1	1
399	при наличии	1	1
400	речи не	2	1
401	она никогда	1	1
402	в действительности	2	1
403	область исследования	1	1
404	является той	1	1
405	что основной	1	1
406	его за	1	1
407	в самых	1	1
408	ничего общего	3	1
409	данной области	1	1
410	и это	1	1
411	оно может	1	1
412	развиваются с	1	1
413	и о	1	1
414	связи со	1	1
415	подобно тому	1	1
416	в ее	3	1
417	данном случае	2	1
418	в собственном	1	1
419	развивается не	1	1
420	и характер	1	1
421	не мог	2	1
422	из живой	1	1
423	понимании его	1	1
424	сознании не	1	1
425	здесь он	1	1
426	возникающее в	1	1
427	подойти к	2	1
428	но у	1	1
429	предмет исследования	1	1
430	это обычно	1	1
431	социальной природой	1	1
432	в определенной	1	1
433	может в	2	1
434	только и	4	1
435	в широком	1	1
436	всем протяжении	1	1
437	для человека	1	1
438	не имеем	1	1
439	и который	1	1
440	к нему	1	1
441	можем установить	1	1
442	между тем	2	1
443	вся эта	1	1
444	и гг	1	1
445	развития не	1	1
446	сильнее и	1	1
447	что же	3	1
448	даже для	1	1
449	на словах	1	1
450	с системой	1	1
451	но так	2	1
452	в двух	4	1
453	тот же	2	1
454	этого материала	1	1
455	во всем	2	1
456	который в	1	1
457	нам удалось	1	1
458	и ее	2	1
459	с одной	2	1
460	конечно не	1	1
461	на всем	1	1
462	понятия находятся	1	1
463	и у	1	1
