N	2gram	Ircho_Kome_3	Istorich
1	и в	22	26
2	т е	16	22
3	так как	11	18
4	мы имеем	1	14
5	никогда не	3	13
6	потому что	10	13
7	и на	2	12
8	в этом	8	12
9	таким образом	12	12
10	в том	12	12
11	что в	5	12
12	может быть	6	11
13	и т	4	10
14	не только	5	10
15	том что	13	10
16	в образе	2	10
17	с другой	4	10
18	и не	21	10
19	еще не	6	9
20	представление о	2	9
21	а именно	1	9
22	что он	8	9
23	но и	4	9
24	и это	2	8
25	все эти	1	8
26	все же	4	8
27	в нем	3	8
28	т д	1	8
29	с ним	5	8
30	вместе с	9	8
31	другой стороны	2	8
32	например в	1	7
33	но в	5	7
34	мы можем	3	7
35	и его	6	7
36	о том	8	7
37	с одной	3	7
38	у него	4	7
39	превращается в	1	7
40	одной стороны	3	7
41	мы не	2	6
42	как в	2	6
43	как он	3	6
44	после чего	2	6
45	в ином	1	6
46	и с	4	6
47	с появлением	1	6
48	то что	4	6
49	и там	1	6
50	этом случае	2	6
51	не может	3	6
52	то же	7	5
53	в ней	4	5
54	не будет	2	5
55	чаще всего	1	5
56	и этим	3	5
57	как и	3	5
58	и что	6	5
59	в то	6	5
60	то это	5	5
61	так и	4	5
62	в его	8	5
63	мы видим	1	5
64	только в	1	5
65	тем что	5	5
66	как это	5	5
67	его в	8	5
68	как мы	2	4
69	и он	2	4
70	с его	3	4
71	но как	1	4
72	из этих	1	4
73	имеем в	1	4
74	на его	2	4
75	после этого	2	4
76	на земле	1	4
77	и по	1	4
78	здесь мы	1	4
79	это не	2	4
80	и тем	1	4
81	с тем	4	4
82	не всегда	1	4
83	а также	2	4
84	что и	8	4
85	что между	1	4
86	себе в	3	4
87	в других	3	4
88	до сих	9	4
89	прежде всего	5	4
90	как бы	3	4
91	в это	1	4
92	сих пор	9	4
93	у них	1	4
94	на своем	1	4
95	все что	3	4
96	там же	1	3
97	время как	2	3
98	из которых	2	3
99	независимо от	1	3
100	когда он	4	3
101	и наконец	1	3
102	в себе	4	3
103	если он	2	3
104	что она	4	3
105	при этом	7	3
106	если бы	8	3
107	в них	3	3
108	нет в	1	3
109	такой же	1	3
110	в своей	5	3
111	таким же	1	3
112	и ее	2	3
113	в одном	2	3
114	не в	4	3
115	их в	3	3
116	и под	1	3
117	она не	2	3
118	на котором	1	3
119	того как	1	3
120	к концу	2	3
121	могут быть	1	3
122	как только	1	3
123	приходит к	1	3
124	меня в	1	3
125	то время	2	3
126	показывает что	1	3
127	стороны он	1	3
128	но так	1	3
129	один из	3	3
130	том как	3	3
131	меня и	1	3
132	в качестве	2	3
133	так что	6	3
134	и других	1	3
135	ее не	1	3
136	от того	2	3
137	и только	1	3
138	со стороны	11	3
139	далеко не	3	3
140	от этого	1	3
141	не было	2	3
142	в частности	3	3
143	к своему	2	3
144	наряду с	2	3
145	в тех	1	3
146	что здесь	1	3
147	и от	1	3
148	в греческой	1	3
149	или в	1	3
150	вопрос о	1	3
151	на первый	1	3
152	превратился в	1	3
153	а в	7	3
154	и эта	1	3
155	сказать что	1	3
156	из этого	2	3
157	как на	1	3
158	в своих	2	3
159	к этому	6	3
160	во сне	1	3
161	они не	1	3
162	того же	6	2
163	половое общение	1	2
164	здесь и	2	2
165	из его	2	2
166	представляет собой	3	2
167	он был	4	2
168	первый план	1	2
169	но не	1	2
170	могло быть	2	2
171	по отношению	5	2
172	должны были	1	2
173	на то	3	2
174	относится к	1	2
175	в одной	1	2
176	с этим	3	2
177	в своем	8	2
178	что касается	2	2
179	перед нами	1	2
180	целый ряд	2	2
181	и как	1	2
182	ней нет	1	2
183	и хотя	2	2
184	в этой	3	2
185	и до	1	2
186	но он	1	2
187	и те	1	2
188	он не	5	2
189	чтобы они	1	2
190	людей и	2	2
191	с этой	3	2
192	можно было	2	2
193	но все	4	2
194	человека в	2	2
195	же не	1	2
196	его не	2	2
197	его имени	1	2
198	живет в	1	2
199	было бы	3	2
200	известно что	1	2
201	приходит в	1	2
202	здесь нет	4	2
203	по всему	3	2
204	ни в	10	2
205	ни одной	2	2
206	вовсе не	4	2
207	а потом	1	2
208	человеком и	1	2
209	начиная от	2	2
210	в которых	5	2
211	семейных отношений	1	2
212	знаем что	1	2
213	образом и	1	2
214	которые в	1	2
215	однако в	4	2
216	некоторых случаях	1	2
217	не имеет	3	2
218	на него	4	2
219	не могло	1	2
220	в руки	2	2
221	в городе	1	2
222	нет ни	2	2
223	ее на	1	2
224	зависимости от	1	2
225	к тому	6	2
226	от нее	3	2
227	что при	1	2
228	в греческом	1	2
229	живет на	1	2
230	в свое	2	2
231	но при	2	2
232	здесь не	2	2
233	и сам	5	2
234	что у	1	2
235	с собой	1	2
236	этим в	1	2
237	когда в	1	2
238	о котором	1	2
239	ничего не	3	2
240	сводится к	1	2
241	после того	1	2
242	можно сказать	1	2
243	все время	2	2
244	и решил	1	2
245	мы знаем	2	2
246	не так	3	2
247	пока не	1	2
248	всяком случае	3	2
249	мы находим	1	2
250	существо и	1	2
251	что они	2	2
252	после смерти	1	2
253	а с	1	2
254	что не	3	2
255	в некоторых	1	2
256	а не	4	2
257	о чем	7	2
258	что из	1	2
259	он и	2	2
260	так же	4	2
261	к себе	5	2
262	отношению к	3	2
263	быть только	1	2
264	стороны и	2	2
265	в уже	2	2
266	что мы	2	2
267	видно что	2	2
268	под названием	1	2
269	что там	1	2
270	обращается к	3	2
271	для нас	1	2
272	дом он	1	2
273	только что	7	2
274	в этих	1	2
275	но вот	1	2
276	е в	2	2
277	жизни и	1	2
278	я могу	1	2
279	во всяком	3	2
280	речь идет	5	1
281	соответствии с	1	1
282	отношения к	2	1
283	одним из	2	1
284	по адресу	1	1
285	в связи	4	1
286	знает о	1	1
287	свете продолжает	1	1
288	и остальные	1	1
289	в зависимости	1	1
290	а как	2	1
291	если я	1	1
292	отец он	1	1
293	и наш	1	1
294	так я	2	1
295	выходит из	2	1
296	именно к	1	1
297	этом не	1	1
298	ребенка а	1	1
299	равно как	2	1
300	хозяина в	1	1
301	против меня	1	1
302	не совсем	2	1
303	же что	1	1
304	можно предполагать	2	1
305	пребывания в	2	1
306	так или	2	1
307	по этому	1	1
308	и сами	1	1
309	на них	3	1
310	нет больше	1	1
311	за это	1	1
312	думая что	1	1
313	что его	5	1
314	во всех	2	1
315	только после	1	1
316	заметим что	1	1
317	отличие от	2	1
318	тут же	4	1
319	на девушку	1	1
320	вышел из	1	1
321	которые не	1	1
322	лицом к	1	1
323	в истории	1	1
324	идет о	3	1
325	более чем	5	1
326	трудно сказать	1	1
327	некоторое время	1	1
328	город в	1	1
329	им в	1	1
330	хотя и	5	1
331	как уже	1	1
332	и к	3	1
333	поздно и	1	1
334	более или	1	1
335	в этот	1	1
336	общение с	1	1
337	в целом	3	1
338	его роль	1	1
339	процесс образования	1	1
340	связанного с	1	1
341	у служанки	1	1
342	раз в	2	1
