N	3gram	Bakhtin_Fr_4	Istorich
1	с другой стороны	3	8
2	с одной стороны	2	7
3	в том что	1	5
4	до сих пор	1	4
5	не только в	2	4
6	в мифе о	1	4
7	о том что	2	4
8	в данном случае	1	3
9	то время как	1	3
10	мы видели что	1	3
11	в то время	2	3
12	не может быть	1	3
13	уже знаем что	1	2
14	на первый план	1	2
15	но и в	3	2
16	таким образом и	3	2
17	но мы уже	1	2
18	мы уже знаем	1	2
19	мы видели как	2	2
20	что и в	1	2
21	как мы видели	2	2
22	перед нами как	1	2
23	другой стороны эта	1	1
24	лицом к лицу	1	1
25	более или менее	3	1
26	в том числе	3	1
27	одной стороны и	1	1
28	в одной из	1	1
29	никогда не видел	1	1
30	и не может	1	1
31	но он же	1	1
32	при этом он	1	1
33	таким образом в	3	1
34	том числе и	2	1
35	но это не	1	1
36	на первый взгляд	1	1
37	со всех сторон	1	1
38	и то что	1	1
39	одно и то	1	1
40	мы видели и	1	1
41	и то же	1	1
42	а также и	1	1
43	не только формы	1	1
44	а с другой	1	1
45	все же не	1	1
46	это не значит	1	1
47	мы уже говорили	5	1
48	соответствии с этим	1	1
49	так и в	1	1
50	жизнью и смертью	1	1
51	особенно тех которые	1	1
52	сказать что такие	1	1
53	подобно тому как	3	1
54	можно сказать что	1	1
55	правда в очень	1	1
56	для того чтобы	3	1
57	смысле этого слова	1	1
