N	3gram	Vygotskiy__5	Istorich
1	с другой стороны	2	8
2	в этом случае	3	7
3	с одной стороны	3	7
4	вместе с тем	2	6
5	о том что	4	4
6	в связи с	1	4
7	но все же	2	4
8	мы знаем что	1	4
9	мы видим что	2	4
10	тем не менее	1	4
11	как мы увидим	1	3
12	так же как	7	3
13	но вместе с	1	3
14	не может быть	3	3
15	для того чтобы	14	3
16	потому что он	5	2
17	по отношению к	12	2
18	о том как	2	2
19	же как и	1	2
20	до сих пор	3	2
21	в том чтобы	1	2
22	и вместе с	1	2
23	таким образом мы	1	2
24	это значит что	4	2
25	знаем что это	1	2
26	и таким образом	1	2
27	друг с другом	7	2
28	в том что	11	2
29	в тот момент	2	1
30	как и его	1	1
31	с тем мы	1	1
32	его функции в	1	1
33	то здесь мы	1	1
34	не говорит об	1	1
35	это было бы	1	1
36	из того что	4	1
37	на самом деле	1	1
38	но мы знаем	1	1
39	что для того	1	1
40	в том числе	1	1
41	никак не может	1	1
42	одной стороны и	1	1
43	к тем же	1	1
44	знает что он	2	1
45	с точки зрения	9	1
46	только в том	1	1
47	бы допустить что	1	1
48	в зависимости от	2	1
49	сам по себе	1	1
50	что он не	2	1
51	в отличие от	2	1
52	что не только	1	1
53	что мы знаем	1	1
54	том числе и	1	1
55	являются с одной	1	1
56	совершенно так же	1	1
57	происходит потому что	1	1
58	а главным образом	1	1
59	мы до сих	1	1
60	мы должны будем	1	1
61	нигде прямо не	1	1
62	с этой точки	4	1
63	как уже указано	1	1
64	чем перейти к	1	1
65	то время как	4	1
66	в процессе развития	3	1
67	к этой группе	2	1
68	и многие другие	1	1
69	этом случае мы	1	1
70	состоит в том	3	1
71	в основе которых	1	1
72	и потому что	1	1
73	и из его	1	1
74	допустить что этот	1	1
75	потому что в	2	1
76	не только для	1	1
77	то что он	2	1
78	мы уже говорили	1	1
79	во всяком случае	1	1
80	этой точки зрения	4	1
81	образом мы видим	1	1
82	выводам что и	1	1
83	таким образом в	2	1
84	то обстоятельство что	2	1
85	в то время	4	1
86	в свою очередь	3	1
87	первый и основной	2	1
88	само по себе	2	1
89	на вопрос почему	1	1
90	что в его	1	1
91	и тем самым	1	1
92	хотя бы в	2	1
93	с самого начала	5	1
94	вопрос о том	3	1
95	в самом деле	2	1
96	подобно тому как	4	1
97	можно сказать что	5	1
98	ничего не говорит	1	1
99	тот момент когда	2	1
100	видим что в	1	1
101	совершенно очевидно что	1	1
102	в то же	1	1
103	она представляет собой	1	1
104	в том смысле	1	1
105	то же что	1	1
106	это происходит потому	1	1
107	как мы видели	2	1
