N	2gram	Bakhtin_Pr_2	Problemy
1	и в	43	46
2	чужое слово	45	40
3	то есть	4	40
4	и не	29	27
5	чужого слова	24	23
6	может быть	23	23
7	не может	18	19
8	как бы	22	19
9	в нем	12	17
10	в этом	13	16
11	у достоевского	14	16
12	диалогические отношения	1	15
13	третьего типа	15	15
14	не только	11	14
15	и т.п	1	14
16	слова в	12	13
17	чужим словом	13	13
18	перед нами	7	12
19	как мы	10	12
20	но и	14	12
21	как и	14	12
22	на чужое	14	11
23	и на	10	11
24	точки зрения	13	11
25	в одном	12	11
26	а не	7	11
27	в пределах	16	10
28	не в	11	10
29	между ними	4	10
30	и к	3	9
31	в самом	7	9
32	с точки	8	9
33	слово не	8	9
34	и все	6	9
35	в его	10	9
36	в том	6	9
37	в большинстве	9	9
38	вовсе не	5	9
39	прежде всего	10	9
40	чужому слову	11	9
41	достоевского в	4	8
42	авторское слово	9	8
43	первого типа	8	8
44	до сих	7	8
45	конечно не	2	8
46	большинстве случаев	8	8
47	двуголосое слово	7	8
48	сих пор	7	8
49	или в	8	8
50	в сущности	9	7
51	свой предмет	7	7
52	еще не	9	7
53	романах достоевского	2	7
54	в себе	5	7
55	и с	5	7
56	голосов в	9	7
57	слово и	9	7
58	слова с	7	7
59	по себе	11	7
60	что ж	6	7
61	в стилизации	8	7
62	как раз	4	7
63	устную речь	7	7
64	слова и	12	7
65	к чужому	7	7
66	то же	8	6
67	никогда не	9	6
68	и он	5	6
69	макара девушкина	8	6
70	хотя и	5	6
71	но в	10	6
72	в пародии	6	6
73	слово в	8	6
74	к одному	6	6
75	в каждом	11	6
76	ни в	2	6
77	пределах одного	9	6
78	двух голосов	5	6
79	на фоне	5	6
80	что я	6	6
81	но это	4	6
82	на свой	6	6
83	и его	8	6
84	на предмет	4	6
85	макар девушкин	6	6
86	о нем	6	6
87	что переписываю	6	6
88	на устную	6	6
89	в него	7	6
90	с чужим	8	6
91	что он	13	6
92	только в	4	6
93	произведений достоевского	2	6
94	есть в	3	6
95	друг друга	1	6
96	и между	1	6
97	к себе	7	6
98	все это	5	6
99	в романе	3	6
100	мы увидим	5	6
101	ну что	5	5
102	к другому	5	5
103	в котором	6	5
104	ведь и	7	5
105	можно пародировать	5	5
106	установки на	5	5
107	с его	4	5
108	во всех	4	5
109	объектное слово	4	5
110	по отношению	5	5
111	слова на	5	5
112	за пределы	3	5
113	нам кажется	5	5
114	так сказать	6	5
115	при этом	6	5
116	особенно в	2	5
117	это не	3	5
118	в жизни	3	5
119	рядом с	5	5
120	в то	7	5
121	в структуре	1	5
122	себе самом	3	5
123	в самой	4	5
124	последняя смысловая	5	5
125	рассказ рассказчика	5	5
126	это слово	5	5
127	если же	4	5
128	и сам	7	5
129	с самим	8	5
130	в скрытой	5	5
131	одного контекста	5	5
132	о том	5	5
133	же время	5	5
134	к нему	5	5
135	в тягость	5	5
136	слово с	5	5
137	если мы	2	5
138	мы находим	1	5
139	так как	4	5
140	у него	6	5
141	с другом	4	5
142	о себе	7	5
143	в сказе	5	5
144	в романах	3	5
145	друг с	4	5
146	чужой человек	6	5
147	смысловая инстанция	5	5
148	речи и	4	5
149	отношению к	5	5
150	жизни и	1	5
151	например в	2	4
152	самом деле	5	4
153	слово у	3	4
154	в их	3	4
155	пародийное слово	4	4
156	мы не	4	4
157	проникает внутрь	3	4
158	слово о	4	4
159	на себя	2	4
160	героя и	5	4
161	чужих слов	5	4
162	но не	5	4
163	ж тут	3	4
164	как в	2	4
165	словом в	4	4
166	все же	3	4
167	кроме того	3	4
168	такое слово	4	4
169	знаю что	4	4
170	скрытой полемике	4	4
171	все эти	5	4
