N	3gram	Bakhtin_Pr_3	Myslijsy
1	по отношению к	5	8
2	заключает в себе	1	8
3	то что я	2	7
4	в том что	1	7
5	в этом случае	2	5
6	по крайней мере	3	5
7	не может быть	6	5
8	о том что	2	5
9	а между тем	3	4
10	до сих пор	1	4
11	и т п	6	4
12	и то что	1	4
13	и в этом	2	4
14	можно сказать что	1	4
15	на то что	1	4
16	для того чтобы	1	4
17	тем не менее	2	4
18	на самом деле	10	3
19	с точки зрения	4	3
20	вместе с тем	2	3
21	во всяком случае	5	3
22	и т д	2	3
23	то же время	12	3
24	не только не	1	3
25	потому что в	1	3
26	в то же	12	3
27	вопрос что такое	1	2
28	подобно тому как	2	2
29	в том и	1	2
30	в том же	1	2
31	хотя бы и	2	2
32	мы могли бы	1	2
33	то что в	1	2
34	рано или поздно	1	2
35	это потому что	1	2
36	но тем не	1	2
37	в данном случае	1	2
38	и по отношению	1	2
39	все более и	1	2
40	и в том	1	2
41	один и тот	1	2
42	не было и	1	2
43	и как бы	1	2
44	что и в	1	2
45	вопрос о том	1	2
46	более и более	1	2
47	в большинстве случаев	2	2
48	можем сказать что	1	2
49	и тот же	1	2
50	хотя и не	1	1
51	что же касается	1	1
52	лицом к лицу	1	1
53	как и у	3	1
54	он сам не	1	1
55	и к тому	2	1
56	и что только	1	1
57	и того же	1	1
58	бы ни был	1	1
59	а не в	2	1
60	если б и	1	1
61	сплошь да рядом	1	1
62	со всех сторон	1	1
63	потому что не	1	1
64	бы он ни	3	1
65	находится в непосредственной	1	1
66	себе в этом	1	1
67	полном убеждении в	1	1
68	мы должны признать	1	1
69	но и не	1	1
70	слова и мысли	1	1
71	а может быть	2	1
72	в этом отношении	1	1
73	того и другого	1	1
74	есть своего рода	1	1
75	что в нем	2	1
76	к тому чтобы	2	1
77	и не может	2	1
78	с ними в	1	1
79	что все это	2	1
80	он ни был	3	1
81	и не в	3	1
82	т п но	1	1
83	главным образом в	1	1
84	что даже и	1	1
85	может быть и	1	1
86	в этом роде	1	1
87	к другому и	2	1
88	может быть что	1	1
89	может быть не	1	1
90	того что он	2	1
91	что может быть	1	1
92	в которой есть	1	1
93	смысле этого слова	2	1
94	но при этом	1	1
95	и в отношении	1	1
96	что я в	1	1
97	до того что	1	1
98	в свою очередь	1	1
99	один из моментов	1	1
100	друг к другу	1	1
101	с другой стороны	3	1
102	но на самом	4	1
103	мы должны рассмотреть	1	1
104	на вопрос что	1	1
105	можно представить в	1	1
106	что в сущности	1	1
107	и вместе с	1	1
108	что у меня	3	1
109	и все это	3	1
110	с самого начала	8	1
111	и в самом	3	1
112	как бы ни	1	1
113	заключают в себе	1	1
114	бы они ни	1	1
115	одного и того	1	1
116	человек не только	1	1
117	к тому что	1	1
118	на всю жизнь	2	1
119	и в слове	2	1
120	в них не	1	1
121	представить в виде	1	1
122	и было бы	1	1
123	как и в	1	1
124	мы видели что	1	1
125	его в другом	1	1
126	что он в	2	1
