N	2gram	Vinokur_Ku_3	Istorich
1	и т	54	27
2	и в	23	26
3	т д	8	24
4	так же	2	18
5	т е	32	18
6	то что	4	16
7	не только	17	15
8	может быть	14	14
9	что в	13	14
10	же как	1	13
11	между двумя	1	12
12	но и	3	12
13	и пр	3	11
14	так и	6	10
15	таким образом	9	10
16	показывает что	1	10
17	и его	1	10
18	что он	6	10
19	при помощи	1	10
20	все же	5	9
21	его в	2	9
22	что и	6	9
23	так как	9	9
24	и не	10	9
25	то же	6	8
26	мы знаем	1	8
27	а в	5	8
28	мы имеем	2	7
29	в этом	16	7
30	он не	3	7
31	как и	5	7
32	в этих	2	7
33	во время	1	7
34	нас к	2	7
35	как в	4	7
36	что здесь	1	7
37	в качестве	2	7
38	превращается в	1	7
39	и то	1	6
40	еще не	9	6
41	что они	2	6
42	как он	2	6
43	мы видели	3	6
44	не всегда	1	6
45	таким же	1	6
46	могут быть	6	6
47	в дальнейшем	2	6
48	к нему	1	6
49	мы видим	1	6
50	потому что	12	6
51	а не	11	6
52	не может	6	6
53	вместе с	2	6
54	когда он	2	6
55	это и	3	5
56	то это	3	5
57	но не	3	5
58	и как	2	5
59	но в	2	5
60	уже не	8	5
61	и только	3	5
62	в силу	6	5
63	но все	2	5
64	в другом	1	5
65	и с	3	5
66	это не	3	5
67	не в	5	5
68	ничего не	6	5
69	как мы	5	5
70	и здесь	2	5
71	и что	7	5
72	в его	11	5
73	с ними	1	5
74	раньше чем	1	5
75	в одном	2	5
76	тем что	5	5
77	до сих	8	5
78	и др	1	5
79	в некоторых	2	5
80	из которых	1	5
81	сих пор	8	5
82	мы должны	3	5
83	к этому	1	5
84	вопрос о	11	4
85	на себя	2	4
86	в числе	4	4
87	в которых	3	4
88	тогда как	1	4
89	не просто	2	4
90	дает нам	2	4
91	он в	2	4
92	но он	1	4
93	интересно что	1	4
94	в своей	4	4
95	даже в	1	4
96	того как	7	4
97	здесь не	2	4
98	так в	2	4
99	о том	6	4
100	которых можно	1	4
101	вовсе не	5	4
102	с другой	7	4
103	такое же	1	4
104	а на	1	4
105	а по	1	4
106	все что	1	4
107	в тех	2	4
108	другой стороны	3	4
109	например в	1	3
110	и действительно	3	3
111	не сразу	1	3
112	из этих	5	3
113	только тогда	4	3
114	относится к	2	3
115	в одной	1	3
116	перед нами	1	3
117	все эти	7	3
118	одном случае	1	3
119	и если	2	3
120	что она	5	3
121	связанные с	1	3
122	при этом	6	3
123	те же	7	3
124	не мог	1	3
125	том что	11	3
126	и при	2	3
127	и более	3	3
128	как это	7	3
129	меня не	1	3
130	не имеет	3	3
131	на него	3	3
132	в русской	1	3
133	во всем	1	3
134	связи с	6	3
135	она не	3	3
136	данном случае	4	3
137	большей частью	1	3
138	на вопрос	3	3
139	но мы	2	3
140	с того	1	3
141	а также	4	3
142	о природе	1	3
143	в том	22	3
144	мы увидим	1	3
145	только в	6	3
146	а именно	3	3
147	в свете	2	3
148	о чем	2	3
149	там где	3	3
150	что мы	2	3
151	входить в	1	3
152	в данном	7	3
153	наряду с	1	3
154	как бы	5	3
155	по существу	3	3
156	этом случае	4	3
157	случаях когда	1	3
158	указать на	2	3
159	для нас	4	3
160	всякого рода	5	3
161	но это	5	3
162	только что	2	3
163	же в	1	3
164	е в	2	3
165	между ними	1	3
166	является и	2	3
167	к этой	1	3
168	и другие	1	3
169	эти случаи	1	2
170	и есть	5	2
171	должна быть	3	2
172	связана с	1	2
173	случаи когда	2	2
174	то мы	3	2
175	тех же	4	2
176	случай когда	2	2
177	отношение к	3	2
178	тут же	1	2
179	с этим	1	2
180	в своем	4	2
181	тех случаях	1	2
182	хотя и	5	2
183	говорит что	1	2
184	упомянуть что	1	2
185	увидим что	2	2
186	конечно не	2	2
187	что это	3	2
188	в целом	4	2
189	на некоторых	1	2
190	в главе	1	2
191	и тот	2	2
192	в себе	1	2
193	имеем в	1	2
194	от которого	1	2
195	же это	2	2
196	не к	1	2
197	его от	1	2
198	на этом	2	2
199	так например	1	2
200	в одну	1	2
201	здесь мы	1	2
202	главным образом	2	2
203	как указано	1	2
204	с целью	2	2
205	лишь в	8	2
206	е к	2	2
207	хотя бы	9	2
208	было бы	16	2
209	известно что	1	2
210	в свой	1	2
211	и тем	6	2
212	стоит на	1	2
213	этого не	1	2
214	с тем	6	2
215	здесь можно	5	2
216	можно считать	1	2
217	и их	1	2
218	указать что	1	2
219	установить что	1	2
220	что я	1	2
221	тем не	9	2
222	все это	2	2
223	однако в	2	2
224	и наоборот	1	2
225	по себе	6	2
226	случае мы	1	2
227	ему как	1	2
228	что есть	2	2
229	уже выше	5	2
230	не менее	12	2
231	в таких	2	2
232	дело не	2	2
233	к этим	1	2
234	не по	3	2
235	не могло	1	2
236	так много	1	2
237	по своей	1	2
238	что на	3	2
239	в области	14	2
240	от того	5	2
241	у нас	10	2
242	случайно и	1	2
243	не могут	5	2
244	не есть	3	2
245	поставить вопрос	1	2
246	можно показать	1	2
247	формы и	3	2
248	совершенно ясно	2	2
249	на том	2	2
250	никогда не	1	2
251	вопрос этот	2	2
252	и на	1	2
253	имеется в	1	2
254	если бы	8	2
255	еще резче	1	2
256	точно таким	1	2
257	после того	6	2
258	связь между	3	2
259	от них	1	2
260	того что	11	2
261	в современной	1	2
262	указывает что	2	2
263	показывают что	1	2
264	это же	1	2
265	уже в	3	2
266	в виде	1	2
267	не дает	2	2
268	ни в	3	2
269	могло бы	3	2
270	в языке	7	2
271	главе о	1	2
272	с этими	1	2
273	только с	1	2
274	не случайно	4	2
275	не говорит	1	2
276	в особенности	2	2
277	возможно что	1	2
278	к рассмотрению	2	2
279	на этот	2	2
280	со мной	1	2
281	совершенно одинаково	1	2
282	то здесь	2	2
283	приступить к	1	2
284	только теперь	1	2
285	с помощью	6	2
286	в частности	2	2
287	мы опять	1	2
288	и вот	3	2
289	этого слова	4	2
290	смысле этого	2	2
291	с этой	3	2
292	есть и	1	2
293	между прочим	8	2
294	же самое	1	2
295	но для	3	2
296	это уже	3	2
297	в связи	5	2
298	от него	1	2
299	вот этот	1	2
300	этот вопрос	3	2
301	сказать что	7	2
302	на это	1	2
303	е для	1	2
304	к другой	2	1
305	говорили о	1	1
306	представляют себе	1	1
307	вряд ли	1	1
308	вопрос мы	1	1
309	говоря о	1	1
310	увидим ниже	1	1
311	в упомянутой	3	1
312	к другому	2	1
313	что эти	2	1
314	не имеют	1	1
315	все те	2	1
316	был и	1	1
317	к созданию	1	1
318	в зависимости	7	1
319	часть его	1	1
320	той же	3	1
321	есть не	3	1
322	на тех	1	1
323	бы уже	2	1
324	возразить что	1	1
325	оттого что	1	1
326	мы не	3	1
327	что если	2	1
328	содержания в	2	1
329	ответить на	2	1
330	есть вопрос	1	1
331	так чтобы	1	1
332	время как	1	1
333	но она	1	1
334	знаем теперь	1	1
335	один к	1	1
336	е как	3	1
337	не совсем	1	1
338	зависимости от	8	1
339	так называемые	1	1
340	в ней	3	1
341	было до	1	1
342	может дать	1	1
343	а еще	1	1
344	он сам	1	1
345	в различных	2	1
346	в чем	5	1
347	стороны она	1	1
348	следующее заключение	1	1
349	только после	3	1
350	глаза на	1	1
351	иных случаях	1	1
352	от его	1	1
353	то он	3	1
354	мы будем	1	1
355	но как	3	1
356	здесь также	1	1
357	не все	2	1
358	или иное	2	1
359	были не	1	1
360	его развития	1	1
361	и я	2	1
362	независимо от	5	1
363	что именно	3	1
364	как к	2	1
365	что как	3	1
366	целый ряд	4	1
367	вопросом о	4	1
368	и к	3	1
369	на своем	1	1
370	мир и	1	1
371	имеет в	2	1
372	это более	1	1
373	часть этого	1	1
374	еще на	2	1
375	когда будет	1	1
376	формы оно	1	1
377	земля и	1	1
378	думать что	1	1
379	аналогия со	1	1
380	то и	2	1
381	им в	1	1
382	нами в	1	1
383	образом при	1	1
384	и те	1	1
385	почти всегда	1	1
386	не могла	1	1
387	но на	3	1
388	можно себе	1	1
389	например как	1	1
390	он все	1	1
391	интересно и	1	1
392	в нашей	4	1
393	всех этих	1	1
394	понял что	2	1
395	разве в	1	1
396	не как	2	1
397	том чтобы	4	1
398	дает и	1	1
399	исходя из	1	1
400	этого уже	1	1
401	в старину	1	1
402	на этой	1	1
403	на каком	1	1
404	с неба	1	1
405	и мы	1	1
406	он есть	1	1
407	что сопоставление	1	1
408	известным образом	1	1
409	что имеется	1	1
410	он является	1	1
411	о которых	1	1
412	на материале	2	1
413	сосредоточивается на	1	1
414	и уже	1	1
415	показывает ему	1	1
416	или три	1	1
417	рода и	1	1
418	б не	1	1
419	иначе говоря	2	1
420	такой же	2	1
421	как таковой	2	1
422	и становится	1	1
423	точки зрения	23	1
424	часто в	1	1
425	она сама	1	1
426	важнее что	1	1
427	как ты	3	1
428	целом и	1	1
429	уже к	1	1
430	представить себе	1	1
431	что дело	2	1
432	в котором	2	1
433	и процесс	1	1
434	он дает	1	1
435	свой смысл	1	1
436	составить предмет	1	1
437	не будем	5	1
438	образом и	1	1
439	друг другу	1	1
440	действительно есть	1	1
441	именно к	1	1
442	не должно	1	1
443	что основная	2	1
444	того кто	1	1
445	тому что	4	1
446	так он	1	1
447	здесь могут	1	1
448	ее так	1	1
449	о значении	2	1
450	в то	3	1
451	тогда когда	4	1
452	виду не	1	1
453	рассмотрим их	1	1
454	именно с	1	1
455	которые и	3	1
456	они являются	1	1
457	в русском	2	1
458	более что	2	1
459	можно сказать	2	1
460	ее с	1	1
461	есть такой	1	1
462	это слово	1	1
463	нам важно	1	1
464	своей цели	1	1
465	отсюда понятно	1	1
466	и делает	1	1
467	мы и	1	1
468	в основе	1	1
469	или иных	1	1
470	не потому	3	1
471	и несколько	1	1
472	когда мы	3	1
473	и другой	1	1
474	должны быть	1	1
475	к тому	3	1
476	а что	2	1
477	бы составить	2	1
478	которых каждый	1	1
479	лучше будет	1	1
480	отец в	1	1
481	можно и	1	1
482	которых и	1	1
483	как не	1	1
484	на основе	1	1
485	и значении	1	1
486	но во-первых	1	1
487	то время	1	1
488	в пределах	2	1
489	приводит к	1	1
490	ясно что	4	1
491	и каждый	1	1
492	труднее чем	1	1
493	самых различных	1	1
494	это только	1	1
495	наше внимание	1	1
496	между собой	1	1
497	с этого	1	1
498	для этого	6	1
499	но здесь	1	1
500	в виду	8	1
501	слова а	1	1
502	о нем	1	1
503	вот почему	1	1
504	внимание на	2	1
505	одного из	1	1
506	мог бы	2	1
507	пр на	1	1
508	д но	1	1
509	предметы которые	1	1
510	важно не	1	1
511	нас в	3	1
512	с нашей	1	1
513	за уничтожение	1	1
514	доходит до	2	1
515	путь к	2	1
516	за эту	1	1
517	можно возразить	1	1
518	говорит он	1	1
519	тем более	5	1
520	виде эта	1	1
521	и об	2	1
522	в него	1	1
523	быть и	1	1
524	но так	1	1
525	один из	4	1
526	смысл так	3	1
527	но с	1	1
528	оказалось что	1	1
529	чем это	2	1
530	гораздо важнее	1	1
531	только одной	1	1
532	тот же	6	1
533	речи о	1	1
534	одной из	1	1
535	что даже	1	1
536	может оказаться	2	1
537	очень много	2	1
538	эти отдельные	1	1
539	и так	1	1
540	до нас	1	1
541	а только	1	1
542	чаще всего	1	1
543	форма этого	1	1
544	аналогию со	1	1
545	можно установить	1	1
546	не можем	1	1
547	средство в	1	1
548	своего рода	2	1
549	мы получим	1	1
550	вернуться к	1	1
551	в начале	1	1
552	здесь же	1	1
553	об отдельных	1	1
554	он имеет	2	1
555	очевидно что	3	1
556	был бы	3	1
557	и один	1	1
558	не для	1	1
559	много и	1	1
560	д такое	1	1
561	речь и	1	1
562	указано в	1	1
563	заметить что	1	1
564	как раз	4	1
565	отношении что	1	1
566	и вместе	1	1
567	его распоряжении	1	1
568	перейти к	2	1
569	случае к	1	1
570	представление о	1	1
571	со стороны	1	1
572	всем известные	1	1
573	материал в	1	1
574	не надо	1	1
575	показано как	1	1
576	говорить и	3	1
577	именно в	3	1
578	по своим	1	1
579	что тот	1	1
580	их от	1	1
581	как же	3	1
582	а с	3	1
583	если мы	7	1
584	однако что	4	1
585	что не	4	1
586	том отношении	2	1
587	обратиться к	1	1
588	прежде всего	9	1
589	связано с	1	1
590	не было	4	1
591	которые не	1	1
592	мы скажем	1	1
593	все тех	1	1
594	на которых	5	1
595	зависит от	1	1
596	именно так	2	1
597	его по	1	1
598	понятие о	2	1
599	могут служить	1	1
600	нашей точки	1	1
601	для чего	1	1
602	несоответствие между	2	1
603	какая же	1	1
604	до этого	1	1
605	в иных	1	1
606	имеются в	1	1
607	не знал	1	1
608	к жизни	1	1
609	но сам	2	1
610	какого-нибудь одного	1	1
611	на эту	1	1
612	тому как	2	1
613	что же	5	1
614	кого же	2	1
615	кто такой	1	1
616	как будто	1	1
617	сказать не	1	1
618	оторванных от	1	1
619	от нас	2	1
620	это явление	1	1
621	вообще есть	1	1
622	вопрос какую	1	1
623	которых он	1	1
624	она может	2	1
625	в результате	3	1
626	которая в	1	1
627	не представляет	1	1
628	уже совсем	1	1
629	у них	1	1
630	или нет	1	1
631	еще более	2	1
632	в большей	2	1
633	будто бы	1	1
634	в наши	1	1
635	но если	3	1
636	не знает	2	1
637	это в	2	1
638	только как	4	1
639	же относится	1	1
640	к его	2	1
641	поэтического творчества	1	1
642	одновременно и	1	1
643	что ты	1	1
644	самое что	1	1
645	утверждать что	1	1
646	это так	2	1
647	что вообще	3	1
648	чтобы эти	1	1
649	по поводу	3	1
650	тем самым	4	1
651	который не	1	1
652	как на	8	1
653	том числе	2	1
654	они не	3	1
