N	3gram	Bakhtin_Pr_2	slovoVRo
1	не может быть	6	15
2	и его слово	1	14
3	в отличие от	1	12
4	с чужим словом	1	10
5	в этом случае	1	6
6	той или иной	3	5
7	в большинстве случаев	2	5
8	по отношению к	8	4
9	в зависимости от	3	4
10	то же время	3	4
11	но все же	2	4
12	в то же	3	4
13	в том что	4	4
14	в истории литературного	1	4
15	в той или	2	3
16	с точки зрения	9	3
17	сама по себе	5	3
18	в этом отношении	2	3
19	или иной степени	2	3
20	в нем в	1	3
21	но в то	3	3
22	зрения на мир	1	2
23	но прежде всего	1	2
24	и в сущности	1	2
25	более или менее	1	2
26	до сих пор	2	2
27	хотя бы и	2	2
28	неразрывно связан с	1	2
29	у него нет	2	2
30	как мы сказали	3	2
31	не только в	1	2
32	с авторским словом	2	2
33	никогда не может	2	2
34	все это очень	1	2
35	в его романах	4	2
36	в предшествующей главе	3	2
37	уходит своими корнями	1	2
38	и в романе	1	2
39	своими корнями в	1	2
40	его слово в	1	2
41	необходимо еще раз	1	2
42	быть до конца	1	2
43	в новое время	1	2
44	для того чтобы	1	2
45	человека и его	2	2
46	точки зрения и	1	1
47	такого героя и	1	1
48	даже там где	1	1
49	диалогического общения с	1	1
50	поэтому менее всего	1	1
51	хотя и не	1	1
52	оно до конца	1	1
53	не значит конечно	1	1
54	в чем же	2	1
55	то есть не	1	1
56	значит конечно что	1	1
57	все зависит от	1	1
58	он сам определяет	1	1
59	далеко не все	1	1
60	как один из	1	1
61	же время и	1	1
62	и в пределах	1	1
63	возможность художественного изображения	1	1
64	в том числе	2	1
65	и до конца	4	1
66	он не только	2	1
67	здесь конечно не	2	1
68	только в смысле	1	1
69	к нему не	1	1
70	говорили в предшествующей	2	1
71	мы говорили в	1	1
72	литературы и в	1	1
73	сами по себе	1	1
74	сознания но и	1	1
75	лишь одна из	1	1
76	и в дальнейшем	1	1
77	в речах персонажей	1	1
78	подчеркнуть что в	1	1
79	том числе и	2	1
80	своим предметом и	1	1
81	но конечно не	1	1
82	и не может	2	1
83	в напряженном и	1	1
84	отношение к слову	1	1
85	жизни и в	1	1
86	на то что	2	1
87	но и автор	1	1
88	в лучшем случае	1	1
89	как он сам	2	1
90	может быть только	2	1
91	точки зрения на	1	1
92	даже и не	1	1
93	их отношение к	1	1
94	и могут быть	1	1
95	перед нами встает	1	1
96	иной степени объектны	1	1
97	а не только	2	1
98	не входят в	1	1
99	еще раз подчеркнуть	2	1
100	себе никогда не	1	1
101	не сливается с	1	1
102	по себе никогда	1	1
103	что он не	1	1
104	и самое слово	1	1
105	как и слово	2	1
106	точки зрения а	1	1
107	с незавершенной современностью	1	1
108	во всех сферах	1	1
109	это не значит	1	1
110	мы уже говорили	2	1
111	диалогического отношения к	1	1
112	в целом ряде	2	1
113	с другой стороны	1	1
114	как чужое слово	1	1
115	в себе все	1	1
116	роман xix века	1	1
117	слово самого героя	1	1
118	хотя и в	1	1
119	большинстве случаев в	1	1
120	печорин у лермонтова	1	1
121	художественного изображения а	1	1
122	диалогическое отношение к	1	1
123	в самую гущу	1	1
124	слово в них	1	1
125	та же идея	1	1
126	тем не менее	1	1
127	по ту сторону	1	1
128	о том что	3	1
129	друг к другу	3	1
130	таким образом в	2	1
131	в нем нет	1	1
132	и затем в	1	1
133	в процессе их	1	1
134	взаимодействии с другими	1	1
135	большей или меньшей	1	1
136	романа и в	1	1
137	он как мы	1	1
138	то есть всего	1	1
139	контакта с незавершенной	1	1
140	отношения к чужому	1	1
141	на протяжении всего	2	1
142	мы можем сказать	2	1
143	ивана карамазова и	1	1
144	отношение к материалу	1	1
145	одного и единого	1	1
146	с самого начала	1	1
147	диалогического проникновения в	2	1
148	единого и единственного	1	1
149	для правильного понимания	2	1
150	нужно сказать что	1	1
151	раз подчеркнуть что	1	1
152	там где она	2	1
153	развития романа и	1	1
154	уже не только	1	1
155	в его целом	3	1
156	еще резче и	1	1
157	в романах достоевского	5	1
158	и еще не	1	1
159	тех или иных	1	1
160	героя и его	1	1
161	она не может	2	1
162	кроме того как	1	1
163	себя и свою	1	1
164	как мы видели	3	1
165	но здесь в	1	1
