N	2gram	Vygotskiy__3	Problemy
1	и в	25	46
2	и не	10	27
3	может быть	13	23
4	не может	6	19
5	как бы	10	19
6	в нем	2	17
7	в этом	14	16
8	не только	6	14
9	слова в	2	13
10	перед нами	10	12
11	как мы	8	12
12	но и	4	12
13	как и	15	12
14	и на	6	11
15	точки зрения	6	11
16	в одном	2	11
17	а не	1	11
18	в пределах	1	10
19	не в	6	10
20	между ними	3	10
21	и к	5	9
22	в самом	3	9
23	с точки	1	9
24	слово не	1	9
25	и все	4	9
26	в его	15	9
27	в том	23	9
28	в большинстве	1	9
29	вовсе не	1	9
30	прежде всего	4	9
31	до сих	1	8
32	сих пор	1	8
33	или в	2	8
34	в сущности	1	7
35	еще не	4	7
36	в себе	2	7
37	и с	1	7
38	слово и	1	7
39	по себе	7	7
40	как раз	1	7
41	слова и	6	7
42	то же	2	6
43	никогда не	4	6
44	и он	1	6
45	хотя и	2	6
46	но в	1	6
47	к одному	5	6
48	ни в	9	6
49	но это	5	6
50	и его	2	6
51	на предмет	1	6
52	о нем	1	6
53	в него	3	6
54	что он	6	6
55	только в	10	6
56	есть в	1	6
57	друг друга	4	6
58	и между	1	6
59	все это	6	6
60	мы увидим	4	6
61	к другому	2	5
62	в котором	3	5
63	с его	2	5
64	во всех	1	5
65	по отношению	3	5
66	слова на	1	5
67	за пределы	1	5
68	при этом	5	5
69	особенно в	1	5
70	в жизни	3	5
71	в то	4	5
72	и сам	3	5
73	о том	5	5
74	слово с	2	5
75	если мы	3	5
76	мы находим	1	5
77	так как	12	5
78	у него	1	5
79	с другом	5	5
80	друг с	5	5
81	речи и	8	5
82	отношению к	2	5
83	например в	1	4
84	мы не	9	4
85	на себя	2	4
86	но не	6	4
87	как в	9	4
88	все же	6	4
89	кроме того	1	4
90	все эти	7	4
91	он не	4	4
92	таким образом	17	4
93	видеть и	1	4
94	том что	20	4
95	в этих	2	4
96	том же	1	4
97	слово как	1	4
98	раз и	1	4
99	в процессе	27	4
100	во всем	3	4
101	потому что	6	4
102	в себя	3	4
