N	2gram	Vygotskiy__3	KulturaY
1	и т	14	54
2	т п	5	41
3	и в	38	23
4	точки зрения	16	23
5	в том	25	22
6	не только	12	17
7	в этом	13	16
8	было бы	12	16
9	с точки	9	16
10	самом деле	21	14
11	может быть	19	14
12	в самом	25	13
13	что в	20	13
14	потому что	14	12
15	для того	8	12
16	том что	14	11
17	того чтобы	9	11
18	можно было	1	11
19	в его	5	11
20	того что	4	11
21	а не	7	11
22	у нас	2	10
23	и не	10	10
24	еще не	1	9
25	таким образом	12	9
26	хотя бы	2	9
27	так как	6	9
28	т д	4	8
29	зависимости от	1	8
30	если бы	14	8
31	в виду	4	8
32	уже не	2	8
33	до сих	6	8
34	сих пор	5	8
35	между прочим	1	8
36	как на	3	8
37	как это	6	7
38	в зависимости	1	7
39	все эти	4	7
40	должно быть	1	7
41	того как	3	7
42	если мы	6	7
43	те же	1	7
44	и что	18	7
45	с другой	7	7
46	в данном	2	7
47	сказать что	4	7
48	то же	10	6
49	в общем	2	6
50	в силу	2	6
51	только в	4	6
52	так и	1	6
53	при этом	4	6
54	и тем	3	6
55	с тем	8	6
56	в их	1	6
57	ничего не	2	6
58	не может	7	6
59	о том	6	6
60	что и	4	6
61	тот же	3	6
62	что он	11	6
63	для этого	2	6
64	и есть	1	5
65	в первом	1	5
66	как мы	7	5
67	я не	5	5
68	в чем	1	5
69	уже выше	1	5
70	независимо от	1	5
71	все же	8	5
72	хотя и	1	5
73	из этих	3	5
74	как бы	14	5
75	что она	16	5
76	как и	8	5
77	не в	12	5
78	вовсе не	8	5
79	не могут	2	5
80	слов и	2	5
81	всякого рода	1	5
82	в поэзии	1	5
83	тем что	3	5
84	далеко не	3	5
85	на которых	1	5
86	что же	2	5
87	но это	3	5
88	а в	7	5
89	совершенно не	5	5
90	того же	3	4
91	в сущности	10	4
92	на практике	1	4
93	для нашей	1	4
94	столь же	2	4
95	как в	4	4
96	в своем	5	4
97	целый ряд	2	4
98	в целом	4	4
99	том случае	1	4
100	ясно что	6	4
101	этого слова	2	4
102	в своей	5	4
103	что такое	1	4
104	не столько	1	4
105	том чтобы	1	4
106	тому что	6	4
107	тем самым	1	4
108	как раз	8	4
109	и о	3	4
110	в ее	7	4
111	данном случае	2	4
112	были бы	3	4
113	для нас	8	4
114	заключается в	7	4
115	между тем	7	4
116	один из	6	4
117	с одной	6	4
118	в нашей	1	4
119	что не	3	4
120	не было	1	4
121	одной стороны	5	4
122	мы говорим	1	4
123	в той	5	4
124	то что	35	4
125	только как	1	4
126	в таком	3	4
127	в слове	1	4
128	речь идет	4	3
129	сплошь и	1	3
130	на самом	2	3
131	это и	1	3
132	то в	1	3
133	по преимуществу	2	3
134	той же	2	3
135	есть не	1	3
136	мы не	5	3
137	поэзия и	1	3
138	в ней	15	3
139	время в	5	3
140	то мы	1	3
141	но не	1	3
142	но как	2	3
143	очевидно что	2	3
144	отношение к	1	3
145	отнюдь не	2	3
146	что именно	2	3
147	что как	3	3
148	и к	3	3
149	что это	10	3
150	бы сказать	1	3
151	бы не	3	3
152	тому же	1	3
153	он не	6	3
154	и вот	2	3
155	русском языке	1	3
156	и с	1	3
157	и рядом	1	3
158	с этой	2	3
159	мы видели	6	3
160	форма и	1	3
161	не так	3	3
162	но если	4	3
163	как ты	2	3
164	в которых	6	3
165	и более	2	3
166	что сам	2	3
167	она не	6	3
168	в то	3	3
169	как о	1	3
170	не имеет	6	3
171	на него	1	3
172	должна быть	5	3
173	не по	1	3
174	был бы	3	3
175	что на	1	3
176	не потому	1	3
177	не есть	1	3
178	всего этого	2	3
179	только то	2	3
180	в результате	1	3
181	будет уже	1	3
182	на вопрос	1	3
183	но и	5	3
184	нас в	1	3
185	этих слов	1	3
186	это не	1	3
187	и только	3	3
188	этот вопрос	1	3
189	в какой	5	3
190	как же	2	3
191	и действительно	2	3
192	решительно ничего	1	3
193	ни в	3	3
194	могло бы	2	3
195	то это	2	3
196	именно в	1	3
197	а именно	1	3
198	а с	2	3
199	когда мы	2	3
200	по существу	2	3
201	там где	6	3
202	того или	1	3
203	этого рода	1	3
204	к тому	6	3
205	мы должны	1	3
206	другой стороны	5	3
207	или иного	1	3
208	они не	2	3
209	чтобы не	1	2
210	что эти	4	2
211	к нашей	1	2
212	мы имеем	1	2
213	которую я	1	2
214	до крайности	4	2
215	на себя	1	2
216	и такой	1	2
217	случаи когда	1	2
218	к рассмотрению	1	2
219	здесь не	3	2
220	заключается не	2	2
221	чем это	1	2
222	не то	4	2
223	не все	1	2
224	отличие от	1	2
225	не просто	2	2
226	что они	4	2
227	относится к	1	2
228	и я	2	2
229	это самое	1	2
230	этот прием	1	2
231	как к	2	2
232	смысле этого	2	2
233	когда он	4	2
234	и как	8	2
235	имеет в	1	2
236	более или	1	2
237	увидим что	9	2
238	но в	3	2
239	для которого	1	2
240	очень много	1	2
241	он в	2	2
242	в известном	1	2
243	и тот	1	2
244	так сказать	5	2
245	что одна	1	2
