N	3gram	Bakhtin_Fr_3	Myshleni
1	в том что	1	19
2	по сравнению с	2	14
3	по отношению к	2	10
4	с точки зрения	1	10
5	для того чтобы	3	8
6	с самого начала	1	7
7	можно сказать что	2	6
8	можно было бы	2	5
9	заключается в том	1	5
10	как мы видели	2	4
11	и той же	2	3
12	те же самые	1	3
13	до сих пор	4	3
14	в этом отношении	2	3
15	мы видели что	1	3
16	мы знаем что	1	3
17	одной и той	2	3
18	в первом случае	1	3
19	в том же	2	2
20	в этом случае	1	2
21	и не может	1	2
22	только то что	1	2
23	в значительной мере	1	2
24	как раз в	2	2
25	его отношение к	2	2
26	во втором случае	1	2
27	то что он	1	2
28	в нашем примере	3	2
29	с другой стороны	1	2
30	вместо того чтобы	1	2
31	в основе этого	2	2
32	отношение к объекту	1	2
33	в связи с	4	2
34	так и по	1	2
35	не может быть	2	2
36	том что в	1	1
37	в этом примере	1	1
38	что иное как	1	1
39	но как раз	1	1
40	нет и не	1	1
41	только в пределах	1	1
42	что в основе	1	1
43	оно может быть	1	1
44	которое мы встречаем	1	1
45	не знает ни	1	1
46	на самом деле	3	1
47	в том числе	3	1
48	с помощью которого	1	1
49	о том как	1	1
50	как раз и	1	1
51	на первый план	1	1
52	и в любой	1	1
53	языка но и	1	1
54	как и все	3	1
55	в ряду этих	1	1
56	в отличие от	3	1
57	в собственном смысле	1	1
58	том числе и	2	1
59	в направлении к	1	1
60	есть и в	1	1
61	не менее важным	1	1
62	может быть понято	1	1
63	как мы знаем	1	1
64	в данном случае	2	1
65	основе этого явления	1	1
66	и в этом	1	1
67	есть не что	1	1
68	было бы совершенно	1	1
69	самый переход от	2	1
70	не что иное	1	1
71	но не для	1	1
72	не являются чем-то	1	1
73	в сущности и	1	1
74	как и в	2	1
75	в свою очередь	1	1
76	связи с этим	1	1
77	в свете этого	1	1
78	той или иной	2	1
79	включает в себя	1	1
80	кроме того что	1	1
81	смысле этого слова	1	1
82	мы встречаемся с	1	1
83	тех или иных	1	1
84	ведь то что	1	1
85	по внешнему виду	1	1
86	они входят в	1	1
87	может быть в	2	1
88	подобно тому как	1	1
89	что и в	1	1
90	и не видит	1	1
91	в настоящее время	1	1
92	в них есть	1	1
93	и в другом	1	1
