N	3gram	Propp_Isto_1	FransuaR
1	о том что	3	5
2	в другом месте	1	4
3	в средние века	1	4
4	с одной стороны	4	4
5	в большинстве случаев	4	4
6	большей или меньшей	2	3
7	в этом отношении	1	3
8	в большей или	1	3
9	в первом случае	1	3
10	до сих пор	5	3
11	в этой роли	1	2
12	не только с	1	2
13	и в особенности	1	2
14	никак не может	1	2
15	одной стороны и	1	2
16	как мы увидим	2	2
17	в меньшей степени	1	2
18	и тот же	2	2
19	как один из	1	2
20	но и в	2	2
21	с другой стороны	5	2
22	таким образом в	1	2
23	но и с	1	2
24	прежде всего мы	1	2
25	в том что	4	2
26	до наших дней	1	1
27	по отношению к	3	1
28	дело в том	3	1
29	более или менее	5	1
30	о том как	1	1
31	один и тот	2	1
32	в нем и	1	1
33	лишь тогда когда	1	1
34	на самом же	1	1
35	а так как	1	1
36	всего один раз	1	1
37	на этот вопрос	2	1
38	и даже в	1	1
39	никогда не было	1	1
40	мы не будем	3	1
41	и что это	1	1
42	вместе с тем	2	1
43	до известной степени	1	1
44	именно это и	1	1
45	непременно должна быть	1	1
46	только то что	1	1
47	в ту же	1	1
48	но в то	1	1
49	и в ней	3	1
50	смысле этого слова	1	1
51	она никогда не	1	1
52	на которой он	1	1
53	мы видим что	8	1
54	а для этого	1	1
55	в некоторых местах	1	1
56	все же не	2	1
57	это все же	1	1
58	в связи с	3	1
59	а не как	1	1
60	с большей или	1	1
61	это один из	2	1
62	и в средние	1	1
63	это значило бы	1	1
64	это конечно не	2	1
65	для того чтобы	1	1
66	не может быть	7	1
67	мы видели что	2	1
68	если мы будем	1	1
69	в зависимости от	2	1
70	в то время	3	1
71	широко использован в	1	1
72	так как его	1	1
73	между собой и	1	1
74	в значительной степени	1	1
75	после того как	1	1
76	в одном из	1	1
77	до xix века	1	1
78	но и для	1	1
79	не только в	1	1
80	на основании которых	1	1
81	но все же	3	1
82	в последней главе	1	1
83	за то что	1	1
84	с едой и	1	1
85	и что он	1	1
86	самом же деле	1	1
87	а именно в	1	1
88	мы узнаем в	1	1
89	что и в	1	1
