N	2gram	Vygotskiy__7	formyVre
1	и в	26	46
2	в этом	29	22
3	с рядом	1	16
4	и т	1	14
5	прежде всего	7	14
6	вовсе не	2	13
7	и его	12	12
8	во всех	6	11
9	не только	24	11
10	только в	8	11
11	как бы	6	10
12	во время	2	10
13	точки зрения	28	10
14	в том	18	10
15	но в	4	10
16	мы уже	3	9
17	не в	4	9
18	у него	1	9
19	но и	11	9
20	вместе с	12	9
21	и не	18	9
22	и для	5	9
23	то же	8	8
24	как и	15	8
25	с точки	21	8
26	для того	18	8
27	того чтобы	19	8
28	потому что	16	8
29	связи с	4	8
30	в его	4	8
31	из них	1	8
32	в связи	1	8
33	в основном	3	8
34	так сказать	1	7
35	всех этих	1	7
36	так и	3	7
37	в них	1	7
38	вещей и	1	7
39	может быть	7	7
40	в одном	1	7
41	то что	24	7
42	как мы	14	6
43	еще не	4	6
44	все же	6	6
45	и наконец	4	6
46	при этом	1	6
47	и с	5	6
48	его в	2	6
49	в основе	3	6
50	никогда не	4	6
51	и во	4	6
52	так как	14	6
53	здесь в	1	6
54	все это	3	6
55	и все	1	6
56	но не	3	5
57	с этим	2	5
58	в своем	1	5
59	все эти	6	5
60	он не	3	5
61	в нем	2	5
62	должно быть	2	5
63	в то	3	5
64	в частности	1	5
65	по существу	1	5
66	в смысле	6	5
67	что в	12	5
68	отношения к	2	4
69	также и	2	4
70	и самое	1	4
71	и он	2	4
72	значение и	2	4
73	что они	10	4
74	как в	4	4
75	уже в	2	4
76	из этих	3	4
77	в себе	9	4
78	их в	1	4
79	том что	17	4
80	в котором	4	4
81	место в	1	4
82	том же	2	4
83	уже говорили	1	4
84	с ним	3	4
85	о том	4	4
86	так что	4	4
87	конечно не	1	4
88	за ними	1	4
89	с другом	2	4
90	и их	5	4
91	а не	6	4
92	отнюдь не	1	4
93	в ряду	1	4
94	друг с	2	4
95	с этой	5	4
96	еще более	1	4
97	же в	1	4
98	ему в	1	3
99	в виду	5	3
100	того же	1	3
101	слова и	10	3
102	а следовательно	1	3
103	мы будем	1	3
104	точка зрения	1	3
105	для других	15	3
106	отношение к	2	3
107	нет и	3	3
108	хотя и	1	3
109	целый ряд	4	3
110	и как	1	3
111	в этот	3	3
112	та же	1	3
113	в большинстве	2	3
114	при виде	1	3
115	новое и	1	3
116	и по	3	3
117	прежде чем	2	3
118	таким образом	23	3
119	а затем	2	3
120	в совершенно	1	3
121	в их	2	3
122	в которых	2	3
123	самое время	1	3
124	что было	2	3
125	следовательно и	1	3
126	кроме того	1	3
127	же самое	5	3
128	к тому	7	3
129	имеет место	4	3
130	себя и	2	3
131	на основе	1	3
132	зрения не	1	3
133	в другом	1	3
134	что и	3	3
135	того что	14	3
136	что он	8	3
137	все они	1	3
138	в качестве	5	3
139	за счет	2	3
140	большинстве случаев	2	3
141	для него	3	3
142	в прошлом	1	3
143	тем что	9	3
144	в форме	1	3
145	что на	2	3
146	не было	1	3
147	о чем	4	3
148	с помощью	13	3
149	это значит	1	3
150	не является	3	3
151	в этих	2	3
152	между вещами	1	3
153	ее в	8	3
154	а в	2	3
155	в море	1	3
156	всего в	2	3
157	но эти	1	3
158	и другие	1	3
159	к этому	2	3
160	том числе	1	3
161	ту же	2	2
162	как его	1	2
163	связи между	5	2
164	и есть	2	2
165	тем же	5	2
166	и до	2	2
167	почти всегда	2	2
168	оно было	1	2
169	мы имеем	1	2
170	рассказывается о	1	2
171	в сущности	9	2
172	говорить о	1	2
173	они были	1	2
174	вещь в	1	2
175	не был	1	2
176	они у	1	2
177	совсем не	1	2
178	если в	4	2
179	к ним	1	2
180	рогов и	1	2
181	друг от	2	2
182	в одной	3	2
183	то в	2	2
184	и к	7	2
185	от этого	1	2
186	в этой	3	2
187	с одной	5	2
188	не могла	2	2
189	перестает быть	1	2
190	по всем	1	2
191	на этом	1	2
192	по аналогии	1	2
193	лишь в	2	2
194	по себе	3	2
195	этого нового	1	2
196	с тем	5	2
197	со своими	1	2
198	которой он	1	2
199	мы видели	3	2
200	контакта с	1	2
201	представление о	7	2
202	но эта	2	2
203	но он	2	2
204	друг другу	3	2
205	по ту	1	2
206	и почти	1	2
207	в той	4	2
208	в отношении	2	2
209	она не	5	2
210	на котором	3	2
211	там где	1	2
212	в самой	3	2
213	и весь	2	2
214	этом отношении	3	2
215	могут быть	2	2
216	числе и	1	2
217	и потому	3	2
218	и это	1	2
219	и о	3	2
220	от друга	2	2
221	здесь не	1	2
222	без всякого	1	2
223	и от	4	2
224	в себя	1	2
225	не мог	2	2
226	вещи и	2	2
227	отсюда и	1	2
228	находится в	2	2
229	и должно	1	2
