N	3gram	Vygotskiy__2	slovoVRo
1	в той или	1	9
2	той или иной	1	9
3	с точки зрения	18	8
4	не может не	1	5
5	во всяком случае	6	5
6	с одной стороны	7	4
7	с другой стороны	1	4
8	в зависимости от	6	3
9	хотя бы и	2	3
10	в данном случае	3	3
11	более или менее	2	3
12	на ту же	1	2
13	в том и	1	2
14	до сих пор	1	2
15	в известном смысле	1	2
16	не могут быть	1	2
17	как бы ни	1	2
18	или во всяком	2	2
19	как мы уже	3	2
20	можно было бы	5	2
21	друг с другом	2	2
22	было бы невозможно	1	1
23	как в отношении	1	1
24	с таким же	2	1
25	прежде всего как	1	1
26	направленность на предмет	1	1
27	там где нет	1	1
28	дело в том	1	1
29	это было бы	1	1
30	имеем в виду	1	1
31	оно не может	1	1
32	пробным камнем для	2	1
33	отличается от того	1	1
34	в своей книге	1	1
35	точка зрения в	1	1
36	не входит в	1	1
37	в отличие от	3	1
38	бы то ни	1	1
39	на самом же	1	1
40	в этом отношении	3	1
41	вне поля зрения	1	1
42	рано или поздно	1	1
43	которые играют в	1	1
44	в процессе своего	1	1
45	и в частности	1	1
46	мы все время	1	1
47	все же и	1	1
48	одной из них	1	1
49	то ни было	1	1
50	и с точки	1	1
51	мы не знаем	1	1
52	что для нас	1	1
53	в один ряд	1	1
54	мы имеем в	1	1
55	на одной из	1	1
56	перед нами в	1	1
57	эта точка зрения	1	1
58	могла бы быть	1	1
59	и самый язык	2	1
60	не может быть	6	1
61	в свое время	1	1
62	свою точку зрения	1	1
63	поставить в один	1	1
64	о том что	4	1
65	генетическом родстве с	1	1
66	в сущности и	1	1
67	никогда не может	1	1
68	на протяжении всего	2	1
69	если бы мы	2	1
70	этой точки зрения	1	1
71	с самого начала	1	1
72	не только не	1	1
73	включает в себя	1	1
74	и не могут	1	1
75	можно сказать что	1	1
76	у нас в	1	1
77	лежит в основе	3	1
78	к действительности и	1	1
79	между словом и	1	1
80	с помощью которых	1	1
81	это не только	1	1
82	самом же деле	1	1
83	данном случае не	1	1
84	для того чтобы	10	1
85	в том что	21	1
86	рядом друг с	1	1
87	как и в	1	1
88	именно потому что	1	1
89	как мы видели	1	1
90	на предмет если	1	1
