N	3gram	Tiupa_Disk_2	Analitik
1	не может быть	3	16
2	в том что	6	9
3	в то же	4	8
4	в отличие от	12	6
5	то же время	5	6
6	той или иной	3	6
7	по отношению к	4	5
8	мы имеем дело	1	4
9	с точки зрения	2	4
10	и не может	2	4
11	не более чем	2	4
12	в конечном счете	1	4
13	о том что	3	3
14	себя в другом	1	3
15	в той или	1	3
16	состоит в том	2	3
17	подобно тому как	2	3
18	в том числе	1	3
19	того или иного	1	3
20	бы то ни	1	3
21	то ни было	1	3
22	с одной стороны	4	3
23	не в том	1	3
24	в полной мере	1	3
25	и того же	2	2
26	в самом деле	1	2
27	в качестве своего	1	2
28	именно в этом	1	2
29	в этом отношении	4	2
30	того и другого	1	2
31	и того и	1	2
32	в той мере	1	2
33	в основе своей	2	2
34	в данном случае	6	2
35	в силу своей	1	2
36	не сводится к	2	2
37	в равной степени	1	2
38	коммуникативного события в	1	2
39	не могут быть	1	2
40	по природе своей	2	2
41	с другой стороны	1	2
42	во внешнем мире	1	2
43	мере в какой	1	2
44	в свое время	2	2
45	и все же	3	2
46	другого в себе	1	2
47	одного и того	2	2
48	той мере в	1	2
49	повести покойного ивана	1	1
50	но прежде всего	1	1
51	по своей природе	1	1
52	из нас самих	1	1
53	как и его	1	1
54	в новом качестве	1	1
55	чего бы то	1	1
56	не в состоянии	1	1
57	такой же мере	1	1
58	присутствия я в	1	1
59	присутствия в мире	2	1
60	как коммуникативного события	1	1
61	по своей жанровой	1	1
62	рецептивной и креативной	1	1
63	со стороны адресата	1	1
64	и той же	1	1
65	равно как и	1	1
66	интересно всем потому	1	1
67	в соответствии с	2	1
68	можно утверждать что	1	1
69	к этим моментам	1	1
70	коммуникативного события как	1	1
71	в частности как	1	1
72	при обращении к	1	1
73	говоря уже о	1	1
74	нас самих состоят	1	1
75	референтной и коммуникативной	1	1
76	с позиций исторической	1	1
77	случае мы имеем	1	1
78	своей жанровой стратегии	1	1
79	между тем как	1	1
80	рассказ в рассказе	1	1
81	субъекта объекта и	1	1
82	том числе и	1	1
83	петровича белкина изданные	1	1
84	ивана петровича белкина	2	1
85	не может претендовать	3	1
86	потому что из	1	1
87	об одном из	1	1
88	по крайней мере	1	1
89	покойного ивана петровича	1	1
90	о нем а	1	1
91	внешнее и внутреннее	1	1
92	одно и то	2	1
93	и в частности	1	1
94	одному из этих	1	1
95	дело не с	1	1
96	к своему собственному	1	1
97	по рассуждению бахтина	1	1
98	связи и отношения	1	1
99	на первый взгляд	2	1
100	и то же	2	1
101	не столько в	1	1
102	и в пределах	1	1
103	как будто бы	1	1
104	текста а не	2	1
105	остановись мгновенье ты	1	1
106	а с другой	1	1
107	и как бы	2	1
108	в такой же	1	1
109	быть сведена к	1	1
110	всем потому что	1	1
111	несет в себе	2	1
112	один я на	1	1
113	прежде всего в	1	1
114	места времени и	1	1
115	во всяком случае	1	1
116	что же касается	2	1
117	времени и действия	1	1
118	включает в себя	1	1
119	в коммуникативное событие	1	1
120	не упускать из	1	1
121	объекта и адресата	1	1
122	следует указать на	1	1
123	я в мире	2	1
124	только в качестве	1	1
125	принципиально не может	1	1
126	оказывается своего рода	1	1
127	в его событийной	1	1
128	убедительно возводит к	1	1
129	или иного рода	1	1
130	организация художественного времени	1	1
131	что из нас	1	1
132	по аналогии с	1	1
133	чувство себя самого	1	1
134	мгновенье ты прекрасно	1	1
135	лирического героя в	1	1
136	и до его	1	1
137	может быть сведена	1	1
138	белкина изданные а.п	1	1
139	упускать из виду	1	1
140	это отнюдь не	1	1
141	мысль о том	1	1
142	и вследствие этого	1	1
143	в ряду всех	1	1
144	жизненного поведения в	1	1
145	во втором случае	1	1
146	же касается самого	1	1
147	одной и той	1	1
148	я на дорогу	1	1
149	и искушенность в	1	1
150	как и ее	1	1
151	может претендовать на	3	1
152	с той или	1	1
153	как и в	5	1
154	здесь как и	1	1
155	позиций исторической поэтики	1	1
156	выхожу один я	1	1
157	не говоря уже	1	1
