N	3gram	Voloshinov_2	Problemy
1	с точки зрения	13	13
2	то же время	8	9
3	в то же	8	9
4	по отношению к	8	8
5	в его целом	1	6
6	в том что	6	6
7	в одной плоскости	1	5
8	в зависимости от	2	5
9	но в то	5	5
10	на самом деле	4	4
11	том что он	2	4
12	не может быть	10	4
13	сами по себе	1	3
14	в этом отношении	1	3
15	во всяком случае	2	3
16	само по себе	1	3
17	и это не	1	3
18	с другой стороны	1	3
19	но все же	1	2
20	для него не	1	2
21	в самом деле	5	2
22	до сих пор	3	2
23	и не может	3	2
24	в той же	1	2
25	бы то ни	4	2
26	растворяет в себе	1	2
27	нашу точку зрения	1	2
28	в этой форме	1	2
29	не только в	1	2
30	к нему и	1	2
31	то перед нами	1	2
32	в большинстве случаев	5	2
33	лишь там где	2	2
34	но и он	1	1
35	в другом месте	1	1
36	и у самого	1	1
37	твердого и устойчивого	1	1
38	относится к области	1	1
39	приводит его к	1	1
40	вполне понятно что	1	1
41	а следовательно и	1	1
42	мы уже говорили	1	1
43	благоприятная почва для	1	1
44	прямо сказать что	1	1
45	не разрушая и	1	1
46	в своей отдельности	1	1
47	является таким образом	1	1
48	а вовсе не	1	1
49	дело в том	1	1
50	в свою очередь	5	1
51	он не может	1	1
52	в нем и	1	1
53	как и всякое	1	1
54	над бытием и	1	1
55	то что обычно	1	1
56	в сущности ничего	1	1
57	то же самое	5	1
58	нам кажется что	1	1
59	в этом случае	1	1
60	том что это	1	1
61	как если бы	4	1
62	тому что в	1	1
63	они не могут	1	1
64	в процессе постепенного	1	1
65	где делаются попытки	1	1
66	и в других	1	1
67	в неразрывной связи	2	1
68	что все эти	1	1
69	не было бы	2	1
70	не как целое	1	1
71	но он не	1	1
72	может быть лишь	1	1
73	оно ощущается как	1	1
74	ввести его в	1	1
75	как мы уже	3	1
76	ведь если бы	1	1
77	в противном случае	2	1
78	в процессе этого	1	1
79	и последнее слово	1	1
80	на себя самого	1	1
81	по крайней мере	2	1
82	так и в	1	1
83	может быть и	5	1
84	они и не	1	1
85	основная тенденция его	1	1
86	бы это было	1	1
87	может быть понято	1	1
88	в этом как	1	1
89	если же мы	1	1
90	мы полагаем что	1	1
91	чтобы убедиться в	1	1
92	какой бы то	2	1
93	как мы сказали	3	1
94	не только его	1	1
95	но не только	1	1
96	тем что он	1	1
97	то ни было	4	1
98	в высшей степени	3	1
99	в самой жизни	1	1
100	отношению к нему	1	1
101	в обычном смысле	1	1
102	может выйти за	1	1
103	отсюда следует что	3	1
104	для него в	1	1
105	не могут быть	1	1
106	должен быть сделан	1	1
107	не давая ему	1	1
108	и соответствующие им	1	1
109	бы оно ни	1	1
110	тем или иным	1	1
111	как впрочем и	1	1
112	сущности ничего не	1	1
113	лишь с точки	1	1
114	как бы оно	1	1
115	можно прямо сказать	1	1
116	до настоящего времени	2	1
117	но они уже	1	1
118	не совпадает с	1	1
119	однако не все	1	1
120	о том что	3	1
121	позиции по отношению	1	1
122	как во всяком	1	1
123	того или иного	2	1
124	оно ни было	2	1
125	более или менее	2	1
126	неразрывной связи с	2	1
127	таким образом в	1	1
128	независимо от того	1	1
129	по сравнению с	1	1
130	по себе а	1	1
131	наиболее яркое и	1	1
132	сферах идеологического творчества	1	1
133	в единый контекст	1	1
134	для себя самого	1	1
135	с самого начала	5	1
136	ни одна из	1	1
137	и так сказать	1	1
138	друг друга но	1	1
139	можно сказать что	1	1
140	но что же	1	1
141	они ни были	1	1
142	или может быть	2	1
143	это было так	1	1
144	с чужим словом	1	1
145	к тому что	3	1
146	конечно не в	1	1
147	отношении к другому	1	1
148	до известной степени	1	1
149	было так то	1	1
150	нам важна лишь	1	1
151	друг с другом	1	1
152	обычном смысле слова	1	1
153	при этом совершенно	1	1
154	в отношении к	4	1
155	быть не может	1	1
156	для того чтобы	6	1
157	если бы это	1	1
158	совершенно особый тип	1	1
159	как мы видели	3	1
160	за пределы данного	1	1
161	же самое слово	1	1
162	социальной группы к	1	1
