N	3gram	Vygotskiy__3	FransuaR
1	с точки зрения	9	5
2	мы уже говорили	3	5
3	до сих пор	5	4
4	не может быть	1	4
5	в этом отношении	1	3
6	и во всех	2	3
7	все же в	2	3
8	с одной стороны	5	3
9	о том что	3	3
10	с другой стороны	5	3
11	о мире и	1	3
12	можно сказать что	1	2
13	имеем в виду	1	2
14	только то что	2	2
15	он как бы	1	2
16	по сравнению с	1	2
17	смысл и значение	2	2
18	во всяком случае	2	2
19	но все же	1	2
20	как мы видели	2	2
21	подобно тому как	1	2
22	мы знаем что	1	1
23	если бы она	2	1
24	в силу того	1	1
25	потому что в	1	1
26	сказать что такова	1	1
27	к первой половине	2	1
28	что для него	1	1
29	как если бы	3	1
30	этих образов в	1	1
31	и та же	2	1
32	то что в	2	1
33	подводя итоги мы	1	1
34	дело вовсе не	1	1
35	несмотря на их	1	1
36	уже говорили что	1	1
37	и той же	1	1
38	то есть на	1	1
39	и есть в	1	1
40	уже говорили о	1	1
41	все эти три	1	1
42	в том чтобы	1	1
43	в кульминационный момент	1	1
44	таким образом и	1	1
45	в сущности это	1	1
46	и тот же	1	1
47	с назидательной целью	1	1
48	в один из	2	1
49	в предисловии к	1	1
50	не только как	1	1
51	мы говорили выше	1	1
52	одна и та	1	1
53	может быть названо	1	1
54	в целом ряде	1	1
55	мы видели что	2	1
56	самом деле в	1	1
57	один и тот	1	1
58	и до наших	1	1
59	не могла не	1	1
60	в тех случаях	1	1
61	того или иного	1	1
62	автор ссылается на	1	1
63	в наше время	2	1
64	вовсе не в	2	1
65	на самом деле	2	1
66	мы можем сказать	1	1
67	не только не	1	1
68	более и более	2	1
69	она не только	1	1
70	в одном акте	1	1
71	или во всяком	1	1
72	и вступает в	1	1
73	и как мы	1	1
74	на то что	12	1
75	одной и той	1	1
76	в ней вовсе	1	1
77	который утверждал что	1	1
78	не только то	1	1
79	вовсе не является	1	1
80	для того чтобы	8	1
81	не может нам	1	1
82	в том что	11	1
83	все более и	2	1
