N	2gram	Voloshinov_1	Formalny
1	и не	8	30
2	вовсе не	2	28
3	и в	13	27
4	может быть	8	25
5	не может	8	24
6	так и	3	21
7	социальная оценка	5	19
8	и его	12	19
9	в этом	2	18
10	таким образом	6	18
11	а не	2	17
12	самом деле	3	16
13	точки зрения	7	16
14	то же	4	15
15	в нем	2	15
16	в процессе	5	15
17	и пр	7	15
18	на самом	1	14
19	как и	3	14
20	с точки	5	14
21	не в	3	12
22	если бы	2	12
23	социальной оценки	2	12
24	в самом	2	11
25	художественное произведение	2	11
26	но и	3	10
27	в действительности	2	9
28	не только	6	9
29	лишь в	4	9
30	социального общения	6	9
31	так как	3	9
32	так же	2	9
33	отнюдь не	1	8
34	с помощью	2	8
35	как бы	6	8
36	при этом	2	8
37	входит в	2	8
38	в пределах	3	8
39	только в	6	8
40	то что	6	8
41	и все	3	8
42	что в	3	8
43	художественного произведения	5	7
44	не менее	2	7
45	же время	1	7
46	потому что	1	7
47	его в	1	7
48	между тем	2	7
49	в его	7	7
50	в том	2	7
51	для них	1	7
52	там где	2	7
53	все это	4	7
54	в то	1	7
55	в искусстве	3	7
56	идеологический материал	1	6
57	здесь и	1	6
58	еще не	1	6
59	но в	4	6
60	все эти	2	6
61	произведение как	1	6
62	в своей	4	6
63	и ее	2	6
64	данной социальной	1	6
65	произведения как	4	6
66	все время	1	6
67	было бы	4	6
68	что он	1	6
69	с другой	2	6
70	идеологического кругозора	1	6
71	более того	2	6
72	вместе с	1	6
73	в данном	2	6
74	все же	5	6
75	и для	3	6
76	бы в	2	6
77	истории литературы	2	6
78	хотя бы	5	6
79	в своих	2	6
80	в зависимости	2	5
81	зависимости от	2	5
82	композиционные функции	1	5
83	совсем не	1	5
84	но не	1	5
85	в истории	1	5
86	в одной	1	5
87	социальных оценок	1	5
88	в каждом	4	5
89	оценка и	2	5
90	материала в	4	5
91	того чтобы	1	5
92	поэтическое произведение	1	5
93	сводится к	1	5
94	в ней	2	5
95	что они	2	5
96	в дальнейшем	1	5
97	никогда не	3	5
98	связи с	1	5
99	и их	7	5
100	тем что	2	5
101	тому как	1	5
102	что же	3	5
103	высказывания и	1	5
104	не является	4	5
105	другой стороны	2	5
106	можно говорить	1	4
107	произведения но	2	4
108	мы не	4	4
109	менее всего	1	4
110	как в	2	4
111	и как	1	4
112	в целом	2	4
113	является лишь	1	4
114	но ведь	5	4
115	а вовсе	1	4
116	подобно тому	1	4
117	социальной оценкой	2	4
118	данном случае	2	4
119	в ее	3	4
120	том что	2	4
121	для данного	1	4
122	по себе	1	4
123	мы можем	4	4
124	и является	2	4
125	могут быть	2	4
126	к тому	2	4
127	роль в	2	4
128	слов и	4	4
129	историко-литературного развития	1	4
130	конечно не	1	4
131	уже в	2	4
132	только на	1	4
133	содержания и	1	4
134	литературного произведения	2	4
135	каждый элемент	2	4
136	для того	1	4
137	данного материала	2	4
138	прежде всего	9	4
139	материал в	2	4
140	до конца	1	4
141	в связи	2	4
142	как это	1	4
143	да и	3	4
144	слова и	2	4
145	индивидуального организма	1	4
146	от всех	2	4
147	они не	1	4
148	формы и	1	3
149	одним из	1	3
150	же как	1	3
151	функции в	1	3
152	того же	1	3
153	мы уже	2	3
154	в виду	1	3
155	в которых	1	3
156	столь же	1	3
157	время в	1	3
158	то мы	1	3
159	то он	1	3
160	нет и	1	3
161	экспрессивная интонация	5	3
162	старшей и	1	3
163	в себе	3	3
164	сливаются в	1	3
165	вследствие этого	1	3
166	литературных школ	1	3
167	и выбор	1	3
168	те же	2	3
169	материала и	3	3
170	искусства в	1	3
171	и тем	2	3
172	ее в	2	3
173	он и	1	3
174	и более	1	3
175	по отношению	3	3
176	тому что	1	3
177	между людьми	1	3
