N	3gram	Potebnia_M_1	FransuaR
1	то же время	3	9
2	в то же	3	9
3	как мы видели	1	4
4	после того как	1	4
5	в свою очередь	4	3
6	как мы видим	1	3
7	с точки зрения	3	3
8	все то что	2	3
9	так и в	3	3
10	в том что	13	3
11	а следовательно и	1	2
12	дело в том	2	2
13	по отношению к	13	2
14	более или менее	1	2
15	в этом отношении	1	2
16	то что в	1	2
17	можно было бы	1	2
18	и в этой	1	2
19	как и в	2	2
20	никто не может	1	2
21	в себе все	1	2
22	в более или	1	2
23	и может быть	2	1
24	не в состоянии	1	1
25	что иное как	2	1
26	несколько слов об	1	1
27	не без основания	1	1
28	имеет дело с	1	1
29	связь ее с	1	1
30	воздуха и воды	1	1
31	и для самого	1	1
32	на самом деле	1	1
33	потому что сам	2	1
34	в том и	2	1
35	и в более	1	1
36	теории и практики	2	1
37	сам по себе	1	1
38	по себе и	1	1
39	но и в	4	1
40	с тем что	3	1
41	что в нем	1	1
42	на этот вопрос	2	1
43	мысли и слова	1	1
44	мы принуждены будем	1	1
45	в применении к	2	1
46	не что иное	2	1
47	таким образом мы	1	1
48	не только в	3	1
49	и в отношении	1	1
50	и в этом	6	1
51	о том что	1	1
52	не только для	2	1
53	он есть не	1	1
54	и во всей	1	1
55	в этих словах	1	1
56	в связи с	1	1
57	притом не в	1	1
58	бы думать что	1	1
59	то есть только	1	1
60	во всем своем	1	1
61	в разных местах	1	1
62	не есть нечто	1	1
63	таким образом в	1	1
64	во всяком случае	1	1
65	растение и животное	1	1
66	и все это	1	1
67	в первом случае	1	1
68	ни для кого	1	1
69	но в одном	1	1
70	в одном из	1	1
71	и тем самым	1	1
72	как и во	1	1
73	но и для	2	1
74	с самого начала	3	1
75	друг от друга	2	1
76	в этом смысле	4	1
77	вовлекает в свой	1	1
78	было бы сказать	1	1
79	так что в	2	1
80	друг за другом	1	1
81	и в том	3	1
82	мы не в	1	1
83	тем что в	1	1
84	но в них	1	1
85	мы увидим что	3	1
