N	3gram	Bakhtin_Fr_5	Myshleni
1	для того чтобы	6	14
2	по отношению к	1	12
3	в том что	6	11
4	с точки зрения	2	9
5	так же как	4	7
6	друг с другом	2	7
7	потому что он	3	5
8	в этом отношении	5	5
9	можно сказать что	2	5
10	в другом месте	2	4
11	то же самое	2	4
12	но он не	1	4
13	в то время	2	4
14	о том что	1	4
15	друг от друга	1	4
16	и того же	1	3
17	до сих пор	3	3
18	можно было бы	2	3
19	в свою очередь	1	3
20	не может быть	2	3
21	одного и того	1	3
22	том что в	1	2
23	потому что в	1	2
24	в самом деле	1	2
25	о том как	2	2
26	что он не	1	2
27	в отличие от	2	2
28	вместе с тем	1	2
29	и в частности	1	2
30	от того что	1	2
31	ничего общего с	1	2
32	хотя бы в	2	2
33	включает в себя	1	2
34	именно потому что	1	2
35	мы видим что	2	2
36	как мы видели	4	2
37	что иное как	1	1
38	образом в основе	1	1
39	да и в	1	1
40	что с ним	1	1
41	мы видим таким	1	1
42	самым существенным образом	1	1
43	на самом деле	4	1
44	как и во	2	1
45	все его книги	1	1
46	в том числе	4	1
47	те же самые	1	1
48	имеют свою логику	1	1
49	же как и	2	1
50	что он владеет	1	1
51	не имеют ничего	1	1
52	что он должен	1	1
53	они вовсе не	2	1
54	письменной и устной	1	1
55	чем мы говорили	1	1
56	для этой цели	1	1
57	является одним из	1	1
58	но в сущности	1	1
59	мы находим в	2	1
60	независимо от того	1	1
61	о чем мы	1	1
62	к самой природе	1	1
63	в известной мере	2	1
64	том числе и	2	1
65	совершенно так же	2	1
66	на всю последующую	1	1
67	явлений того же	1	1
68	и той же	1	1
69	к жизни и	1	1
70	во всех областях	1	1
71	не могло быть	1	1
72	и что в	1	1
73	не что иное	1	1
74	во всех подробностях	1	1
75	и на все	1	1
76	еще и в	1	1
77	в себя и	1	1
78	таким образом как	1	1
79	после всего сказанного	2	1
80	той же проблемы	2	1
81	не только для	2	1
82	он полагает что	1	1
83	в связи с	5	1
84	но вместе с	1	1
85	потому что она	2	1
86	мы уже говорили	2	1
87	с помощью которой	1	1
88	так и в	1	1
89	в полной мере	1	1
90	тем не менее	1	1
91	и таким образом	1	1
92	подтверждается и другими	1	1
93	в одном и	1	1
94	есть не что	1	1
95	свою логику свою	1	1
96	мы не можем	1	1
97	так же точно	1	1
98	как это и	1	1
99	то в этом	1	1
100	ту же самую	1	1
101	видим таким образом	1	1
102	и в известной	1	1
103	в этой сфере	1	1
104	он еще не	1	1
105	самое существенное в	1	1
106	более глубокий и	1	1
107	видим что в	1	1
108	в другом случае	1	1
109	в то же	9	1
110	имеют ничего общего	1	1
111	одной и той	1	1
112	области мысли и	1	1
113	всю последующую жизнь	1	1
114	то как он	1	1
115	не нуждается в	2	1
116	что в этой	1	1
117	как мы говорили	1	1
118	здесь и там	1	1
119	той или иной	1	1
