N	2gram	Vygotskiy__7	Psycholo
1	то что	24	44
2	и в	26	33
3	в этом	29	28
4	и что	6	25
5	как бы	6	25
6	все время	1	24
7	потому что	16	24
8	для того	18	23
9	том что	17	22
10	того чтобы	19	22
11	может быть	7	22
12	что в	12	21
13	в том	18	21
14	о том	4	20
15	что он	8	20
16	сейчас же	1	16
17	и мы	1	15
18	только что	5	15
19	как это	5	14
20	что это	6	13
21	таким образом	23	13
22	так же	14	13
23	и не	18	13
24	все это	3	13
25	сказать что	8	13
26	самом деле	6	12
27	в самом	9	12
28	было бы	6	12
29	к тому	7	12
30	и все	1	12
31	если мы	5	12
32	так как	14	12
33	он не	3	11
34	что все	2	11
35	говорит что	2	10
36	на то	4	10
37	что она	8	10
38	если бы	5	10
39	в его	4	10
40	как она	5	10
41	не может	11	10
42	то же	8	9
43	в этой	3	9
44	по себе	3	9
45	как раз	3	9
46	в конце	4	8
47	как будто	1	8
48	для этого	3	8
49	вместе с	12	8
50	в каком	1	8
51	показать что	4	7
52	в своем	1	7
53	раз в	2	7
54	не только	24	7
55	в нем	2	7
56	так что	4	7
57	и только	4	7
58	до конца	5	7
59	же точно	3	7
60	для нас	2	7
61	и т	1	6
62	на самом	3	6
63	в сущности	9	6
64	в ней	3	6
65	что они	10	6
66	перед нами	2	6
67	все эти	6	6
68	в себе	9	6
69	во время	2	6
70	точки зрения	28	6
71	но он	2	6
72	что эта	6	6
73	тому что	9	6
74	в самой	3	6
75	же самое	5	6
76	никак не	5	6
77	это не	3	6
78	мы видим	3	6
79	у него	1	6
80	а не	6	6
81	что мы	9	6
82	мы должны	6	6
83	как на	6	6
84	это и	4	5
85	мы уже	3	5
86	полагает что	1	5
87	мы не	7	5
88	в целом	5	5
89	только после	1	5
90	с этим	2	5
91	все же	6	5
92	целый ряд	4	5
93	и как	1	5
94	и может	1	5
95	ясно что	1	5
96	как и	15	5
97	самого начала	7	5
98	никогда не	4	5
99	и его	12	5
100	и это	1	5
101	с самого	7	5
102	мы будем	1	5
103	казалось бы	2	5
104	с ним	3	5
105	заключается в	6	5
106	в какой	6	5
107	что для	2	5
108	вовсе не	2	5
109	мы можем	3	5
110	связь с	1	5
111	из этого	2	5
112	и есть	2	4
113	той же	8	4
114	в которой	11	4
115	я не	3	4
116	с совершенно	1	4
117	это было	1	4
118	с тем	5	4
119	и уже	1	4
120	слова и	10	4
121	в своей	3	4
122	с точки	21	4
123	одна из	1	4
124	ее с	1	4
125	на него	1	4
126	а в	2	4
127	с другом	2	4
128	у нас	2	4
129	так например	1	4
130	как мы	14	4
131	и о	3	4
132	что у	4	4
133	можно было	2	4
134	об этом	3	4
135	мы вправе	3	4
136	о нем	1	4
137	исследования и	3	4
138	того что	14	4
139	в двух	1	4
140	этот вопрос	1	4
141	только в	8	4
142	при помощи	1	4
143	и других	2	4
144	но совершенно	1	4
145	из них	1	4
146	никто не	2	4
147	по поводу	1	4
148	что не	2	4
149	в частности	1	4
150	друг с	2	4
151	исходя из	1	4
152	с этой	5	4
153	совершенно не	2	4
154	ее в	8	4
155	к этому	2	4
156	в таком	1	4
157	например в	1	3
158	же как	8	3
159	шаг за	1	3
160	к своей	1	3
161	идет о	2	3
162	и до	2	3
163	и этот	1	3
164	это совершенно	1	3
165	что если	2	3
166	говорить о	1	3
167	и он	2	3
168	применительно к	1	3
169	что его	2	3
170	слова как	5	3
171	но не	3	3
172	к которой	1	3
173	в сторону	1	3
174	сама по	1	3
175	конце концов	1	3
176	как в	4	3
177	от этого	1	3
178	не можем	4	3
179	та же	1	3
180	из этой	1	3
181	кажется нам	1	3
182	какой бы	1	3
183	на этом	1	3
184	в основу	1	3
185	его в	2	3
186	должен был	1	3
187	ни в	2	3
188	этого слова	3	3
189	должно быть	2	3
190	обратимся к	3	3
191	всех этих	1	3
192	но если	2	3
193	мы в	3	3
194	в которых	2	3
195	бы мы	1	3
196	совершенно иначе	1	3
197	их в	1	3
198	что этот	5	3
199	тем самым	8	3
200	она не	5	3
201	в то	3	3
202	в основе	3	3
203	не сумел	1	3
204	в самых	1	3
205	пути и	3	3
206	говорит толстой	2	3
207	ли это	1	3
208	больше того	1	3
209	и для	5	3
210	с ее	2	3
211	нам о	2	3
212	и говорит	1	3
213	так и	3	3
214	к анализу	1	3
215	понятно что	1	3
216	и здесь	2	3
217	которой мы	2	3
218	что и	3	3
219	во всей	2	3
220	дело с	1	3
221	с одной	5	3
222	конечно не	1	3
223	в виде	1	3
224	тому же	1	3
225	всяком случае	1	3
226	в одном	1	3
227	не для	1	3
228	тем что	9	3
229	и из	1	3
230	до сих	3	3
231	но и	11	3
232	на этот	1	3
233	здесь в	1	3
234	не было	1	3
235	одной стороны	5	3
