N	3gram	Vygotskiy__4	Istorich
1	и т д	2	24
2	так же как	3	12
3	мы знаем что	1	7
4	до сих пор	3	5
5	точно так же	3	5
6	же как и	1	4
7	с другой стороны	2	4
8	не может быть	1	4
9	что иное как	1	3
10	на то что	6	3
11	не что иное	1	3
12	о том что	10	2
13	в средние века	1	2
14	то же самое	6	2
15	так как он	1	2
16	не только в	1	2
17	смысле этого слова	3	2
18	то что он	3	2
19	с этой стороны	1	2
20	мы увидим что	1	2
21	на этот вопрос	1	2
22	и может быть	4	1
23	потому что он	2	1
24	большей частью это	1	1
25	средние века в	1	1
26	и он всегда	1	1
27	подобно тому как	1	1
28	что он имел	1	1
29	этой стороны может	1	1
30	внимание на то	2	1
31	можно найти много	1	1
32	и целый ряд	1	1
33	знает что он	1	1
34	он все же	1	1
35	тому что в	1	1
36	что в этом	1	1
37	и не может	1	1
38	он говорит что	2	1
39	как раз наоборот	1	1
40	что он не	4	1
41	мы должны признать	1	1
42	стороны может быть	1	1
43	одна из них	3	1
44	и только после	5	1
45	то что им	1	1
46	совершенно ясно что	3	1
47	за то что	3	1
48	в приложении к	2	1
49	образом и здесь	1	1
50	своего отца он	1	1
51	здесь мы видим	3	1
52	о том как	2	1
53	другой стороны она	1	1
54	останавливаться на этом	1	1
55	он наконец достиг	1	1
56	то время как	2	1
57	его чтобы он	1	1
58	а не только	1	1
59	был бы убит	1	1
60	но он же	1	1
61	если бы мы	2	1
62	чтобы ответить на	1	1
63	в том как	1	1
64	в виду не	1	1
65	и вместе с	1	1
66	во всех этих	2	1
67	как это легко	1	1
68	только одна она	1	1
69	мы уже знаем	2	1
70	из них не	1	1
71	целый ряд других	1	1
72	то что она	1	1
73	можно найти в	1	1
74	это только одна	1	1
75	на поле битвы	1	1
76	что мы видим	1	1
77	вместе с тем	2	1
78	в этом рассказе	2	1
79	к такого рода	1	1
80	вовсе не в	1	1
81	мы не можем	1	1
82	в то время	2	1
83	так же нельзя	1	1
84	и в русской	1	1
85	том что они	1	1
86	это и есть	3	1
87	же самое что	2	1
88	но он не	1	1
89	она и не	1	1
90	надо понимать как	1	1
91	ничего общего с	1	1
92	и если бы	1	1
93	его силы и	1	1
94	и не хотел	1	1
95	по ходу действия	1	1
96	можно сказать что	1	1
97	он может быть	1	1
98	ответить на этот	1	1
99	жизни и на	1	1
100	до того как	1	1
101	иначе чем это	1	1
102	к тому что	5	1
103	мы видим что	2	1
104	во второй раз	1	1
105	о том чтобы	1	1
106	только что была	1	1
107	когда он говорит	1	1
108	что и в	1	1
109	указывают на то	1	1
