N	2gram	Losev_Vlad_2	StatiiOP
1	и в	30	44
2	в том	18	36
3	и т	1	30
4	что в	12	30
5	том что	12	29
6	в этом	20	21
7	т д	1	21
8	вовсе не	4	19
9	не только	12	18
10	то что	20	18
11	было бы	9	17
12	о том	4	17
13	а в	11	17
14	а не	7	16
15	и не	18	16
16	может быть	7	15
17	в области	3	14
18	в данном	3	14
19	как в	3	13
20	пушкина и	1	13
21	можно было	2	13
22	не в	9	12
23	в первой	1	12
24	самом деле	1	11
25	в этой	4	11
26	того чтобы	2	11
27	у нас	6	11
28	точки зрения	7	11
29	но в	8	10
30	ясно что	1	10
31	для того	2	10
32	что он	13	10
33	только в	6	10
34	но и	8	10
35	также и	6	9
36	как и	5	9
37	в отношении	3	9
38	в то	9	9
39	так и	5	9
40	во второй	2	9
41	если бы	1	9
42	того что	5	9
43	в его	11	9
44	т п	1	9
45	о пушкине	2	9
46	например в	1	8
47	во всех	3	8
48	все же	9	8
49	это не	2	8
50	из них	1	8
51	с точки	3	8
52	пушкина но	1	8
53	и его	6	8
54	издания в	1	8
55	не может	9	8
56	я не	4	7
57	что они	1	7
58	в самом	2	7
59	в статье	2	7
60	так например	1	7
61	таким образом	3	7
62	для нас	7	7
63	и об	1	7
64	этом отношении	1	7
65	до сих	1	7
66	прежде всего	6	7
67	сих пор	1	7
68	сказать что	11	7
69	по поводу	4	7
70	со стороны	4	6
71	из этих	3	6
72	д д	2	6
73	в своей	5	6
74	потому что	9	6
75	данном случае	2	6
76	что и	3	6
77	всяком случае	6	6
78	так что	5	6
79	для него	9	6
80	именно в	4	6
81	дело в	3	6
82	при чем	1	6
83	в той	2	6
84	что же	8	6
85	но это	4	6
86	хотя бы	3	6
87	во всяком	6	6
88	и то	5	5
89	то же	4	5
90	той же	4	5
91	уже о	2	5
92	в целом	4	5
93	все эти	5	5
94	в нем	4	5
95	и по	2	5
96	г в	2	5
97	такой же	1	5
98	в котором	5	5
99	в которых	1	5
100	не менее	7	5
101	вплоть до	3	5
102	никогда не	7	5
103	думаю что	1	5
104	в печати	2	5
105	мне кажется	1	5
106	так как	5	5
107	тем что	1	5
108	и даже	10	5
109	нужно сказать	1	5
110	что мы	1	5
111	все это	5	5
112	была бы	1	5
113	жизни и	6	5
114	так же	4	5
115	в рукописи	2	4
116	как это	7	4
117	в которой	4	4
118	д благой	1	4
119	в новом	2	4
120	бы и	1	4
121	что это	4	4
122	на то	2	4
123	что она	1	4
124	в россии	3	4
125	но все	2	4
126	я считаю	1	4
127	эту тему	2	4
128	но я	1	4
129	но если	1	4
130	том как	1	4
131	представление о	1	4
132	времени не	1	4
133	и очень	2	4
134	дело не	1	4
135	не имеет	2	4
136	же время	3	4
137	как будто	2	4
138	за что	1	4
139	на вопрос	1	4
140	и что	5	4
141	заключается в	2	4
142	во втором	1	4
143	этот вопрос	1	4
144	в качестве	1	4
145	же и	2	4
146	никто не	1	4
147	мы находим	2	4
148	как раз	1	4
149	не было	10	4
150	даже не	1	4
151	на эту	2	4
152	в частности	2	4
153	как бы	5	4
154	тем более	3	4
155	еще более	3	4
156	это в	3	4
157	гораздо более	2	4
158	того же	5	3
159	и без	1	3
160	и за	1	3
161	то это	4	3
162	в ней	4	3
163	еще не	1	3
164	он был	6	3
165	в чем	2	3
166	своего рода	1	3
167	но не	3	3
168	не все	1	3
169	и я	5	3
170	общего с	1	3
171	с этим	5	3
172	так называемая	1	3
173	как к	2	3
174	что касается	3	3
175	это просто	1	3
176	то в	5	3
177	что так	1	3
178	во многих	2	3
179	же это	2	3
180	за то	1	3
181	же касается	5	3
182	и с	14	3
183	будто в	1	3
184	лишь в	1	3
185	и тем	1	3
186	даже в	2	3
187	кажется что	2	3
188	ни в	7	3
189	чем в	1	3
190	что не	2	3
191	в изд	2	3
192	в г	1	3
193	во время	1	3
194	в конце	13	3
195	а на	1	3
196	этих двух	1	3
197	очень мало	1	3
198	из истории	1	3
199	в каком	1	3
200	очень часто	1	3
201	и вполне	3	3
202	должны быть	1	3
203	для себя	5	3
204	не хочу	1	3
205	об этом	6	3
206	поэтому в	1	3
207	и вообще	10	3
208	и нужно	2	3
209	его жизни	6	3
210	значит что	1	3
211	но с	1	3
212	в двух	2	3
213	в какой	1	3
214	это очень	1	3
215	по этому	1	3
216	если это	1	3
217	в виде	3	3
218	в начале	4	3
219	ни с	2	3
220	в очень	3	3
221	возможно что	2	3
222	а именно	6	3
223	что для	2	3
224	на этот	4	3
225	я вовсе	1	3
226	в тех	1	3
227	да и	3	3
228	с этой	4	3
229	вопрос в	1	3
230	и для	3	3
231	в результате	5	3
232	будто бы	2	3
233	в таком	3	3
234	ничего общего	1	3
235	отношения к	3	2
236	мере в	1	2
237	по его	1	2
238	а как	1	2
239	мы имеем	1	2
240	мы не	2	2
241	бы что	1	2
242	не согласен	2	2
243	в сущности	2	2
244	время как	2	2
245	литературы и	1	2
246	ответа на	1	2
247	быть в	3	2
248	совсем не	4	2
249	отношение к	4	2
250	в изданиях	1	2
251	более чем	1	2
252	в своем	8	2
253	что нет	1	2
254	целый ряд	1	2
255	к числу	2	2
256	так или	3	2
257	чуть ли	1	2
258	и и	1	2
259	думать что	1	2
260	в себе	6	2
261	но он	3	2
262	не могла	2	2
263	при этом	5	2
264	он не	4	2
265	всех этих	3	2
266	свою собственную	1	2
267	чем у	1	2
268	свое время	1	2
269	что все	1	2
270	при помощи	1	2
271	в данной	1	2
272	его в	4	2
273	первую очередь	1	2
274	в свой	1	2
275	по истории	1	2
276	должен был	3	2
277	и творчества	1	2
278	в москве	6	2
279	зато в	1	2
280	нисколько не	2	2
281	в первую	1	2
282	никаких оснований	1	2
283	можно найти	1	2
284	в такой	1	2
285	что до	1	2
286	далее в	1	2
287	бы мы	1	2
288	которые в	1	2
289	без всяких	1	2
290	их в	2	2
291	как можно	1	2
292	она не	2	2
293	что с	1	2
294	меня не	2	2
295	как о	1	2
296	на него	1	2
297	было не	1	2
298	говорить о	1	2
299	судя по	1	2
300	ничего не	2	2
301	к концу	5	2
302	тем не	6	2
303	в сознании	1	2
304	только с	1	2
305	начиная с	2	2
306	есть только	1	2
307	ли не	1	2
308	и это	3	2
309	без всякого	2	2
310	то время	6	2
311	и сам	2	2
312	нужно было	1	2
313	которая была	1	2
314	для этого	1	2
315	как постоянное	1	2
316	то есть	7	2
317	а также	10	2
318	в пользу	1	2
319	может не	1	2
320	и все	7	2
321	этому поводу	1	2
322	и во	2	2
323	то место	1	2
324	крайней мере	4	2
325	и можно	2	2
326	также в	1	2
327	говорит в	1	2
328	к нему	2	2
329	что здесь	1	2
330	быть и	1	2
331	со всеми	1	2
332	с которыми	4	2
333	оказывается в	1	2
334	конечно не	4	2
335	уже в	3	2
336	если в	1	2
337	этот раз	3	2
338	а то	2	2
339	так писал	1	2
340	у него	19	2
341	хотел бы	2	2
342	даже и	3	2
343	или иначе	3	2
344	еще и	6	2
345	здесь дело	1	2
346	по крайней	4	2
347	не знаю	1	2
348	если не	2	2
349	нет никаких	2	2
350	ни на	1	2
351	что во	1	2
352	и потому	2	2
353	многих случаях	1	2
354	и их	1	2
355	такого рода	2	2
356	по существу	3	2
357	в свое	1	2
358	лет назад	1	2
359	этом случае	1	2
360	между прочим	7	2
361	но для	1	2
362	и перед	1	2
363	ни одного	1	2
364	в этих	4	2
365	хотя в	1	2
366	что этот	1	2
367	несмотря на	4	2
368	дело с	1	2
369	в своих	2	2
370	можно назвать	2	2
371	том числе	1	2
372	на днях	2	1
373	если б	1	1
374	можно говорить	3	1
375	не должны	1	1
376	до него	1	1
377	увидим ниже	2	1
378	не имел	2	1
379	но тогда	1	1
380	как известно	1	1
381	последний год	3	1
382	и есть	2	1
383	речи на	1	1
384	из его	2	1
385	что эти	2	1
386	едва ли	3	1
387	и этот	1	1
388	поэзии и	1	1
389	его не	2	1
390	слово во	1	1
391	что писал	1	1
392	лет и	3	1
393	поэзии пушкина	1	1
394	уже после	1	1
395	более ранней	1	1
396	вот о	1	1
397	с изданием	1	1
398	этом не	1	1
399	который был	2	1
400	на тему	1	1
401	как я	2	1
402	теперь о	1	1
403	но даже	1	1
404	это время	4	1
405	и самого	1	1
406	же нужно	2	1
407	и на	4	1
408	время в	4	1
409	бы то	1	1
410	за свое	1	1
411	с его	4	1
412	при жизни	2	1
413	б с	1	1
414	но как	1	1
415	а только	1	1
416	только при	1	1
417	тех же	1	1
418	своих работ	1	1
419	с собою	1	1
420	этого последнего	2	1
421	нет и	1	1
422	теперь не	1	1
423	конечно совершенно	1	1
424	во что	1	1
425	было написано	2	1
426	особенно не	1	1
427	как говорит	1	1
428	чем мы	1	1
429	до его	1	1
430	этой стороны	1	1
431	перед нами	1	1
432	кроме того	9	1
433	хотя и	6	1
434	что по	1	1
435	я должен	2	1
436	работает в	1	1
437	это тоже	2	1
438	и к	6	1
439	самое важное	1	1
440	не очень	4	1
441	нужно спорить	1	1
442	еще на	2	1
443	себе как	1	1
444	лежит на	1	1
445	бы с	2	1
446	он в	1	1
447	тут и	1	1
448	в нашем	1	1
449	так в	1	1
450	право на	1	1
451	но без	1	1
452	им в	3	1
453	и до	2	1
454	как он	2	1
455	если он	1	1
456	после всех	1	1
457	что каждая	1	1
458	больше всего	1	1
459	время и	1	1
460	нужно не	1	1
461	этой книге	1	1
462	и вот	3	1
463	и философской	1	1
464	но дело	2	1
465	все с	1	1
466	том же	3	1
467	в работе	2	1
468	содержит в	4	1
469	а по	1	1
470	на все	2	1
471	где оно	1	1
472	это было	4	1
473	большее значение	1	1
474	в глазах	1	1
475	не имела	1	1
476	ведь в	1	1
477	всего прочего	1	1
478	здесь нет	1	1
479	только одно	3	1
480	для них	1	1
481	в них	3	1
482	является для	1	1
483	и вы	2	1
484	чем ведь	1	1
485	далеко не	1	1
486	на основании	1	1
487	с тем	2	1
488	всю жизнь	1	1
489	и следовало	1	1
490	во внимание	1	1
491	которой он	2	1
492	и пушкина	1	1
493	писать на	1	1
494	можно считать	1	1
495	очень важный	1	1
496	сейчас мы	1	1
497	когда в	1	1
498	рукописи с	1	1
499	что значит	1	1
500	которую он	7	1
501	лет у	1	1
502	бы на	1	1
503	много таких	1	1
504	от своего	1	1
505	и при	2	1
506	будет в	1	1
507	а главное	1	1
508	что такое	1	1
509	ли можно	1	1
510	в №	1	1
511	на подобные	1	1
512	место в	1	1
513	не столько	3	1
514	еще с	1	1
515	них нет	1	1
516	степени не	1	1
517	то было	1	1
518	оказывается что	1	1
519	что я	3	1
520	вокруг пушкина	1	1
521	нас интересует	1	1
522	том чтобы	2	1
523	речи в	1	1
524	однако в	2	1
525	не помешало	1	1
526	по себе	5	1
527	так называемого	1	1
528	всего его	1	1
529	общего дела	2	1
530	из писателей	1	1
531	потому не	1	1
532	но они	1	1
533	равно не	1	1
534	мы пока	2	1
535	в русской	1	1
536	на котором	2	1
537	тогда когда	2	1
538	что их	1	1
539	и притом	2	1
540	к этим	2	1
541	читаем что	1	1
542	чем та	1	1
543	тогда и	2	1
544	но только	1	1
545	не могло	1	1
546	из других	1	1
547	казалось бы	2	1
548	правда в	2	1
