N	3gram	Vygotskiy__7	Stilisti
1	в то же	1	9
2	в зависимости от	1	7
3	для того чтобы	18	7
4	с точки зрения	21	5
5	и то же	3	4
6	прежде всего в	2	4
7	то же самое	5	4
8	одно и то	3	4
9	то что мы	1	4
10	в свою очередь	2	4
11	с самого начала	7	4
12	той или иной	1	4
13	на самом деле	2	3
14	в этом случае	14	3
15	в той же	2	3
16	заключает в себе	1	3
17	во внутренней речи	2	3
18	не только в	1	3
19	в конце концов	1	3
20	внутренней и внешней	1	3
21	но для того	1	3
22	и тем самым	4	3
23	но все же	1	3
24	как мы уже	1	3
25	как мы видели	3	3
26	должны были бы	1	2
27	та же самая	1	2
28	и той же	2	2
29	слов и их	2	2
30	мы не имеем	1	2
31	вместе с тем	4	2
32	как мы увидим	1	2
33	в этом отношении	3	2
34	же самое время	1	2
35	только потому что	3	2
36	смысле этого слова	3	2
37	но при этом	1	2
38	все больше и	2	2
39	то же слово	1	2
40	не может быть	4	2
41	есть не что	1	2
42	внутренней речи и	4	2
43	не что иное	1	2
44	это само собой	1	2
45	и тем же	2	2
46	о том что	4	2
47	и вследствие этого	1	2
48	что иное как	1	2
49	можно сказать что	3	2
50	больше и больше	2	2
51	к тому что	6	2
52	одной и той	2	2
53	тому что мы	1	1
54	и находит свое	1	1
55	представим себе что	1	1
56	нет и не	2	1
57	внутренней речи нет	1	1
58	речи мы можем	2	1
59	как только мы	1	1
60	прежде всего на	1	1
61	что мы в	1	1
62	одним и тем	2	1
63	мы встречаемся уже	1	1
64	по отношению к	5	1
65	не только о	1	1
66	так как в	1	1
67	мы должны были	1	1
68	в самом деле	4	1
69	мы должны перейти	1	1
70	речь есть речь	2	1
71	свое выражение в	5	1
72	и внешней речи	1	1
73	в одной и	1	1
74	речи но все	1	1
75	человека не только	1	1
76	как раз и	1	1
77	в форме коллективного	1	1
78	до сих пор	3	1
79	и во всех	1	1
80	выяснить в самом	1	1
81	по самой своей	1	1
82	что представляет собой	1	1
83	в собственном смысле	3	1
84	сам с собой	1	1
85	не иначе как	2	1
86	в каком направлении	1	1
87	можно было бы	1	1
88	одном и том	1	1
89	связанных между собой	2	1
90	вместе с развитием	1	1
91	она должна была	1	1
92	слово и его	2	1
93	внешней речи и	1	1
94	в большинстве случаев	2	1
95	на следующем примере	1	1
96	и внутренняя речь	1	1
97	что мы не	1	1
98	долго не мог	1	1
99	в процессе образования	1	1
100	же самое происходит	1	1
101	тем что он	1	1
102	не смогли бы	1	1
103	у нас на	1	1
104	и том же	1	1
105	нам нужно было	2	1
106	внутренней речи если	2	1
107	и в этом	1	1
108	по сравнению с	7	1
109	тем не менее	3	1
110	и никак не	1	1
111	внешнюю речь но	1	1
112	представить себе в	2	1
113	благодаря тому что	2	1
114	не в конце	1	1
115	остается тем же	1	1
116	не связанных между	1	1
117	в качестве одного	1	1
118	но вместе с	1	1
119	тем же самым	1	1
120	мы говорили выше	2	1
121	о чем говорится	4	1
122	заключать в себе	1	1
123	вследствие того что	1	1
124	друг друга и	1	1
125	на вопрос о	1	1
126	содержит в себе	3	1
127	по ту сторону	1	1
128	таким образом в	2	1
129	мы не можем	3	1
130	таким образом мы	1	1
131	и уже в	1	1
132	само по себе	1	1
133	мы увидим ниже	1	1
134	как и всякий	1	1
135	но то что	2	1
136	в конечном счете	2	1
137	не только не	9	1
138	это отнюдь не	1	1
139	и не может	1	1
140	ни в какой	2	1
141	это мы должны	1	1
142	является необходимым условием	1	1
143	мы можем проследить	1	1
144	речи но и	2	1
145	только тогда когда	1	1
146	с другой стороны	1	1
147	только в том	1	1
148	это и является	1	1
149	и ту же	1	1
150	в гораздо большей	1	1
151	те слова которые	1	1
152	той же мере	2	1
153	одну и ту	1	1
154	в том что	13	1
155	как и в	3	1
156	внутренней речи в	4	1
157	тот факт что	1	1
158	мы видели не	1	1
