N	2gram	Bakhtin_Pr_5	Istorich
1	и в	35	25
2	вместе с	2	22
3	что он	24	22
4	может быть	14	17
5	не только	10	13
6	но и	14	13
7	в его	21	12
8	так как	4	11
9	уже не	3	11
10	и не	27	11
11	в этом	14	10
12	тем что	4	10
13	все же	8	10
14	и его	14	9
15	его в	4	9
16	в виде	7	9
17	с другой	4	9
18	таким образом	7	9
19	героя в	5	9
20	еще не	7	8
21	и на	6	8
22	все эти	3	8
23	что в	6	8
24	на него	5	8
25	связи с	1	8
26	и что	6	8
27	мы знаем	2	8
28	с тем	3	8
29	другой стороны	3	8
30	том что	3	8
31	в нем	16	7
32	а затем	2	7
33	как и	18	7
34	мы видели	2	7
35	во время	5	7
36	потому что	8	7
37	о том	2	7
38	то что	10	7
39	только в	6	7
40	с одной	1	7
41	в качестве	1	7
42	превращается в	1	7
43	этом случае	1	7
44	но это	6	7
45	как в	5	6
46	в нее	1	6
47	это не	3	6
48	не может	18	6
49	в этих	2	6
50	не в	10	6
51	и он	2	6
52	не совсем	1	6
53	что и	3	6
54	там где	7	6
55	себя в	2	6
56	прежде всего	12	6
57	или в	2	6
58	в том	5	6
59	например в	2	5
60	и действительно	1	5
61	мы не	1	5
62	в ней	2	5
63	но не	6	5
64	с этим	3	5
65	что это	4	5
66	но все	4	5
67	здесь мы	1	5
68	входит в	1	5
69	как мы	8	5
70	мы увидим	2	5
71	него и	3	5
72	так же	7	5
73	в него	3	5
74	и это	5	4
75	то же	15	4
76	мы уже	8	4
77	мы здесь	1	4
78	в ее	3	4
79	в которой	2	4
80	он не	13	4
81	не как	3	4
82	что все	2	4
83	с другими	2	4
84	тем не	1	4
85	не менее	2	4
86	в некоторых	1	4
87	в пределах	11	4
88	в дальнейшем	2	4
89	что у	6	4
90	с ним	7	4
91	когда герой	1	4
92	за ним	2	4
93	а именно	1	4
94	если не	1	4
95	в основном	1	4
96	все это	14	4
97	мы должны	3	4
98	в которых	2	3
99	ему в	1	3
100	то это	1	3
101	что его	2	3
102	герой не	2	3
103	по которому	2	3
104	и как	2	3
105	его к	3	3
106	в целом	3	3
107	в этой	1	3
108	их в	2	3
109	на этом	2	3
110	человека в	1	3
111	в ином	1	3
112	но уже	2	3
113	делает вид	1	3
114	в таких	1	3
115	в то	11	3
116	друг друга	2	3
117	вид что	1	3
118	но эти	2	3
119	для того	1	3
120	здесь еще	2	3
121	того чтобы	1	3
122	в себя	1	3
123	никогда не	4	3
124	и с	12	3
125	и вообще	2	3
126	после того	1	3
127	можно бы	1	3
128	о нем	2	3
129	но мы	1	3
130	к нему	13	3
131	в форме	3	3
132	в другой	1	3
133	что здесь	1	3
134	и требует	1	3
135	в особенности	1	3
136	и из	1	3
137	но оно	1	3
138	и пр	1	3
139	нем и	1	3
140	и все	15	3
141	и она	1	3
142	всех людей	1	3
143	над ним	1	3
144	в данном	1	3
145	а в	7	3
146	в свою	1	3
147	героя и	10	3
148	ту же	1	2
149	о герое	1	2
150	того же	1	2
151	самом деле	10	2
152	он может	1	2
153	тех же	1	2
154	одним из	1	2
155	а как	2	2
156	вопрос о	2	2
157	героя но	2	2
158	а еще	1	2
159	на них	7	2
160	во всех	3	2
161	видели что	1	2
162	в голове	2	2
163	по отношению	6	2
164	иногда они	1	2
165	некоторое время	1	2
166	перед нами	1	2
167	когда он	3	2
168	уже в	3	2
169	еще один	2	2
170	друг с	4	2
171	из него	1	2
172	и по	2	2
173	так например	1	2
174	о чем	1	2
175	когда уже	1	2
176	это было	2	2
177	и других	1	2
178	и мы	1	2
179	из нее	1	2
180	гл iv	1	2
181	которой он	3	2
182	фигурирует в	1	2
183	здесь можно	1	2
184	такой же	3	2
185	их на	1	2
186	точки зрения	7	2
187	в своей	4	2
188	таким же	1	2
189	можно найти	1	2
190	от себя	5	2
191	но он	4	2
192	без всяких	1	2
193	что этот	1	2
194	по себе	4	2
195	даже в	5	2
196	как можно	2	2
197	она не	1	2
198	одна из	1	2
199	или как	3	2
200	с другом	4	2
201	которые его	1	2
202	меня в	2	2
203	данном случае	1	2
204	так в	2	2
205	роль в	1	2
206	и сам	7	2
207	на нее	2	2
208	здесь он	2	2
209	здесь как	1	2
210	особенно в	2	2
211	мы приведем	1	2
212	об этом	1	2
213	не чужда	1	2
214	еще в	4	2
215	если бы	1	2
216	ничего не	3	2
217	находится в	1	2
218	приближается к	1	2
219	или на	1	2
220	образом в	1	2
221	можно сказать	1	2
222	все его	4	2
223	должно было	1	2
224	на своих	1	2
225	от них	1	2
226	ним и	1	2
227	же в	1	2
228	того что	3	2
229	в формах	1	2
230	но так	3	2
231	на которой	2	2
232	том как	1	2
233	во всем	4	2
234	то в	2	2
235	так что	5	2
236	чтобы он	1	2
237	из них	3	2
238	его и	3	2
239	превращаются в	1	2
240	на одном	1	2
241	вовсе не	7	2
242	мы можем	2	2
243	у него	4	2
244	уже и	2	2
245	и вместе	1	2
246	в других	1	2
247	связан с	2	2
248	до сих	1	2
249	и быть	1	2
250	такое же	2	2
251	говорит о	2	2
252	а не	4	2
253	с которым	4	2
254	один из	1	2
255	под влиянием	3	2
256	чтобы она	1	2
257	перейдем к	1	2
258	и потому	1	2
259	из которых	1	2
260	не знал	2	2
261	как бы	31	2
262	с этой	2	2
263	он бросает	1	2
264	сих пор	1	2
265	но для	2	2
266	и для	8	2
267	это уже	2	2
268	с ней	1	2
269	сказать что	3	2
270	и при	1	2
271	к его	1	2
272	отношению к	7	2
273	сам в	1	2
274	в свое	1	2
275	к этому	1	2
276	им и	3	2
277	уже после	1	2
278	и вновь	1	2
279	функции в	1	1
280	себя как	3	1
281	перед ним	1	1
282	сам по	2	1
283	всего этот	1	1
284	силы и	1	1
285	но тем	1	1
286	между двумя	2	1
287	здесь и	1	1
288	непосредственной близости	1	1
289	из его	2	1
290	проникает в	2	1
291	той же	2	1
292	пока он	1	1
293	он знает	3	1
294	что уже	1	1
295	приводят к	1	1
296	женщиной и	1	1
297	время как	2	1
298	я не	8	1
299	они были	1	1
300	но даже	1	1
301	и заставляет	1	1
302	зависимости от	1	1
303	другим в	1	1
304	в сердце	1	1
305	быть в	2	1
306	служит для	1	1
307	мысль что	1	1
308	его так	1	1
309	нас интересует	1	1
310	на самом	9	1
311	совсем не	3	1
312	но как	4	1
313	не то	1	1
314	ответ на	1	1
315	него с	1	1
316	отношение к	6	1
317	себе и	7	1
318	отличие от	2	1
319	что они	6	1
320	нельзя дать	1	1
321	отнюдь не	1	1
322	чем же	1	1
323	трудно сказать	1	1
324	себя за	2	1
325	в одной	3	1
326	он вас	1	1
327	и меня	1	1
328	почувствовал что	1	1
329	как к	5	1
330	словом в	1	1
331	что касается	1	1
332	не два	1	1
333	начал перед	1	1
334	говорит что	1	1
335	и наконец	7	1
336	и к	12	1
337	над собой	4	1
338	себе не	1	1
339	увидим что	2	1
340	но в	19	1
341	них он	2	1
342	и отчасти	2	1
343	и говорит	3	1
344	за собой	3	1
345	впечатление что	1	1
346	сливается с	4	1
347	та же	4	1
348	вопрос почему	1	1
349	он в	4	1
350	или во	1	1
351	что так	1	1
352	он думает	1	1
353	на нем	1	1
354	только на	4	1
355	нами в	1	1
356	много примеров	1	1
357	в себе	5	1
358	во многих	1	1
359	но на	4	1
360	начинают меняться	1	1
361	и если	1	1
362	вас и	2	1
363	его но	1	1
364	при этом	2	1
365	он ни	1	1
366	еще раньше	1	1
367	чтобы они	1	1
368	всех этих	2	1
369	и тотчас	2	1
370	пределах одного	5	1
371	и вот	4	1
372	подобно тому	2	1
373	него в	1	1
374	они на	1	1
375	главным образом	1	1
376	и характер	1	1
377	в приведенных	1	1
378	в глубине	1	1
379	мотив а	1	1
380	знает что	3	1
381	героя на	2	1
382	было бы	3	1
383	и мучает	1	1
384	есть несколько	1	1
385	в жизни	2	1
386	сами себя	1	1
387	по всему	1	1
388	с водой	1	1
389	и вы	2	1
390	она и	1	1
391	этого не	3	1
392	его все	1	1
393	этим и	1	1
394	одна и	2	1
395	для чего	1	1
396	приведенных нами	2	1
397	характерно что	1	1
398	всякого сомнения	1	1
399	же я	2	1
400	которую он	1	1
401	места в	2	1
402	его почти	1	1
403	мир он	1	1
404	почти нет	1	1
405	он должен	1	1
406	с точки	2	1
407	бы привести	1	1
408	в их	1	1
409	еще нет	1	1
410	она в	2	1
411	в стиле	4	1
412	в своем	2	1
413	приведем лишь	1	1
414	в отличие	2	1
415	они уже	1	1
416	свой смысл	1	1
417	и слез	3	1
418	в одном	6	1
419	пока еще	2	1
420	героя из	3	1
421	и эти	1	1
422	что никакой	1	1
423	и более	1	1
424	войти в	2	1
425	в конце	5	1
426	на всю	2	1
427	вот пример	2	1
428	стоит в	1	1
429	но они	1	1
430	что с	2	1
431	почти никогда	1	1
432	самого начала	8	1
433	меня не	4	1
434	этими двумя	2	1
435	героем в	1	1
436	считает что	1	1
437	на котором	1	1
438	правда в	1	1
439	я буду	1	1
440	уже очень	1	1
441	к изучению	1	1
442	материала в	1	1
443	о них	2	1
444	он с	6	1
445	найти в	1	1
446	и всегда	1	1
447	находятся в	1	1
448	сам герой	1	1
449	же время	10	1
450	этих двух	2	1
451	глазах и	1	1
452	него нет	2	1
453	это из	1	1
454	два героя	1	1
455	к ней	2	1
456	развивается в	1	1
457	уже говорили	5	1
458	мире и	2	1
459	же он	1	1
460	чтобы спасти	1	1
461	здесь же	1	1
462	в процессе	1	1
463	из истории	1	1
464	обращает на	2	1
465	выдает себя	1	1
466	тогда в	2	1
467	ли это	2	1
468	очень часто	2	1
469	и свой	3	1
470	издевается над	1	1
471	к себе	18	1
