N	3gram	Ircho_Kome_3	Istorich
1	и т д	1	24
2	до сих пор	9	5
3	с другой стороны	2	4
4	но все же	2	4
5	в этом случае	2	3
6	т е в	2	3
7	в некоторых случаях	1	3
8	по сравнению с	2	3
9	на то что	1	3
10	о том что	4	2
11	мы имеем в	1	2
12	то же самое	3	2
13	что в некоторых	1	2
14	так как он	1	2
15	то что он	1	2
16	так и в	1	2
17	после того как	1	2
18	в связи с	3	2
19	тем не менее	3	2
20	потому что он	1	1
21	то что и	1	1
22	но он уже	1	1
23	подобно тому как	1	1
24	и по существу	1	1
25	в том числе	1	1
26	ним а в	1	1
27	у меня в	1	1
28	отцом и сыном	1	1
29	и не может	1	1
30	что они принесены	1	1
31	в зависимости от	1	1
32	с ним а	1	1
33	что он не	2	1
34	много лет тому	1	1
35	независимо от того	1	1
36	за то что	1	1
37	главную роль в	1	1
38	в основе своей	1	1
39	образом и здесь	1	1
40	может быть только	1	1
41	лет тому назад	4	1
42	здесь мы видим	1	1
43	в этой связи	2	1
44	о том как	3	1
45	даже если бы	1	1
46	то время как	2	1
47	в этот момент	1	1
48	таким образом и	1	1
49	его на своей	1	1
50	таким образом из	1	1
51	и с этой	2	1
52	таким же образом	1	1
53	но вместе с	1	1
54	из них не	1	1
55	что у него	1	1
56	на поле битвы	1	1
57	его в своем	1	1
58	вместе с тем	3	1
59	другие не могут	1	1
60	что и у	1	1
61	в то время	2	1
62	же самое что	1	1
63	ничего общего с	1	1
64	и если бы	1	1
65	в других случаях	1	1
66	это явствует из	1	1
67	можно сказать что	1	1
68	на пути к	1	1
69	к тому что	1	1
70	друг за другом	1	1
71	что и в	2	1
