N	2gram	Vygotskiy__7	StatiiOP
1	и в	26	44
2	в том	18	36
3	и т	1	30
4	что в	12	30
5	том что	17	29
6	в этом	29	21
7	вовсе не	2	19
8	не только	24	18
9	то что	24	18
10	было бы	6	17
11	о том	4	17
12	а в	2	17
13	а не	6	16
14	и не	18	16
15	может быть	7	15
16	в области	4	14
17	в данном	5	14
18	как в	4	13
19	можно было	2	13
20	не в	4	12
21	в первой	3	12
22	самом деле	6	11
23	в этой	3	11
24	того чтобы	19	11
25	у нас	2	11
26	точки зрения	28	11
27	но в	4	10
28	ясно что	1	10
29	для того	18	10
30	что он	8	10
31	только в	8	10
32	но и	11	10
33	также и	2	9
34	как и	15	9
35	в отношении	2	9
36	в то	3	9
37	но также	3	9
38	так и	3	9
39	во второй	5	9
40	если бы	5	9
41	того что	14	9
42	в его	4	9
43	с другой	4	9
44	например в	1	8
45	во всех	6	8
46	все же	6	8
47	но ведь	1	8
48	это не	3	8
49	из них	1	8
50	с точки	21	8
51	и его	12	8
52	не может	11	8
53	я не	3	7
54	что они	10	7
55	в самом	9	7
56	так например	1	7
57	таким образом	23	7
58	другой стороны	1	7
59	для нас	2	7
60	этом отношении	3	7
61	до сих	3	7
62	прежде всего	7	7
63	сих пор	3	7
64	сказать что	8	7
65	по поводу	1	7
66	на самом	3	6
67	из этих	3	6
68	в своей	3	6
69	потому что	16	6
70	данном случае	5	6
71	что и	3	6
72	всяком случае	1	6
73	так что	4	6
74	для него	3	6
75	именно в	6	6
76	в той	4	6
77	что же	2	6
78	но это	3	6
79	во всяком	2	6
80	и то	7	5
81	то же	8	5
82	той же	8	5
83	в целом	5	5
84	все эти	6	5
85	в нем	2	5
86	и по	3	5
87	в слове	11	5
88	такой же	3	5
89	в котором	4	5
90	в которых	2	5
91	этой области	1	5
92	не менее	4	5
93	никогда не	4	5
94	могут быть	2	5
95	так как	14	5
96	тем что	9	5
97	там где	1	5
98	что мы	9	5
99	все это	3	5
100	была бы	1	5
101	совершенно не	2	5
102	так же	14	5
103	как это	5	4
104	это и	4	4
105	в которой	11	4
106	вопрос о	6	4
107	в основу	1	4
108	столь же	2	4
109	что это	6	4
110	на то	4	4
111	что она	8	4
112	является не	2	4
113	но все	1	4
114	но я	1	4
115	но если	2	4
116	случае в	3	4
117	представление о	7	4
118	можно ли	2	4
119	дело не	1	4
120	не имеет	2	4
121	это слово	1	4
