N	2gram	Losev_Dial_3	Mirosoze
1	и в	24	46
2	в нем	3	22
3	у него	2	22
4	это –	16	22
5	может быть	13	21
6	в этом	8	20
7	не только	23	18
8	и не	27	18
9	никогда не	7	18
10	для него	4	18
11	но и	9	15
12	не может	19	15
13	как и	7	13
14	а не	26	13
15	не есть	54	13
16	друг друга	3	12
17	прежде всего	8	12
18	потому что	7	12
19	и он	2	11
20	не было	3	11
21	но он	1	11
22	в ней	2	11
23	у нас	4	11
24	но в	2	10
25	та же	1	10
26	в себе	2	10
27	он не	5	10
28	он был	1	9
29	не в	3	9
30	не знает	3	9
31	и есть	16	8
32	в своем	3	8
33	так как	6	8
34	если нет	4	8
35	она не	3	8
36	как бы	3	8
37	но это	5	8
38	он –	7	8
39	в мире	1	7
40	и к	5	7
41	хотя бы	4	7
42	и потому	2	7
43	и для	2	7
44	что он	13	7
45	вопрос о	5	6
46	что это	12	6
47	не могу	1	6
48	и здесь	2	6
49	так же	4	6
50	того что	12	6
51	жизни и	5	6
52	по преимуществу	1	5
53	то же	6	5
54	есть не	9	5
55	я не	6	5
56	в самом	7	5
57	бы и	1	5
58	и вот	2	5
59	что она	9	5
60	что все	14	5
61	бога и	1	5
62	в отношении	1	5
63	во всем	3	5
64	и его	5	5
65	к тому	4	5
66	и это	4	5
67	это не	4	5
68	в его	2	5
69	для того	3	5
70	то что	14	5
71	образ и	1	5
72	тот кто	1	5
73	и все	6	5
74	также и	2	4
75	к чему	1	4
76	с его	2	4
77	его на	2	4
78	думать что	2	4
79	чем у	1	4
80	нет в	1	4
81	том что	8	4
82	жизнь и	4	4
83	тому что	4	4
84	не имеет	11	4
85	свободы и	1	4
86	бога не	2	4
87	только и	2	4
88	перед ним	1	4
89	должны быть	3	4
90	должен быть	1	4
91	что у	2	4
92	так и	5	4
93	для этого	2	4
94	земной жизни	1	4
95	себя в	2	4
96	уже не	5	4
97	вопроса о	1	4
98	что и	6	4
99	они не	2	4
100	самого себя	1	4
101	т е	48	4
102	есть уже	1	4
103	что в	7	4
104	все что	3	4
105	же как	2	3
106	чтобы не	1	3
107	это и	7	3
108	к другому	1	3
109	высшей степени	1	3
110	– я	1	3
111	той же	3	3
112	и самого	1	3
113	и на	3	3
114	иное как	6	3
115	в чем	4	3
116	что нет	4	3
117	духа и	1	3
118	идея и	1	3
119	если есть	1	3
120	и она	2	3
121	человека –	1	3
122	не будет	3	3
123	и с	6	3
124	в глубине	1	3
125	его в	1	3
126	с самим	1	3
127	на почве	1	3
128	ни в	9	3
129	в них	5	3
130	все равно	2	3
131	одна и	1	3
132	и тогда	5	3
133	не мог	1	3
134	в такой	1	3
135	что было	1	3
136	можно ли	5	3
137	того как	1	3
138	что иное	6	3
139	он хочет	1	3
140	по своей	1	3
141	людей и	2	3
142	себя и	2	3
143	момент в	1	3
144	не существует	10	3
145	личности он	1	3
146	было в	1	3
147	если бы	6	3
148	с ним	1	3
149	о том	6	3
150	и во	2	3
151	жизни он	1	3
152	и можно	2	3
153	в том	5	3
154	природой и	1	3
155	есть любовь	1	3
156	только в	5	3
157	есть в	3	3
158	не так	1	3
159	и никогда	1	3
160	тем что	3	3
161	от того	4	3
162	до сих	1	3
163	к которому	1	3
164	нет ничего	9	3
165	– не	7	3
166	и нет	7	3
167	сих пор	1	3
168	и от	3	3
169	лишь как	2	3
170	сказать что	4	3
171	не что	6	3
172	есть и	12	3
173	в своих	2	3
