N	2gram	Voloshinov_1	Myshleni
1	в том	2	33
2	том что	3	27
3	в развитии	1	26
4	точки зрения	10	26
5	то что	8	20
6	в этом	10	19
7	с точки	5	18
8	того что	4	17
9	не только	27	15
10	и в	38	15
11	речи и	6	15
12	таким образом	7	14
13	что в	1	14
14	человеческой речи	3	12
15	того чтобы	7	12
16	и т.д	21	12
17	что он	2	12
18	в самом	4	11
19	в процессе	6	11
20	мы не	9	10
21	в целом	4	10
22	было бы	7	10
23	для того	9	10
24	но и	13	10
25	мы можем	7	10
26	в сущности	1	9
27	в своем	1	9
28	о том	4	9
29	связи с	3	9
30	может быть	13	9
31	что мы	11	9
32	не может	12	9
33	не является	5	9
34	не в	6	8
35	никогда не	7	8
36	так и	6	8
37	если бы	4	8
38	и что	1	8
39	развития речи	1	8
40	процессе развития	1	7
41	он не	2	7
42	по себе	1	7
43	к тому	4	7
44	и т.п	21	7
45	тот же	2	7
46	потому что	5	7
47	как бы	28	7
48	и не	14	7
49	самом деле	4	6
50	в зависимости	5	6
51	мы уже	10	6
52	зависимости от	5	6
53	в этой	6	6
54	в истории	1	6
55	мы должны	10	6
56	и к	4	6
57	что это	4	6
58	как он	1	6
59	на то	1	6
60	как и	10	6
61	мы видели	5	6
62	точку зрения	3	6
63	речи в	1	6
64	в отношении	2	6
65	что эта	1	6
66	как мы	9	6
67	в виду	3	6
68	развития в	2	6
69	но в	5	6
70	по своей	2	6
71	если мы	4	6
72	вовсе не	2	6
73	с другой	1	6
74	к которому	1	6
75	на этот	1	6
76	там где	1	6
77	в частности	3	6
78	вместе с	5	6
79	как это	5	6
80	в связи	2	6
81	сказать что	3	6
82	смысле слова	1	5
83	то же	14	5
84	вопрос о	2	5
85	видели что	3	5
86	уже в	5	5
87	от действительности	1	5
88	внутренней речи	18	5
89	речью и	1	5
90	это не	3	5
91	тогда когда	1	5
92	можно было	4	5
93	и даже	3	5
94	связь между	2	5
95	социальной среды	1	5
96	которым мы	1	5
97	этот вопрос	2	5
98	и их	5	5
99	друг друга	2	5
100	речь и	4	5
101	с помощью	6	5
102	социальной среде	2	5
103	сравнению с	1	5
104	речи с	1	5
105	все что	1	5
106	по сравнению	1	5
107	переход от	1	4
108	хотя бы	18	4
109	что его	1	4
110	с его	7	4
111	из этих	1	4
112	конечном счете	1	4
113	независимо от	5	4
114	как в	2	4
115	все же	7	4
116	в которой	7	4
117	к которым	1	4
118	несмотря на	2	4
119	в своей	2	4
120	с развитием	2	4
121	значение для	1	4
122	к этому	2	4
123	их в	3	4
124	того как	1	4
125	и его	7	4
126	что оно	3	4
127	речи мы	1	4
128	и с	5	4
129	на вопрос	1	4
130	в конечном	1	4
131	мы видим	3	4
132	так как	7	4
133	только в	6	4
134	что нам	1	4
135	в качестве	4	4
136	для всех	2	4
137	в начале	3	4
138	при помощи	1	4
139	как раз	1	4
140	а с	5	4
141	прежде всего	21	4
142	так же	4	4
143	все это	4	4
144	для нас	3	4
145	а в	5	4
146	человека и	1	3
147	на самом	3	3
148	и до	1	3
149	собственном смысле	1	3
150	мы имеем	2	3
151	мы будем	6	3
152	в общем	1	3
153	должны были	2	3
154	очевидно что	2	3
155	языка и	4	3
156	что именно	3	3
157	с этим	2	3
158	смысле этого	2	3
159	когда он	1	3
160	бы и	2	3
161	он в	1	3
162	все эти	2	3
163	речи но	2	3
164	при этом	9	3
165	что у	3	3
166	об этом	3	3
167	те же	4	3
168	лишь в	4	3
169	с другими	2	3
170	таким же	1	3
171	бы к	1	3
172	в которых	2	3
173	но эта	2	3
174	для этого	1	3
175	из которых	3	3
176	знаком и	1	3
177	в самой	1	3
178	уже говорили	1	3
179	этом отношении	2	3
180	в основе	2	3
181	что при	1	3
182	и это	7	3
183	внутренняя речь	5	3
184	в собственном	1	3
185	и сам	2	3
186	с собой	2	3
187	из двух	2	3
188	с ним	2	3
189	ничего не	8	3
190	но мы	2	3
191	к установлению	1	3
