N	2gram	Propp_Isto_6	Formalny
1	т е	22	32
2	и не	10	30
3	вовсе не	2	28
4	и в	26	27
5	может быть	11	25
6	не может	6	24
7	так и	5	21
8	и его	7	19
9	в этом	12	18
10	таким образом	12	18
11	а не	2	17
12	точки зрения	1	16
13	то же	5	15
14	в нем	8	15
15	и пр	1	15
16	между ними	1	15
17	как и	5	14
18	не в	3	12
19	если бы	3	12
20	и т	10	11
21	в жизни	1	11
22	и от	3	11
23	не могут	1	10
24	но и	9	10
25	не только	10	9
26	как его	1	9
27	так как	18	9
28	так же	2	9
29	как бы	4	8
30	при этом	3	8
31	ни в	2	8
32	как мы	4	8
33	только в	5	8
34	то что	6	8
35	что в	12	8
36	с тем	4	7
37	не менее	1	7
38	потому что	13	7
39	его в	5	7
40	между тем	1	7
41	в его	5	7
42	в том	12	7
43	если мы	1	7
44	там где	5	7
45	все это	1	7
46	в то	5	7
47	здесь и	2	6
48	еще не	9	6
49	но в	7	6
50	все эти	8	6
51	т д	8	6
52	в своей	3	6
53	и ее	3	6
54	всяком случае	2	6
55	все время	2	6
56	было бы	2	6
57	что он	9	6
58	с другой	10	6
59	вместе с	8	6
60	в данном	3	6
61	все же	8	6
62	и для	1	6
63	бы в	1	6
64	в своих	3	6
65	во всяком	2	6
66	в зависимости	1	5
67	зависимости от	2	5
68	но не	2	5
69	в истории	1	5
70	в одной	2	5
71	независимо от	3	5
72	что именно	1	5
73	того чтобы	1	5
74	сводится к	2	5
75	в ней	5	5
76	что они	2	5
77	никогда не	13	5
78	говорит он	2	5
79	в литературу	1	5
80	друг друга	1	5
81	между которыми	1	5
82	тем что	5	5
83	тому как	1	5
84	что же	2	5
85	и формы	2	5
86	не является	1	5
87	другой стороны	8	5
88	не есть	2	4
89	мы не	6	4
90	он был	2	4
91	как в	6	4
92	и как	2	4
93	в целом	1	4
94	и те	2	4
95	бы ни	1	4
96	подобно тому	1	4
97	данном случае	3	4
98	в ее	1	4
99	мы знаем	2	4
100	том что	10	4
101	она не	3	4
102	мы можем	7	4
103	могут быть	3	4
104	к тому	2	4
105	следовательно и	1	4
106	о том	7	4
107	же и	1	4
108	уже в	1	4
109	социальной жизни	1	4
110	для того	1	4
111	со стороны	3	4
112	прежде всего	4	4
113	в связи	1	4
114	мы видели	11	4
115	как это	5	4
116	обстоит дело	1	4
117	из этого	3	4
118	жизни и	2	4
119	они не	3	4
120	одним из	1	3
121	же как	3	3
122	того же	2	3
123	должна быть	3	3
124	мы уже	6	3
125	и на	12	3
126	в которых	2	3
127	во всех	1	3
128	то мы	1	3
129	то он	2	3
130	иначе обстоит	1	3
131	что это	2	3
132	формы в	1	3
133	в себе	3	3
134	этот процесс	1	3
135	и с	6	3
136	те же	1	3
137	это не	4	3
138	и тем	4	3
139	ее в	6	3
140	он и	2	3
141	в этих	2	3
142	от его	1	3
143	и более	1	3
144	как от	1	3
145	по отношению	2	3
146	тому что	1	3
147	случае в	1	3
148	в основе	1	3
149	для нас	2	3
150	оно не	1	3
151	только то	2	3
152	ясно что	1	3
153	еще в	3	3
154	жизнь и	1	3
155	никак не	1	3
156	и что	5	3
157	можно сказать	2	3
158	их в	3	3
159	в них	3	3
160	в него	3	3
161	дело с	1	3
162	уже не	7	3
163	его и	1	3
164	у нас	5	3
165	того что	2	3
166	отношению к	2	3
167	формы его	1	3
168	может и	1	3
169	сказать что	3	3
170	равно как	1	3
171	героя в	2	3
172	и эта	3	3
173	ту же	2	2
174	отношения к	1	2
175	а иногда	1	2
176	нам кажется	2	2
177	к другому	1	2
178	в котором	1	2
179	это делают	2	2
180	совпадает с	1	2
181	в полной	1	2
182	они вместе	1	2
183	не знают	1	2
184	же что	1	2
185	всех сторон	1	2
186	и сами	1	2
187	с его	4	2
188	видели что	3	2
189	отличие от	1	2
190	или иное	3	2
191	что формы	1	2
192	эта связь	6	2
193	в своем	2	2
194	функции героя	1	2
195	стороны и	2	2
196	увидим что	2	2
197	с душой	1	2
198	от этого	3	2
199	из этих	4	2
200	учение о	1	2
201	в этой	2	2
202	как он	6	2
203	жизнью и	1	2
204	вообще не	3	2
205	что она	3	2
206	главным образом	3	2
207	не значит	1	2
208	не как	1	2
209	на земле	4	2
210	что ни	1	2
211	на этом	1	2
212	они на	1	2
213	человека в	2	2
214	этим самым	2	2
215	это значит	1	2
216	уже знаем	2	2
217	кажется что	2	2
218	он является	1	2
219	такой же	3	2
220	в эту	2	2
221	том как	3	2
222	таким же	3	2
223	не от	1	2
224	знаем что	2	2
225	к одной	1	2
226	то отсюда	1	2
227	однако в	2	2
228	что этот	2	2
229	где нет	2	2
230	даже в	2	2
231	сам он	1	2
232	и очень	1	2
233	как о	1	2
234	принадлежат к	1	2
235	правда в	1	2
236	одна из	2	2
237	не могло	2	2
238	тем не	1	2
239	отличается от	2	2
240	и это	8	2
241	с ее	1	2
242	но при	2	2
243	здесь не	2	2
244	то или	2	2
245	идет не	1	2
246	так в	6	2
247	если они	3	2
248	был бы	1	2
249	это только	1	2
250	могла быть	1	2
251	для этого	1	2
252	ничего не	2	2
253	ними и	1	2
254	на все	1	2
255	или на	1	2
256	ее и	1	2
257	переходит в	1	2
258	что и	4	2
259	и только	3	2
260	может иметь	2	2
261	предмета и	1	2
262	но так	3	2
263	и действительно	3	2
264	должен быть	1	2
265	поэтому и	1	2
266	именно на	2	2
267	характерно что	1	2
268	совсем другое	2	2
269	он становится	2	2
270	же является	1	2
271	они будут	1	2
272	от того	3	2
273	и даже	1	2
274	в области	1	2
275	и из	1	2
276	связаны с	5	2
277	и др	2	2
278	связано с	4	2
279	превращается в	7	2
280	а на	1	2
281	одну из	4	2
282	новые формы	1	2
283	но уже	1	2
284	с такой	1	2
