N	3gram	Bakhtin_Pr_3	Myshleni
1	с точки зрения	4	18
2	для того чтобы	1	15
3	в том что	1	15
4	с другой стороны	3	9
5	с самого начала	8	8
6	по отношению к	5	7
7	о том что	2	6
8	мы могли бы	1	5
9	вместе с тем	2	5
10	не может быть	6	5
11	до сих пор	1	4
12	в высшей степени	3	4
13	в этом отношении	1	4
14	можно сказать что	1	4
15	друг с другом	2	4
16	смысле этого слова	2	3
17	на то что	1	3
18	к тому что	1	3
19	в такой же	2	3
20	и в отношении	1	3
21	во всяком случае	5	3
22	в свою очередь	1	3
23	если бы он	1	2
24	он должен быть	1	2
25	и то же	1	2
26	прежде всего в	1	2
27	как если бы	1	2
28	между этими двумя	1	2
29	то же время	12	2
30	могли бы сказать	1	2
31	одно и то	1	2
32	в данном случае	1	2
33	в значительной степени	1	2
34	в целом в	1	2
35	благодаря тому что	1	2
36	все более и	1	2
37	что может быть	1	2
38	более и более	1	2
39	в самом деле	3	2
40	на всем протяжении	1	2
41	в то же	12	2
42	прямо говорит что	1	2
43	и в которой	1	1
44	как в отношении	1	1
45	мысль и речь	1	1
46	и столь же	1	1
47	с которыми мы	1	1
48	время от времени	2	1
49	или во всяком	1	1
50	в чем же	1	1
51	большей или меньшей	1	1
52	на самом деле	10	1
53	мы должны были	1	1
54	в этом смысле	4	1
55	и до конца	1	1
56	его внутренней речи	3	1
57	в том же	1	1
58	как раз и	2	1
59	естественным выводом из	1	1
60	и не может	2	1
61	и в то	5	1
62	еще на одном	1	1
63	то новое что	1	1
64	что он не	1	1
65	в отличие от	2	1
66	о чем он	1	1
67	же время не	2	1
68	хотя и не	1	1
69	всего то что	1	1
70	с самим собой	6	1
71	и как бы	1	1
72	то что в	1	1
73	по крайней мере	3	1
74	и то что	1	1
75	почти на всем	1	1
76	в конце концов	3	1
77	и речь как	1	1
78	не столько в	1	1
79	в себе как	1	1
80	и в этом	2	1
81	того в чем	1	1
82	по сравнению со	1	1
83	в строгом смысле	1	1
84	не в силах	2	1
85	как впрочем и	1	1
86	друг к другу	1	1
87	потому что они	1	1
88	мы видели что	1	1
89	это потому что	1	1
90	то что я	2	1
91	мы бы сказали	1	1
92	а вместе с	1	1
93	и пр в	1	1
94	как и все	2	1
95	но тем не	1	1
96	на другом материале	1	1
97	и вместе с	1	1
98	не только не	1	1
99	потому что в	1	1
100	и не то	2	1
101	но все же	1	1
102	этого слова и	2	1
103	как мы уже	1	1
104	заключает в себе	1	1
105	сама по себе	2	1
106	и т д	2	1
107	тем не менее	2	1
108	в предшествующей части	1	1
109	как и в	1	1
110	той или иной	2	1
111	и если не	1	1
