N	3gram	Losev_Prob_1	FransuaR
1	как мы уже	1	6
2	о том что	5	5
3	в то же	4	5
4	в самом деле	2	4
5	мы уже сказали	1	3
6	на первый план	1	3
7	в этом отношении	1	3
8	до сих пор	3	3
9	никак не может	1	2
10	с точки зрения	3	2
11	как мы увидим	2	2
12	в литературе и	4	2
13	но уже в	2	2
14	и вовсе не	4	2
15	и то что	2	2
16	в данном случае	8	2
17	а также и	2	2
18	во всех этих	2	2
19	литературе и в	1	2
20	о том какое	1	2
21	одним из самых	1	2
22	с другой стороны	3	2
23	хотя и в	1	2
24	таким образом в	1	2
25	то есть в	4	2
26	в том что	5	2
27	и в литературе	1	2
28	и того же	2	1
29	а потому что	1	1
30	до наших дней	1	1
31	в основе своей	1	1
32	в чем же	1	1
33	ровно ничего не	1	1
34	было и в	1	1
35	дело в том	3	1
36	более или менее	3	1
37	в нем только	2	1
38	в настоящее время	3	1
39	все это есть	2	1
40	и никак не	1	1
41	свидетельствует о том	2	1
42	о том как	2	1
43	что же касается	3	1
44	ведь все эти	1	1
45	мы находим в	1	1
46	как мы сказали	1	1
47	именно в этом	2	1
48	именно то что	3	1
49	является одним из	1	1
50	на самом же	1	1
51	он должен быть	1	1
52	но если мы	2	1
53	также и все	1	1
54	мы не будем	1	1
55	вместе с тем	1	1
56	то в чем	1	1
57	до известной степени	1	1
58	сам по себе	7	1
59	только то что	4	1
60	в этой области	2	1
61	и тем же	1	1
62	как раз в	1	1
63	но в то	1	1
64	в конце концов	4	1
65	даже в самом	1	1
66	так как они	2	1
67	и как бы	2	1
68	в связи с	4	1
69	в этом образе	1	1
70	то что он	3	1
71	поэтому и в	1	1
72	для того чтобы	8	1
73	по существу все	1	1
74	не может быть	2	1
75	одним и тем	1	1
76	и до наших	1	1
77	здесь в самом	1	1
78	в то время	1	1
79	и даже больше	1	1
80	события в жизни	1	1
81	заключается в том	1	1
82	был тот кто	1	1
83	искусства и литературы	1	1
84	до настоящего времени	1	1
85	не только в	1	1
86	той или иной	4	1
87	мы будем говорить	1	1
88	можно сказать что	3	1
89	одного и того	2	1
90	ни о каком	1	1
91	о чем мы	1	1
92	мы уже указывали	1	1
93	и что он	1	1
94	самом же деле	1	1
95	а именно в	1	1
96	только в ее	1	1
