N	2gram	Bakhtin_fo_1	FransuaR
1	и в	50	56
2	то есть	33	24
3	в романе	32	21
4	в его	13	18
5	таким образом	11	17
6	все эти	9	15
7	в этом	25	14
8	в том	9	13
9	так и	12	13
10	он был	1	12
11	в то	9	12
12	и его	16	12
13	то же	11	11
14	вещей и	1	11
15	в них	4	11
16	в этих	3	11
17	и т.п	4	11
18	до конца	4	11
19	как бы	2	11
20	и до	5	10
21	мы уже	11	10
22	еще не	5	10
23	же время	9	10
24	в эпоху	1	10
25	в самом	8	9
26	и не	14	9
27	только в	4	9
28	но и	8	9
29	в сущности	3	8
30	во всех	6	8
31	не только	9	8
32	в нем	24	8
33	и с	4	8
34	и их	8	8
35	и даже	2	8
36	до сих	3	8
37	и др	9	8
38	по своему	1	8
39	сих пор	3	8
40	все это	4	8
41	том что	4	8
42	и на	8	7
43	в большинстве	1	7
44	уже говорили	3	7
45	как мы	14	7
46	у него	6	7
47	в частности	6	7
48	той же	2	6
49	в ее	6	6
50	в этой	1	6
51	но в	10	6
52	точки зрения	5	6
53	вовсе не	13	6
54	мы видим	3	6
55	связи с	6	6
56	связаны с	3	6
57	прежде всего	15	6
58	в той	4	6
59	все они	1	6
60	и все	6	6
61	потому что	4	6
62	одним из	1	5
63	с ее	6	5
64	с его	9	5
65	но не	5	5
66	в пределах	5	5
67	он не	5	5
68	так сказать	7	5
69	роль в	9	5
70	во время	1	5
71	в отношении	3	5
72	своего рода	1	5
73	в процессе	4	5
74	никогда не	2	5
75	один из	3	5
76	ни с	2	5
77	не было	7	5
78	как и	8	5
79	в условиях	7	5
80	в результате	6	5
81	что в	5	5
82	и другие	5	5
83	они не	3	5
84	ту же	2	4
85	например в	6	4
86	и потому	3	4
87	но по	2	4
88	они были	2	4
89	в ней	4	4
90	не был	1	4
91	и к	2	4
92	в которой	2	4
93	что это	1	4
94	в себе	3	4
95	при этом	3	4
96	их в	3	4
97	что все	2	4
98	и ее	3	4
99	и более	1	4
100	одна из	2	4
101	того чтобы	5	4
102	по своей	1	4
103	во всем	2	4
104	наконец в	1	4
105	в совершенно	1	4
106	вещи и	1	4
107	времени и	10	4
108	и которые	1	4
109	и других	3	4
110	о том	1	4
111	в ту	1	4
112	с одной	3	4
113	в качестве	3	4
114	конечно не	4	4
115	так как	6	4
116	в особенности	9	4
117	в основе	5	4
118	в народной	1	4
119	в своих	1	4
120	в их	6	3
121	конечно и	4	3
122	и быта	1	3
123	на них	2	3
124	время в	6	3
125	в своем	4	3
126	перед нами	1	3
127	кроме того	4	3
128	и наконец	1	3
129	его к	1	3
130	и всей	2	3
131	главным образом	1	3
132	всех этих	5	3
133	характер в	2	3
134	и самый	1	3
135	слова и	2	3
136	распространены в	1	3
137	ведь в	1	3
138	здесь нет	3	3
139	громадную роль	2	3
140	не в	5	3
141	но он	2	3
142	в таких	1	3
143	новое и	2	3
144	особый характер	1	3
145	в форме	3	3
146	во все	2	3
147	другом месте	1	3
148	рядом с	2	3
149	здесь мы	1	3
150	и был	1	3
151	рабле на	1	3
152	характер и	7	3
153	в другом	1	3
154	в образе	5	3
155	и здесь	1	3
156	и т.д	1	3
157	все его	3	3
158	а также	2	3
159	времени в	7	3
160	существенную роль	2	3
161	в литературе	16	3
162	одной из	3	3
163	так что	1	3
164	уже не	2	3
165	был бы	3	3
166	мы находим	2	3
167	что и	3	3
168	может быть	11	3
169	здесь в	2	3
170	еще и	2	3
171	в некоторых	2	3
172	более того	3	3
173	не на	1	3
174	сказать что	3	3
175	там где	2	3
176	с помощью	2	3
177	не были	2	3
178	образом и	1	3
179	в связи	5	3
180	не подлежит	1	3
181	в те	1	3
182	бы в	1	3
183	то что	6	3
184	том числе	4	3
185	новое время	1	2
186	также и	2	2
187	связь этих	1	2
188	и то	4	2
189	лишь там	1	2
190	самом деле	1	2
191	в средние	1	2
192	по преимуществу	3	2
193	др в	2	2
194	их и	2	2
195	из всех	1	2
196	и конечно	1	2
197	для своего	1	2
198	мы не	3	2
199	почти все	1	2
200	и явлений	1	2
201	романа к	2	2
202	первый план	1	2
203	конечно в	1	2
204	с другой	2	2
205	совсем не	2	2
206	значение и	3	2
207	себе и	3	2
208	в центре	2	2
209	хотя и	3	2
210	и как	10	2
211	бы и	1	2
212	в нашем	2	2
213	отчасти и	1	2
214	с их	2	2
215	были связаны	1	2
216	и те	3	2
217	на площади	4	2
218	и еще	2	2
219	не как	2	2
220	и такие	1	2
221	но дело	2	2
222	в мире	1	2
223	его в	3	2
224	здесь как	2	2
225	по всему	1	2
226	ни в	8	2
227	из нее	2	2
228	кн ii	1	2
229	с тем	3	2
230	между собою	1	2
231	и некоторые	1	2
232	для него	2	2
233	и при	1	2
234	в своей	2	2
235	в котором	4	2
236	с точки	2	2
237	характер это	3	2
238	он дает	1	2
239	в которых	2	2
240	каждый предмет	1	2
241	мир и	2	2
242	друг другу	2	2
243	если бы	5	2
244	вернемся к	1	2
245	чрезвычайно распространены	1	2
246	дело в	2	2
247	дело не	1	2
248	весь роман	2	2
249	и вещи	1	2
250	у этого	1	2
251	к концу	3	2
252	условиях не	1	2
253	в каком	2	2
254	мы встречаем	2	2
255	определенность и	1	2
256	начиная с	1	2
257	с исключительной	2	2
258	похож на	1	2
259	числе и	2	2
260	той или	2	2
261	с такою	1	2
262	существенное значение	1	2
263	и образ	3	2
264	след в	1	2
265	данном случае	1	2
266	и явления	1	2
267	то время	4	2
268	и совершенно	1	2
269	и сам	1	2
270	с собой	1	2
271	во многом	2	2
272	были чрезвычайно	1	2
273	с ним	2	2
274	образом в	1	2
275	этих условиях	1	2
276	т.п в	1	2
277	зрения на	1	2
278	его жизни	8	2
279	в значительной	2	2
280	и во	7	2
281	и были	2	2
282	этот момент	1	2
283	на одном	1	2
284	во всей	3	2
285	было бы	2	2
286	второй план	1	2
287	что он	1	2
288	действующих лиц	1	2
289	очень много	1	2
290	это очень	1	2
291	это не	6	2
292	на мир	1	2
293	вопрос об	1	2
294	события и	1	2
295	уже в	2	2
296	только на	3	2
297	ни одного	1	2
298	этому вопросу	1	2
299	из них	1	2
300	характерно что	4	2
301	точка зрения	1	2
302	в одном	3	2
303	к ним	2	2
304	как раз	13	2
305	в других	9	2
306	смерти и	1	2
307	для того	5	2
308	момент в	2	2
309	связан с	1	2
310	значение имеет	1	2
311	человека и	11	2
312	далеко не	2	2
313	романа в	5	2
314	говорит о	1	2
315	v в	1	2
316	них и	1	2
317	одной стороны	2	2
318	а на	1	2
319	у всех	1	2
320	он становится	2	2
321	не может	6	2
322	вместе с	3	2
323	так же	6	2
324	из которых	1	2
325	в данном	2	2
326	однако эти	1	2
327	а не	3	2
328	времени с	2	2
329	все же	6	2
330	и для	4	2
331	себя на	1	2
332	узком смысле	1	2
333	которые были	1	2
334	в эту	1	2
335	а в	3	2
336	между ними	3	2
337	средние века	1	2
338	от всех	1	2
339	является и	1	2
340	культуры в	1	2
341	и эта	2	2
342	к этому	3	2
343	и бытовой	2	1
344	всем и	1	1
345	смысле слова	2	1
346	с природой	1	1
347	ряд как	1	1
348	в этот	2	1
349	и государственной	1	1
350	начинается с	1	1
351	того же	8	1
352	идет о	1	1
353	самих событий	1	1
354	тем же	1	1
355	фольклора и	1	1
356	из самых	1	1
357	он всегда	1	1
358	в какой-то	3	1
359	и абсолютно	1	1
360	построены как	1	1
361	совершенно необычные	1	1
362	а как	3	1
363	всего того	3	1
364	друзья его	1	1
365	при анализе	1	1
366	с более	1	1
367	и последующих	1	1
368	большую роль	3	1
369	вопрос о	2	1
370	науки и	1	1
371	существенное место	1	1
372	вступают в	1	1
373	равно как	2	1
374	между этими	4	1
375	и со	1	1
376	за всеми	1	1
377	жизни это	2	1
378	к своему	2	1
379	все остальное	1	1
380	нем все	2	1
381	собой в	1	1
382	по этому	1	1
383	между собой	4	1
384	напротив они	1	1
385	созданные самим	1	1
386	мы наблюдали	1	1
387	разобранных нами	1	1
388	в чем	2	1
389	процесс этот	1	1
390	эпизоды в	2	1
391	но конечно	2	1
392	а следовательно	1	1
393	мистериях и	1	1
394	друг к	2	1
395	мы еще	3	1
396	оно уже	2	1
397	то он	1	1
398	но когда	1	1
399	что роман	1	1
400	одном и	1	1
401	для других	4	1
402	в эти	1	1
403	по отношению	3	1
404	с совершенно	1	1
405	в новом	1	1
406	значение для	1	1
407	можно прямо	2	1
408	конкретный характер	1	1
409	и речи	5	1
410	большое значение	1	1
411	и единства	1	1
412	тесно связан	1	1
413	для измерения	1	1
414	себя в	1	1
415	путем анализа	1	1
416	романе а	1	1
417	одного и	5	1
418	это тот	1	1
419	как в	6	1
420	для всех	2	1
421	стороны и	2	1
422	осмыслены как	1	1
423	путь в	1	1
424	это был	1	1
425	характер носит	1	1
426	масштабы и	1	1
427	и принципиально	2	1
428	месте где	1	1
429	внутренней сущности	1	1
430	жизни к	1	1
431	ее целом	2	1
432	романе не	3	1
433	сливается с	1	1
434	та же	1	1
435	и у	5	1
436	всего романа	1	1
437	включает в	1	1
438	к месту	1	1
439	из этих	1	1
440	новый тип	2	1
441	прямой и	1	1
442	вообще а	1	1
443	удельный вес	2	1
444	тому же	2	1
445	как он	2	1
446	всей его	2	1
447	но на	4	1
448	потому они	1	1
449	друг за	2	1
450	этот процесс	5	1
451	вообще не	3	1
452	не следует	1	1
453	бытовой жизни	4	1
454	сюжетным и	1	1
455	в определенном	3	1
456	об его	1	1
457	их может	1	1
458	говорили в	1	1
459	романа все	1	1
460	не к	2	1
461	и вот	1	1
462	в доме	1	1
463	этого жанра	1	1
464	весьма существенную	2	1
465	одного явления	1	1
466	без исключения	1	1
467	не бывает	1	1
468	ни был	1	1
469	в основу	3	1
470	указывали на	1	1
471	связанные с	1	1
472	есть все	1	1
473	перечисленных нами	1	1
474	те же	2	1
475	известны в	1	1
476	глубокий и	1	1
477	на этой	4	1
478	лишь в	6	1
479	сохраняется в	2	1
480	это было	1	1
481	с другими	3	1
482	на почве	2	1
483	и дает	3	1
484	характер всей	1	1
485	в новое	3	1
486	и смерти	1	1
487	о которых	1	1
488	были в	2	1
489	и определяет	1	1
490	место и	3	1
491	его и	2	1
492	античной классической	1	1
493	чем в	2	1
494	здесь все	2	1
495	автора и	2	1
496	в один	1	1
497	не больше	1	1
498	что значит	1	1
499	ее события	1	1
500	известной степени	1	1
501	особенности же	1	1
502	этом бытовом	1	1
503	лежат в	2	1
504	по внешности	1	1
505	наших дней	1	1
506	этот реальный	1	1
507	функции и	1	1
508	сами события	1	1
509	мы говорили	3	1
510	место в	2	1
511	самого героя	1	1
512	оказывается что	2	1
513	в отличие	2	1
514	событий романа	1	1
515	особого отношения	1	1
516	и временных	2	1
517	их специфическими	1	1
518	своему существу	1	1
519	точку зрения	2	1
520	которые в	1	1
521	времен и	1	1
522	речи в	2	1
523	есть еще	1	1
524	уже сказали	2	1
525	том же	2	1
526	времени а	1	1
527	возвращается к	1	1
528	же мы	1	1
529	не становятся	1	1
530	власть в	1	1
531	тесную связь	1	1
532	касаемся здесь	1	1
533	но они	3	1
534	до известной	1	1
535	иной раз	1	1
536	всего это	2	1
537	аналогичные явления	1	1
538	самого начала	2	1
539	этими двумя	3	1
540	не имеет	4	1
541	почти полностью	1	1
542	тогда когда	2	1
543	правда в	1	1
544	здесь на	4	1
545	тесная связь	1	1
546	и сама	1	1
547	самом месте	1	1
548	раскрыть и	1	1
549	все без	1	1
550	с иными	1	1
551	мужей и	1	1
552	следовательно и	1	1
553	остановимся здесь	1	1
554	под углом	2	1
555	только и	5	1
556	в самой	2	1
557	определенности и	1	1
558	войны в	1	1
559	в другую	2	1
560	и является	2	1
561	масштабы для	1	1
562	не похож	1	1
563	это слово	1	1
564	встречаются в	1	1
565	прямо сказать	2	1
566	так называемый	2	1
567	совершенно конкретный	1	1
568	же значение	1	1
569	исторического процесса	2	1
570	этом отношении	3	1
571	с другом	1	1
572	такие же	1	1
573	одном ряду	1	1
574	и освещается	1	1
575	не могут	3	1
576	могут быть	5	1
577	героев и	3	1
578	вошли в	1	1
579	играет большую	2	1
580	к другу	2	1
581	более существенной	1	1
582	как почти	1	1
583	к тому	3	1
584	что оно	1	1
585	его с	1	1
586	для его	1	1
587	они и	1	1
588	нам важны	1	1
589	имеет место	3	1
590	и он	1	1
591	где он	1	1
592	исторического времени	4	1
593	он лишь	1	1
594	мы привели	1	1
595	правда не	2	1
596	были хорошо	1	1
597	и это	4	1
598	из всего	1	1
599	играют громадную	1	1
600	в виду	3	1
601	значительной мере	1	1
602	и сами	1	1
603	здесь не	4	1
604	события как	1	1
605	художественно-идеологический смысл	1	1
606	и выражений	1	1
607	сочетается с	2	1
608	родного дома	1	1
609	нет никакой	1	1
610	в себя	1	1
611	с самого	2	1
612	ряду с	1	1
613	так в	1	1
614	и характер	2	1
615	свободу и	1	1
616	смысле но	2	1
617	на том	1	1
618	боги в	1	1
619	упоминает о	1	1
620	у плутарха	1	1
621	особенно в	1	1
622	него всегда	1	1
623	живет в	1	1
624	которая была	1	1
625	времени во	2	1
626	появляются в	1	1
627	глубоко и	1	1
628	неразрывное единство	1	1
629	по сравнению	2	1
630	однако этот	1	1
631	образ самого	1	1
632	романе имеется	1	1
633	громадное значение	1	1
634	или иной	2	1
635	смысле и	1	1
636	эпохи здесь	1	1
637	и раскрывает	2	1
638	был поражен	1	1
639	больших жанрах	1	1
640	и возможно	1	1
641	в отдельных	1	1
642	но к	1	1
643	типа в	1	1
644	и являются	1	1
645	дороги так	1	1
646	притом в	1	1
647	влияние на	4	1
648	из которой	1	1
649	романа а	1	1
650	для нас	2	1
651	и своей	1	1
652	характер он	1	1
653	на отдельные	1	1
654	места и	1	1
655	на протяжении	1	1
656	от них	1	1
657	при изображении	1	1
658	достаточно назвать	1	1
659	полноту и	2	1
660	почти как	1	1
661	еще вернемся	1	1
662	исключительно важное	1	1
663	этом ряду	1	1
664	все в	1	1
665	их удельный	1	1
666	в античной	1	1
667	все события	1	1
668	века и	1	1
669	также в	1	1
670	и всего	1	1
671	характера но	2	1
672	происходит в	2	1
673	наконец и	2	1
674	быть и	2	1
675	здесь почти	1	1
676	быть найдены	1	1
677	этого ряда	3	1
678	явления как	1	1
679	всякого рода	2	1
680	романа и	3	1
681	тот же	1	1
682	время когда	1	1
683	важное значение	2	1
684	на очень	1	1
685	природой и	1	1
686	что даже	1	1
687	явления в	2	1
688	сочетаются в	1	1
689	характер не	3	1
690	углом зрения	2	1
691	и особые	2	1
692	до нас	5	1
693	иной степени	1	1
694	во времени	3	1
695	со всеми	3	1
696	до наших	2	1
697	его существенных	1	1
698	эпохи но	1	1
699	с нею	1	1
700	носит в	1	1
701	и они	1	1
702	мало как	1	1
703	моментах и	1	1
704	в начале	3	1
705	в больших	1	1
706	или даже	1	1
707	и обратно	1	1
708	прямое и	1	1
709	о причинах	1	1
710	одно из	3	1
711	никто не	2	1
712	он весь	2	1
713	в пространстве	5	1
714	литературу в	1	1
715	с собою	1	1
716	к первой	1	1
717	мы можем	1	1
718	из существенных	1	1
719	как его	1	1
720	выступает с	1	1
721	отличие от	2	1
722	она имеет	1	1
723	самый характер	1	1
724	тем что	2	1
725	случая в	2	1
726	притом не	1	1
727	и оценки	1	1
728	которой нет	1	1
729	после встречи	1	1
730	деле и	1	1
731	нет в	2	1
732	мир на	1	1
733	протяжении всего	1	1
734	лишь один	2	1
735	того в	1	1
736	вне их	1	1
737	где в	1	1
738	того что	2	1
739	на мировую	1	1
740	но потому	1	1
741	время этой	1	1
742	осмысления и	1	1
743	что дело	1	1
744	именно в	3	1
745	представлено в	1	1
746	и прежде	2	1
747	характерно для	1	1
748	об образе	1	1
749	жизни события	1	1
750	и римской	1	1
751	на ней	1	1
752	даже на	1	1
753	которых мы	1	1
754	как чистые	1	1
755	самое слово	1	1
756	и культур	2	1
757	жизнь в	2	1
758	не быть	1	1
759	народ это	1	1
760	единого и	1	1
761	и оно	1	1
762	воспринимаются как	1	1
763	как отдельных	1	1
764	которой он	1	1
765	мира в	3	1
766	же свежие	1	1
767	углубляться в	2	1
768	проходит через	3	1
769	и вообще	2	1
770	было в	1	1
771	все более	1	1
772	на фоне	3	1
773	о своих	1	1
774	два человека	1	1
775	играют в	1	1
776	подхода к	3	1
777	независимо от	1	1
778	за другом	2	1
779	вопросу и	1	1
780	нового не	1	1
781	их к	2	1
782	и мир	1	1
783	эпох и	1	1
784	другу и	1	1
785	сравнению с	2	1
786	типа как	1	1
787	в тех	1	1
788	к образу	1	1
789	быть только	3	1
790	на различные	1	1
791	вес в	2	1
792	в ряду	1	1
793	друг с	1	1
794	существенных моментах	1	1
795	имел в	1	1
796	здесь идет	1	1
797	дело здесь	1	1
798	как боги	1	1
799	мы сказали	1	1
800	этого слова	1	1
801	нет ничего	4	1
802	и тогда	1	1
803	к другим	1	1
804	время это	1	1
805	с большой	2	1
806	всего в	1	1
807	в более	2	1
808	это уже	1	1
809	этот образ	2	1
810	слова но	1	1
811	сохраняется и	2	1
812	и от	1	1
813	романе и	4	1
814	греческого типа	3	1
815	или другой	1	1
816	от него	1	1
817	почти вовсе	2	1
818	отношений с	1	1
819	еще более	3	1
820	и ни	1	1
821	тем более	1	1
822	у которого	1	1
823	поэтому все	2	1
824	черты образа	1	1
825	находится в	1	1
826	ее основных	2	1
827	становления в	2	1
828	ограничивается образом	1	1
829	которой мы	1	1
830	ее в	2	1
831	же в	3	1
832	этих элементов	1	1
833	время как	5	1
834	всеми его	3	1
835	здесь только	2	1
836	этой же	1	1
837	слово в	1	1
838	не знает	3	1
839	и только	1	1
840	отношению к	5	1
841	можно наблюдать	1	1
842	самом начале	1	1
843	войны между	1	1
844	типу в	1	1
845	время не	2	1
846	жизни и	8	1
847	ряд в	3	1
848	видим в	1	1
849	эти по	1	1
850	гораздо более	1	1
