N	4gram	Vygotskiy__1	Myshleni
1	с этой точки зрения	4	4
2	заключается в том что	3	4
3	с одной стороны и	1	3
4	в такой же мере	1	3
5	одно и то же	1	3
6	состоит в том что	1	3
7	в той мере в	1	2
8	точно так же как	1	2
9	той мере в какой	1	2
10	в какой мере не	1	2
11	ни в какой мере	2	2
12	в то время как	5	2
13	одной и той же	3	2
14	все больше и больше	1	2
15	в том что она	2	2
16	одним и тем же	1	2
17	таким образом оказывается что	1	1
18	в том числе и	1	1
19	до тех пор пока	1	1
20	мы примем во внимание	1	1
21	если мы обратимся к	1	1
22	то не удивительно что	1	1
23	говорит по этому поводу	1	1
24	случае не может быть	2	1
25	но для того чтобы	1	1
26	не что иное как	1	1
27	мы видим в том	1	1
28	друг к другу и	1	1
29	в сущности говоря это	1	1
30	до сих пор значение	1	1
31	в силу того что	2	1
32	заключается только в том	1	1
33	что с точки зрения	1	1
34	но вместе с тем	1	1
35	если мы примем во	1	1
36	как говорит французская пословица	1	1
37	только о том что	1	1
38	но если присмотреться внимательно	1	1
39	не иначе как в	1	1
40	одну и ту же	1	1
41	так же как и	1	1
42	именно в силу того	1	1
43	и там и здесь	1	1
44	несмотря на то что	2	1
45	одном и том же	1	1
