N	3gram	Losev_Dial_3	Myshleni
1	в том что	3	17
2	так же как	2	6
3	в зависимости от	2	5
4	с одной стороны	3	5
5	тот факт что	1	5
6	в связи с	1	5
7	тем не менее	10	5
8	что и в	1	5
9	то время как	4	4
10	же как и	1	4
11	во всяком случае	2	4
12	в то время	4	4
13	это значит что	21	4
14	о том что	5	3
15	сами по себе	3	3
16	в этом отношении	1	3
17	в последнее время	1	3
18	с другой стороны	2	3
19	не мог бы	1	3
20	на то что	3	3
21	таким образом что	1	2
22	только потому что	1	2
23	этой точки зрения	2	2
24	мы никогда не	1	2
25	и той же	1	2
26	и в отношении	1	2
27	и в этом	2	2
28	на первый план	4	2
29	того и другого	1	2
30	то что мы	3	2
31	не тем что	1	2
32	не может быть	6	2
33	и во всяком	1	2
34	того или иного	2	2
35	с этой точки	2	2
36	само по себе	5	2
37	той или иной	2	2
38	и что оно	1	2
39	одной и той	1	2
40	как и в	3	2
41	том что в	1	1
42	все эти процессы	1	1
43	что иное как	6	1
44	ничем не отличаются	1	1
45	что в основе	1	1
46	показывает что в	1	1
47	более или менее	1	1
48	подобно тому как	4	1
49	в таком виде	1	1
50	так или иначе	2	1
51	то же самое	1	1
52	другими словами мы	1	1
53	может быть отнесена	1	1
54	с точки зрения	14	1
55	и общественную жизнь	1	1
56	до сих пор	1	1
57	как и все	2	1
58	тот или иной	2	1
59	что мы имеем	1	1
60	сам по себе	5	1
61	есть в сущности	2	1
62	не отличаются от	1	1
63	обратил внимание на	1	1
64	бы то ни	1	1
65	имеем дело не	1	1
66	не имеет никакого	1	1
67	из того что	2	1
68	ни в каком	3	1
69	точно так же	2	1
70	от этих значений	1	1
71	одно от другого	1	1
72	даже если бы	1	1
73	в применении к	1	1
74	что мы не	1	1
75	и что в	1	1
76	не что иное	6	1
77	в данном случае	1	1
78	то ни было	1	1
79	в них как	1	1
80	не могут быть	2	1
81	того что она	2	1
82	мы не видим	2	1
83	мы скажем что	1	1
84	заключается только в	1	1
85	и в том	1	1
86	значит что в	1	1
87	имеет место в	1	1
88	есть не что	3	1
89	и как бы	1	1
90	мы не можем	2	1
91	на наших глазах	1	1
92	не на основании	2	1
93	на вопрос об	1	1
94	во всем этом	1	1
95	связи с этим	1	1
96	если бы мы	1	1
97	в этом заключается	1	1
98	уже не на	1	1
99	но все эти	1	1
100	к тому что	2	1
101	сама по себе	4	1
102	но тем что	1	1
103	с той или	1	1
