N	2gram	Bakhtin_Pr_1	Myslijsy
1	потому что	12	52
2	то есть	24	42
3	и в	23	39
4	может быть	21	27
5	в том	11	26
6	только в	8	25
7	не может	11	22
8	что в	8	22
9	не только	13	21
10	так как	7	21
11	а не	20	21
12	в нем	20	20
13	но и	11	20
14	и не	34	18
15	том что	9	16
16	так что	1	16
17	в этом	25	15
18	не в	6	15
19	если бы	10	14
20	по отношению	11	13
21	в себе	5	13
22	таким образом	11	13
23	так и	10	13
24	отношению к	11	13
25	было бы	6	12
26	есть только	1	11
27	точно так	2	11
28	мы не	2	10
29	как в	6	10
30	по себе	7	10
31	и что	1	10
32	а потому	2	10
33	то что	18	10
34	что не	1	10
35	в человеке	6	10
36	не есть	1	10
37	и понимания	3	9
38	но в	4	9
39	как и	8	9
40	мысли в	2	9
41	тогда когда	1	9
42	могут быть	1	9
43	для нас	3	9
44	мысли и	2	9
45	тем что	3	9
46	но не	8	8
47	точки зрения	21	8
48	в одном	9	8
49	того что	2	8
50	со стороны	2	8
51	вместе с	2	8
52	в ней	1	7
53	в истории	2	7
54	с этим	1	7
55	это не	10	7
56	в этих	2	7
57	в нас	1	7
58	на язык	1	7
59	должны быть	1	7
60	то и	2	7
61	с другой	2	7
62	должно быть	1	7
63	то же	10	6
64	все же	5	6
65	и как	8	6
66	при этом	3	6
67	и по	2	6
68	между собою	1	6
69	не менее	1	6
70	в каком	1	6
71	что и	5	6
72	еще не	5	6
73	человеческого духа	2	6
74	как бы	28	6
75	в первом	2	5
76	то это	1	5
77	во всех	5	5
78	то в	1	5
79	не следует	1	5
80	несмотря на	6	5
81	возможно только	1	5
82	и его	13	5
83	если же	2	5
84	между тем	5	5
85	во втором	1	5
86	в его	24	5
87	вовсе не	8	5
88	друг друга	3	5
89	так же	6	5
90	и потому	3	5
91	быть только	1	5
92	но это	5	5
93	и для	3	5
94	а в	7	5
95	другой стороны	2	5
96	вопрос о	4	4
97	есть нечто	1	4
98	а только	1	4
99	из этих	2	4
100	в каждом	8	4
101	этом смысле	9	4
102	тем самым	1	4
103	однако в	2	4
104	бы быть	1	4
105	в то	10	4
106	никогда не	5	4
107	же время	7	4
108	и притом	2	4
109	не могут	6	4
110	к тому	1	4
111	остается только	1	4
112	бы в	3	4
113	говорит он	8	4
114	слова для	1	4
115	и других	5	4
116	для него	15	4
117	само по	2	4
118	не было	3	4
119	и даже	3	4
120	в действительности	1	4
121	прежде всего	7	4
122	притом не	1	4
123	там где	6	4
124	что мы	1	4
125	тому как	3	4
126	слова и	1	4
127	и дух	1	4
128	в смысле	2	4
129	от того	2	4
130	мы видим	3	4
131	мысли о	1	4
132	в своих	2	4
133	противном случае	1	3
134	должна быть	2	3
135	что если	1	3
136	и то	1	3
137	тем как	4	3
138	явлений и	1	3
139	что как	1	3
140	в своем	8	3
141	в противном	1	3
142	хотя и	1	3
143	в самом	8	3
144	что это	1	3
145	он не	4	3
146	ни были	1	3
147	подобно тому	3	3
148	прежде чем	1	3
149	а вместе	1	3
150	не из	2	3
151	то ни	3	3
152	что все	3	3
153	в мире	7	3
154	той же	6	3
155	и с	4	3
156	а его	3	3
157	заключается в	2	3
158	и тем	2	3
159	в жизни	6	3
160	в них	3	3
161	в этой	4	3
162	восприятия и	1	3
163	не так	1	3
164	и при	1	3
165	в своей	11	3
166	с точки	15	3
167	бытия и	1	3
168	друг другу	2	3
169	тому что	2	3
170	она не	5	3
171	для того	2	3
172	и другое	1	3
173	самого начала	3	3
174	только из	1	3
175	на него	2	3
176	не могло	1	3
177	как она	1	3
178	в сознании	2	3
179	оно не	2	3
180	для себя	2	3
181	и это	5	3
182	но при	1	3
183	с самого	2	3
184	из одного	4	3
185	с ним	6	3
186	к одной	1	3
187	и во	2	3
188	в создании	1	3
189	в другой	3	3
190	есть что	1	3
191	мы увидим	1	3
192	но как	3	3
193	если мы	1	3
194	или даже	2	3
195	одно из	1	3
196	и их	2	3
197	могло бы	1	3
198	были бы	4	3
199	что для	2	3
200	в самой	7	3
201	из самого	1	3
202	в состоянии	1	3
203	к которому	1	3
204	оно и	1	3
205	и от	1	3
206	она может	1	3
207	и все	3	3
208	мы должны	2	3
209	хотя в	1	3
210	сказать что	5	3
211	по поводу	1	3
212	как на	2	3
213	во всяком	4	3
214	этого в	1	2
215	в каждое	2	2
216	в применении	1	2
217	одним из	8	2
218	словом и	1	2
219	совершенно справедливо	1	2
220	и есть	5	2
221	тем же	1	2
222	если б	1	2
223	видеть в	1	2
224	их и	1	2
225	а как	6	2
226	есть не	2	2
227	в сущности	5	2
228	становится объектом	1	2
229	народного духа	1	2
230	бы то	3	2
231	то он	3	2
232	слов не	1	2
233	значение и	1	2
234	не все	1	2
235	тогда как	1	2
236	за пределы	6	2
237	которые не	1	2
238	что именно	2	2
239	в полном	1	2
240	сознания в	2	2
241	могли бы	3	2
242	его к	4	2
243	в которой	4	2
244	в целом	4	2
245	образом и	1	2
246	думаем что	1	2
247	ни одна	1	2
248	бы только	1	2
249	но на	1	2
250	по крайней	2	2
251	так сказать	3	2
252	он должен	1	2
253	к одному	1	2
254	и более	1	2
255	из него	1	2
256	он старается	1	2
257	с этой	1	2
258	но все	4	2
259	значительной степени	1	2
260	духа то	1	2
261	он есть	3	2
262	жизни человека	1	2
263	для них	1	2
264	чем в	2	2
265	в один	2	2
266	таким же	2	2
267	взгляд на	1	2
268	в их	3	2
269	природы но	1	2
270	что имеет	2	2
271	но он	2	2
272	не могли	2	2
273	том и	1	2
274	если и	1	2
275	природа и	1	2
276	дело в	1	2
277	на себе	2	2
278	того чтобы	4	2
279	только не	1	2
280	следовательно и	2	2
281	как во	1	2
282	к ней	1	2
283	заметить что	2	2
284	как будто	3	2
285	не потому	2	2
286	все то	4	2
287	сравнительно с	1	2
288	его с	1	2
289	и самое	2	2
290	как мы	5	2
291	не будет	1	2
292	с ее	2	2
293	только при	2	2
294	мы думаем	1	2
295	они ни	1	2
296	только то	3	2
297	и стремление	1	2
298	времени и	1	2
299	и которые	1	2
300	для этого	1	2
301	них не	1	2
302	из основных	1	2
303	о том	2	2
304	и миром	1	2
305	никак не	2	2
306	утверждает что	1	2
307	все в	6	2
308	и только	1	2
309	крайней мере	2	2
310	что бы	1	2
311	и следовательно	1	2
312	к сознанию	1	2
313	как объект	4	2
314	не нашла	1	2
315	как например	2	2
316	этот вопрос	2	2
317	по этому	2	2
318	есть в	3	2
319	уже не	8	2
320	не можем	1	2
321	душу как	1	2
322	в единстве	7	2
323	же в	2	2
324	в начале	1	2
325	слова не	1	2
326	при помощи	1	2
327	за ним	2	2
328	на свои	1	2
329	и другом	1	2
330	речь и	1	2
331	перейти к	1	2
332	эти противоречия	1	2
333	точке зрения	2	2
334	у нас	1	2
335	на этот	2	2
336	под влиянием	1	2
337	в одно	1	2
338	людьми и	1	2
339	его на	2	2
340	есть если	1	2
341	в человеческом	1	2
342	не создает	1	2
343	что же	1	2
344	и о	3	2
345	как предмет	3	2
346	это последнее	1	2
347	нисколько не	2	2
348	но с	1	2
349	слова но	2	2
350	не существует	1	2
351	вся природа	1	2
352	тем более	1	2
353	хотя бы	2	2
354	только что	1	2
355	все они	1	2
356	ни было	4	2
357	что оно	1	2
358	в какие	1	2
359	была бы	2	2
360	что даже	1	2
361	из этого	1	2
362	жизни и	6	2
363	но эти	2	2
364	то оно	1	2
365	все что	3	2
366	же нам	1	1
367	от этой	1	1
368	отношения к	2	1
369	например в	3	1
370	же как	1	1
371	он считает	1	1
372	до него	1	1
373	должен быть	1	1
374	выражения в	1	1
375	самом деле	5	1
376	он может	3	1
377	органическое единство	2	1
378	индивидуальности и	1	1
379	нам кажется	4	1
380	из его	3	1
381	едва ли	1	1
382	в зависимости	3	1
383	уже по	1	1
384	и могут	1	1
385	его не	1	1
386	формальное и	1	1
387	или наоборот	1	1
388	независимые от	2	1
389	не во	3	1
390	именно к	1	1
391	этом не	1	1
392	не была	1	1
393	не столько	3	1
394	отказывается от	1	1
395	переходит к	1	1
396	совпадает с	2	1
397	на себя	3	1
398	жизни как	1	1
399	зависимости от	3	1
