N	3gram	Bakhtin_Pr_4	Istorich
1	не может быть	8	7
2	более или менее	3	5
3	с другой стороны	3	5
4	до сих пор	8	5
5	мы увидим что	2	5
6	в большинстве случаев	8	4
7	с одной стороны	1	4
8	в том что	2	4
9	дело в том	2	3
10	по отношению к	5	3
11	в связи с	1	3
12	друг с другом	5	3
13	о том что	2	3
14	мы не будем	1	3
15	но все же	1	3
16	можно было бы	2	3
17	но в отличие	1	2
18	мере того как	1	2
19	по мере того	1	2
20	что мы имеем	1	2
21	в этих случаях	2	2
22	но и в	2	2
23	на этот вопрос	2	2
24	а не на	1	2
25	так же как	1	2
26	в отличие от	3	2
27	то мы не	1	2
28	все же не	1	2
29	это конечно не	1	2
30	как мы увидим	3	2
31	большей или меньшей	2	2
32	с самого начала	1	2
33	если бы он	1	1
34	он живет в	1	1
35	и в конце	1	1
36	но это конечно	1	1
37	иметь в виду	1	1
38	прежде всего в	1	1
39	в этом смысле	2	1
40	кажется что в	1	1
41	никак не может	1	1
42	в средние века	1	1
43	в этом случае	1	1
44	одной стороны и	1	1
45	же как и	1	1
46	не было и	1	1
47	как один из	1	1
48	сами по себе	2	1
49	друг на друга	2	1
50	а может быть	1	1
51	так как если	1	1
52	на самом же	1	1
53	но они не	1	1
54	всем этим явлениям	1	1
55	возникает вопрос о	2	1
56	же относится и	1	1
57	и между ними	1	1
58	в значительной степени	1	1
59	его отношения к	1	1
60	но в то	2	1
61	не только в	1	1
62	таким образом и	1	1
63	как мы это	1	1
64	а не как	1	1
65	в большей или	2	1
66	при всем их	2	1
67	та же самая	1	1
68	самом же деле	1	1
69	лишь тогда когда	1	1
70	нет мы увидим	1	1
71	он очень часто	1	1
72	так как его	1	1
73	никогда не может	1	1
74	в одном из	2	1
75	на друга и	2	1
76	он как бы	1	1
77	а что он	1	1
78	средние века и	1	1
79	если бы не	1	1
80	после того как	1	1
81	как он их	1	1
82	в его доме	1	1
83	к тому что	1	1
84	и в нем	1	1
85	дело не в	1	1
86	а именно в	1	1
87	все это не	1	1
88	к тому же	1	1
