N	3gram	Propp_Isto_2	Problema
1	тем не менее	1	10
2	в том что	5	8
3	это значит что	1	7
4	сам по себе	1	6
5	с другой стороны	2	6
6	можно было бы	3	4
7	не только в	4	4
8	не только не	1	4
9	на самом деле	2	3
10	точно так же	6	3
11	вместе с тем	5	3
12	в зависимости от	1	3
13	в связи с	4	3
14	о том что	2	3
15	и т д	18	3
16	потому что он	2	2
17	как показывает исследование	1	2
18	что иное как	2	2
19	мы не будем	2	2
20	в другом случае	1	2
21	не будем здесь	1	2
22	в одном случае	2	2
23	есть не что	1	2
24	не что иное	2	2
25	и прежде всего	1	2
26	не сам по	1	2
27	дело не в	2	2
28	к тому же	2	2
29	и может быть	2	1
30	но все же	4	1
31	в ней от	1	1
32	мы здесь имеем	3	1
33	иметь в виду	2	1
34	так же и	3	1
35	мы имеем в	5	1
36	никогда не говорится	1	1
37	но это только	1	1
38	том что он	1	1
39	о том как	1	1
40	совершенно то же	1	1
41	дело вовсе не	1	1
42	что он не	4	1
43	начала до конца	1	1
44	здесь дело не	1	1
45	не говорится но	1	1
46	за то что	1	1
47	почти никогда не	1	1
48	при помощи этого	1	1
49	до сих пор	6	1
50	не то что	1	1
51	не подлежит никакому	1	1
52	так же как	4	1
53	сих пор мы	2	1
54	подлежит никакому сомнению	1	1
55	ни к какому	1	1
56	с одной стороны	3	1
57	то мы можем	1	1
58	то это значит	1	1
59	он прежде всего	1	1
60	мы имеем например	1	1
61	хотя бы на	1	1
62	том что они	1	1
63	а в другом	1	1
64	но так как	1	1
65	войти в рассмотрение	1	1
66	бросается в глаза	1	1
67	по себе а	1	1
68	уже потому что	1	1
69	мы видим и	1	1
70	и вместе с	2	1
71	это и есть	1	1
72	с самого начала	2	1
73	а может быть	1	1
74	на то что	2	1
75	т д и	2	1
76	друг друга но	1	1
77	по этому поводу	1	1
78	не думает что	1	1
79	был связан с	1	1
80	в это время	1	1
81	оно и более	1	1
82	это свидетельствует о	1	1
83	в отдельности и	1	1
84	может быть даже	1	1
