N	3gram	Voloshinov_1	StatiiOP
1	в том что	1	17
2	о том что	2	11
3	для того чтобы	1	10
4	с точки зрения	6	8
5	можно было бы	1	8
6	до сих пор	3	7
7	в этом отношении	1	7
8	на самом деле	4	6
9	в данном случае	1	6
10	во всяком случае	3	6
11	в самом деле	2	5
12	не может быть	3	5
13	дело в том	1	4
14	так и в	1	4
15	в применении к	1	3
16	так же как	2	3
17	и в этом	2	3
18	в свое время	1	2
19	что в этой	1	2
20	во многих случаях	1	2
21	а иногда и	1	2
22	по крайней мере	3	2
23	с одной стороны	1	2
24	имеем дело с	1	2
25	на вопрос о	1	2
26	в том смысле	1	2
27	как раз того	1	1
28	этап в развитии	1	1
29	как это делает	1	1
30	той или иной	1	1
31	и начинается трагедия	1	1
32	в этом смысле	3	1
33	несколько слов о	1	1
34	сих пор еще	1	1
35	же как и	1	1
36	одних и тех	1	1
37	бы то ни	1	1
38	а потому не	1	1
39	а может быть	1	1
40	так во всех	1	1
41	может быть даже	1	1
42	и говорить о	1	1
43	и лишь в	1	1
44	и тех же	1	1
45	что я в	1	1
46	хотя и с	1	1
47	никаких сомнений в	1	1
48	говорить о том	1	1
49	но даже и	1	1
50	а с другой	1	1
51	всяком случае не	1	1
52	а на самом	1	1
53	нет никаких оснований	2	1
54	и таким образом	1	1
55	мы на самом	1	1
56	из того же	1	1
57	не давая себе	1	1
58	никогда не утверждал	1	1
59	ни в чем	3	1
60	на протяжении всей	2	1
61	это самое важное	1	1
62	быть не может	1	1
63	его времени и	1	1
64	нечего и говорить	2	1
65	со всеми его	1	1
