N	2gram	Medvedev_F_2	Myshleni
1	и в	38	28
2	в том	11	28
3	то что	6	28
4	в этом	27	27
5	в развитии	2	24
6	того что	3	24
7	потому что	2	22
8	том что	2	19
9	не может	14	19
10	таким образом	20	18
11	что он	5	18
12	только в	6	18
13	что в	7	17
14	не только	9	16
15	так же	1	15
16	точки зрения	8	13
17	может быть	23	13
18	с помощью	10	13
19	сказать что	2	13
20	в школе	2	12
21	тому что	2	11
22	и не	20	11
23	как бы	4	11
24	к другим	2	11
25	понятия к	1	11
26	но не	2	10
27	понятий и	3	10
28	с точки	7	10
29	того чтобы	3	10
30	к тому	4	10
31	как мы	7	10
32	так как	4	10
33	но и	13	10
34	было бы	6	9
35	в процессе	9	9
36	перехода от	2	9
37	в самом	16	8
38	мы видели	4	8
39	тем самым	2	8
40	никогда не	2	8
41	тем что	8	8
42	для того	3	8
43	как известно	1	7
44	того же	1	7
45	то же	6	7
46	в сущности	4	7
47	отношение к	2	7
48	в своем	1	7
49	в которой	2	7
50	с самого	2	7
51	он не	6	7
52	в нем	13	7
53	самого начала	2	7
54	можно было	1	7
55	если бы	5	7
56	и других	2	7
57	мышления и	1	7
58	там где	4	7
59	вместе с	6	7
60	что оно	4	7
61	между ними	2	7
62	же как	3	6
63	мы не	3	6
64	понятия в	2	6
65	в чем	2	6
66	и как	3	6
67	и к	4	6
68	как и	9	6
69	для него	7	6
70	к предмету	3	6
71	не имеет	2	6
72	приводит к	2	6
73	так и	8	6
74	можно сказать	1	6
75	его в	3	6
76	так что	1	6
77	как раз	6	6
78	в области	3	6
79	в то	5	6
80	показать что	1	5
81	в зависимости	3	5
82	вопрос о	1	5
83	из того	1	5
84	зависимости от	3	5
85	и на	3	5
86	но в	4	5
87	то в	2	5
88	в этой	6	5
89	и тем	2	5
90	с тем	11	5
91	не могли	2	5
92	не могут	7	5
93	могут быть	6	5
94	для развития	1	5
95	языка и	12	5
96	в пределах	12	5
97	это не	2	5
98	на развитие	1	5
99	мышления в	1	5
100	и все	3	5
101	речи и	3	5
102	например в	3	4
103	и то	2	4
104	в первом	7	4
105	к другому	2	4
106	той же	1	4
107	мы имеем	1	4
108	совпадает с	2	4
109	во всех	5	4
110	только тогда	1	4
111	в одной	2	4
112	в той	2	4
113	с этим	5	4
114	целый ряд	1	4
115	в себе	1	4
116	в нашем	1	4
117	на то	1	4
118	своем развитии	2	4
119	в понятии	2	4
120	свою силу	1	4
121	на этом	2	4
122	но если	1	4
123	он должен	1	4
124	знаем что	1	4
125	не в	15	4
126	что на	2	4
127	оно не	4	4
128	своего развития	3	4
129	ясно что	1	4
130	данного понятия	1	4
131	что и	8	4
132	именно в	5	4
133	между этими	3	4
134	в качестве	2	4
135	мы знаем	3	4
136	которые в	1	4
137	не совпадают	1	4
138	но что	1	4
139	на этот	1	4
140	и следовательно	1	4
141	они не	4	4
142	начинается с	1	3
143	это и	5	3
144	за собой	1	3
145	исследования в	2	3
146	с его	11	3
147	из этих	3	3
148	очевидно что	2	3
149	независимо от	4	3
150	как в	4	3
151	хотя и	3	3
152	от этого	3	3
153	его развития	1	3
154	связанные с	1	3
155	при этом	9	3
156	как увидим	2	3
157	в плане	2	3
158	и по	2	3
159	в каждом	1	3
160	должен был	2	3
161	между отдельными	1	3
162	в ином	3	3
163	в них	1	3
164	восприятия и	4	3
165	в их	6	3
166	его отношение	1	3
167	по себе	7	3
168	значение слова	2	3
169	до известной	3	3
170	в основе	5	3
171	связи с	13	3
172	не по	2	3
173	этом отношении	7	3
174	лежит в	1	3
175	отличается от	1	3
176	исследования и	1	3
177	только то	1	3
178	те же	1	3
179	самого понятия	1	3
180	образом в	1	3
181	и здесь	3	3
182	до сих	1	3
183	во втором	7	3
184	в его	10	3
185	к установлению	1	3
186	и только	5	3
187	слов и	1	3
188	все время	6	3
189	один из	2	3
190	этот вопрос	2	3
191	и его	21	3
192	этого понятия	1	3
193	до конца	2	3
194	на фактах	1	3
195	зависит от	1	3
196	а не	6	3
197	совершенно очевидно	1	3
198	но как	2	3
199	на фоне	4	3
200	как это	2	3
201	требует от	1	3
202	сих пор	1	3
203	в целом	3	3
204	тем и	2	3
205	по принципу	3	3
206	бы в	5	3
207	мы должны	1	3
208	в системе	1	3
209	в своих	1	3
210	как на	1	3
211	эти функции	2	2
212	одним из	1	2
213	самом деле	8	2
214	которыми он	1	2
215	и иной	1	2
216	до крайности	2	2
217	что уже	1	2
218	на сегодняшний	1	2
219	себе что	1	2
220	слово не	1	2
221	которые он	1	2
222	языка у	4	2
223	так если	1	2
224	а только	2	2
225	что они	4	2
226	что именно	2	2
227	прежде всего	15	2
228	все же	8	2
229	рода в	1	2
230	и наконец	4	2
231	не совпадает	1	2
232	между двумя	2	2
233	как таковое	4	2
234	бы сказать	1	2
235	все эти	6	2
236	если он	1	2
237	но на	1	2
238	оказывается не	1	2
239	по самому	1	2
240	сегодняшний день	1	2
241	состоит в	2	2
242	к одному	1	2
243	как они	4	2
244	в другом	1	2
245	с другими	10	2
246	начала что	1	2
247	этом смысле	2	2
248	к определенным	1	2
249	чем в	1	2
250	в высшей	4	2
251	одного понятия	1	2
252	несмотря на	1	2
253	смысле что	2	2
254	остается в	1	2
255	раз и	4	2
256	этой области	1	2
257	в этих	2	2
258	что если	1	2
259	в своей	7	2
260	лежат в	1	2
261	в такой	2	2
262	в котором	2	2
263	том смысле	3	2
264	но это	2	2
265	но он	1	2
266	друг другу	1	2
267	речи в	1	2
268	и более	2	2
269	что эта	2	2
270	отличия между	1	2
271	не менее	1	2
272	и функции	2	2
273	она не	2	2
274	и другое	2	2
275	на котором	2	2
276	не могло	1	2
277	с научными	1	2
278	к определенному	1	2
279	у нас	1	2
280	языка в	9	2
281	перейти к	1	2
282	и от	2	2
283	мышления но	1	2
284	совершается как	1	2
285	этот период	1	2
286	поэтому мы	1	2
287	более элементарные	1	2
288	к его	2	2
289	можно только	1	2
290	том как	1	2
291	для этого	2	2
292	с ним	2	2
293	вот почему	1	2
294	в раннем	1	2
295	в значительной	3	2
296	образом мы	1	2
297	языке и	1	2
298	с ними	2	2
299	языка на	1	2
300	и является	1	2
301	восприятием и	1	2
302	где они	1	2
303	для всех	1	2
304	если мы	5	2
305	только на	3	2
306	является не	2	2
307	не из	1	2
308	каким образом	1	2
309	речь в	1	2
310	но совершенно	2	2
311	этих понятий	1	2
312	бы совершенно	2	2
313	из них	4	2
314	в конце	2	2
315	моментов в	1	2
316	вполне совпадает	1	2
317	в других	7	2
318	с другой	3	2
319	к которому	1	2
320	чем он	4	2
321	во второй	2	2
322	и др	3	2
323	исходит из	1	2
324	более того	5	2
325	не на	1	2
326	и непосредственно	1	2
327	была бы	3	2
328	в связи	10	2
329	все более	2	2
330	самое понятие	2	2
331	мы говорим	4	2
332	в данном	1	2
333	и там	1	2
334	по существу	7	2
335	этого слова	1	2
336	этого факта	2	2
337	как только	1	2
338	этом случае	1	2
339	все это	3	2
340	известной степени	4	2
341	форм и	1	2
342	для нас	1	2
343	как эта	1	2
344	от него	2	2
345	возникает вопрос	1	2
346	хотя в	1	2
347	входящий в	1	2
348	а в	6	2
349	всех тех	1	2
350	другой стороны	4	2
351	имеет место	1	2
352	из этого	2	2
353	ее в	2	2
354	и другие	2	2
355	все основные	1	2
356	языка с	1	1
357	практическое значение	1	1
358	функции в	2	1
359	и через	1	1
360	сам по	3	1
361	этом пункте	2	1
362	самый предмет	2	1
363	в чисто	1	1
364	его же	1	1
365	и до	3	1
366	из его	1	1
367	в конкретном	1	1
368	собственном смысле	1	1
369	едва ли	2	1
370	всегда на	1	1
371	и должен	1	1
372	есть не	1	1
373	и само	1	1
374	при анализе	2	1
375	этого нет	1	1
376	следует сделать	1	1
377	в первый	5	1
378	язык как	8	1
379	нам в	1	1
380	что иное	1	1
381	но даже	1	1
382	степени как	1	1
383	между научным	1	1
384	каждое новое	1	1
385	значения в	2	1
386	свою очередь	1	1
387	с предшествующими	1	1
388	и сами	1	1
389	именно этого	1	1
390	первый план	2	1
391	иное как	1	1
392	становится непонятным	1	1
393	на их	1	1
394	в различных	1	1
395	в специфических	1	1
396	иного рода	1	1
397	и овладеть	1	1
398	язык или	1	1
399	смысла от	1	1
400	на самом	3	1
401	и своеобразного	1	1
402	жить и	1	1
403	точка зрения	1	1
404	не то	3	1
405	постановке проблемы	1	1
406	уже как	1	1
407	изменения и	1	1
408	не просто	2	1
409	за пределы	1	1
410	один и	1	1
411	отнюдь не	8	1
412	всецело лежат	1	1
413	речи именно	2	1
414	что во	1	1
415	сделать нечто	1	1
416	общего с	1	1
417	увидим далее	1	1
418	как к	3	1
419	перед нами	2	1
420	кроме того	2	1
421	просто как	1	1
422	собственно и	1	1
423	и тот	1	1
424	его к	1	1
425	прежде и	1	1
426	тем же	3	1
427	и хотя	1	1
428	в этот	1	1
429	развития это	1	1
430	помощью которого	1	1
431	не можем	1	1
432	не приходится	3	1
433	что это	3	1
434	проблем в	1	1
435	должна ориентироваться	1	1
436	он в	2	1
437	речи но	2	1
438	с их	1	1
439	им в	1	1
440	ее как	2	1
441	и новое	1	1
442	как он	1	1
443	от действительных	1	1
444	но именно	3	1
445	роли в	1	1
446	и еще	1	1
447	нее и	1	1
448	в понимании	2	1
449	и входит	1	1
450	не как	4	1
451	языка нам	1	1
452	осуществляется путем	1	1
453	широком смысле	2	1
454	то как	1	1
455	ко всякой	1	1
456	встречаются в	1	1
457	говоря в	1	1
458	но все	3	1
459	то чтобы	1	1
460	и может	3	1
461	они должны	2	1
462	рабочую гипотезу	1	1
463	связанных с	1	1
464	и с	9	1
465	особенности в	2	1
466	предположение что	1	1
467	или даже	2	1
468	на каком	1	1
469	входит в	4	1
470	это было	3	1
471	обстоятельством что	1	1
472	от одного	2	1
473	действительности в	1	1
474	ведь в	1	1
475	очень отчетливо	1	1
476	поэтому можно	1	1
477	ни в	2	1
478	это положение	2	1
479	рядом с	1	1
480	все равно	1	1
481	далеко не	1	1
482	он действительно	1	1
483	природу этого	1	1
484	языковых явлений	1	1
485	первые два	1	1
486	он и	3	1
487	в научном	1	1
488	оно имеет	1	1
489	ведет к	1	1
490	ряд новых	1	1
491	или иными	1	1
492	обратимся к	1	1
493	языка но	2	1
494	всех этих	3	1
495	места в	1	1
496	поставлены в	1	1
497	и при	1	1
498	при изучении	1	1
499	мы приходим	2	1
500	теми или	1	1
501	и без	1	1
502	не столько	4	1
503	не имеющих	1	1
504	представление о	2	1
505	в отличие	2	1
506	до последнего	1	1
507	от его	2	1
508	предмета тем	1	1
509	не путем	1	1
510	в другие	1	1
511	однако не	3	1
512	тем не	1	1
513	их в	2	1
514	не должно	1	1
515	систематической и	1	1
516	даже в	2	1
517	по основным	1	1
518	случае мы	1	1
519	нового направления	3	1
520	на один	2	1
521	случае в	1	1
522	вещи не	1	1
523	но они	1	1
524	с теми	2	1
525	имеет и	1	1
526	дело в	1	1
527	одной плоскости	1	1
528	и притом	1	1
529	к этим	1	1
530	к изучению	1	1
531	и именно	1	1
532	отличное от	1	1
533	принципиально отличны	1	1
534	в структуре	1	1
535	для всего	2	1
