N	3gram	Voloshinov_2	Psycholo
1	для того чтобы	6	19
2	на то что	2	16
3	в том что	6	14
4	с одной стороны	3	12
5	в зависимости от	2	6
6	о том что	3	6
7	к тому что	3	6
8	в самом деле	5	5
9	до сих пор	3	5
10	с другой стороны	1	5
11	по сравнению с	1	4
12	а с другой	1	4
13	одним и тем	2	3
14	то же самое	5	3
15	сам по себе	1	3
16	с тем что	1	3
17	одно и то	3	3
18	мы все же	1	3
19	и то же	3	3
20	в учении о	1	3
21	и тем же	2	3
22	с самого начала	5	3
23	друг с другом	1	3
24	в этом отношении	1	3
25	и того же	4	2
26	что иное как	1	2
27	мы никогда не	2	2
28	то о чем	1	2
29	одного и того	4	2
30	в этом случае	1	2
31	может быть и	5	2
32	с точки зрения	13	2
33	в отличие от	3	2
34	никогда не найдем	1	2
35	сами по себе	1	2
36	не только в	1	2
37	о которых мы	1	2
38	само по себе	1	2
39	не может быть	10	2
40	не что иное	1	2
41	той или иной	4	2
42	можно сказать что	1	2
43	друг от друга	1	2
44	на самом деле	4	2
45	это же самое	1	1
46	на том что	1	1
47	прямо сказать что	1	1
48	никогда не бывают	1	1
49	прежде всего на	1	1
50	чуть ли не	1	1
51	дело в том	1	1
52	не в их	1	1
53	он исходит из	1	1
54	по отношению к	8	1
55	более или менее	2	1
56	в тесной связи	2	1
57	том что он	2	1
58	нам кажется что	1	1
59	одной стороны и	2	1
60	и как он	1	1
61	таким образом два	1	1
62	является выражением той	1	1
63	вступить в противоречие	1	1
64	выражение но и	1	1
65	до известной степени	1	1
66	в другом месте	1	1
67	и в свою	1	1
68	мы перейдем к	1	1
69	но он не	1	1
70	с ними в	1	1
71	несмотря на то	1	1
72	по крайней мере	2	1
73	как если бы	4	1
74	и не в	3	1
75	то или иное	1	1
76	между языком и	1	1
77	нет места для	1	1
78	если же мы	1	1
79	если мы возьмем	1	1
80	в противоречие с	1	1
81	лежит в основе	2	1
82	смысле этого слова	4	1
83	если бы в	1	1
84	не могут быть	1	1
85	при этом совершенно	1	1
86	contradictio in adjecto	1	1
87	в последнее время	1	1
88	приводит к тому	1	1
89	у нас не	2	1
90	то есть оно	1	1
91	и в том	1	1
92	очень далека от	1	1
93	мы убедимся что	2	1
94	было бы формулировать	1	1
95	того или иного	2	1
96	что такое понимание	1	1
97	в русском языке	4	1
98	собственном смысле слова	2	1
99	в нем нет	2	1
100	лежащая в основе	3	1
101	включать в себя	1	1
102	зависимости от той	1	1
103	как бы на	1	1
104	в свою очередь	5	1
105	тесной связи с	1	1
106	в собственном смысле	2	1
107	речь в данном	1	1
108	в конечном счете	1	1
109	ни одна из	1	1
110	мы видели что	1	1
111	но во всяком	1	1
112	мы уже указывали	1	1
113	именно для того	2	1
114	случае у нас	1	1
115	тем что он	1	1
116	но не только	1	1
117	и тем более	1	1
118	в жизни и	1	1
119	в русской литературе	1	1
120	мы совершенно не	1	1
121	но к этому	1	1
