N	2gram	Vygotskiy__5	Myshleni
1	и в	30	28
2	в том	27	28
3	то что	37	28
4	в этом	14	27
5	того что	8	24
6	потому что	23	22
7	том что	21	19
8	не может	9	19
9	таким образом	20	18
10	что он	17	18
11	только в	5	18
12	в силу	3	17
13	что в	24	17
14	не только	16	16
15	по сравнению	4	15
16	так же	13	15
17	сравнению с	4	14
18	точки зрения	7	13
19	может быть	11	13
20	с помощью	2	13
21	сказать что	9	13
22	в сфере	1	12
23	мы могли	4	12
24	тому что	8	11
25	и не	6	11
26	что мы	11	11
27	как бы	19	11
28	но не	7	10
29	по отношению	2	10
30	с точки	2	10
31	в отношении	2	10
32	того чтобы	20	10
33	к тому	8	10
34	как мы	5	10
35	так как	9	10
36	от того	4	10
37	но и	6	10
38	отношению к	1	10
39	могли бы	4	9
40	было бы	5	9
41	в процессе	1	9
42	мы можем	7	9
43	между собой	2	9
44	в самом	14	8
45	мы видели	1	8
46	никогда не	9	8
47	тем что	6	8
48	для того	20	8
49	еще не	5	8
50	того же	2	7
51	то же	7	7
52	в сущности	12	7
53	отношение к	1	7
54	в своем	6	7
55	в которой	3	7
56	с самого	3	7
57	он не	3	7
58	в нем	7	7
59	заключается в	8	7
60	показывает что	3	7
61	самого начала	3	7
62	можно было	3	7
63	если бы	11	7
64	мы видим	8	7
65	там где	4	7
66	вместе с	12	7
67	что оно	6	7
68	между ними	2	7
69	же как	2	6
70	мы не	3	6
71	в чем	1	6
72	и как	7	6
73	и к	4	6
74	как и	6	6
75	для него	3	6
76	не имеет	1	6
77	тогда когда	1	6
78	когда мы	6	6
79	же самое	5	6
80	то время	1	6
81	приводит к	2	6
82	так и	3	6
83	и что	23	6
84	можно сказать	2	6
85	так что	3	6
86	как раз	13	6
87	в области	1	6
88	в то	2	6
89	показать что	12	5
90	в зависимости	6	5
91	вопрос о	3	5
92	время как	2	5
93	из того	3	5
94	зависимости от	7	5
95	частный случай	1	5
96	и на	3	5
97	но в	5	5
98	то в	1	5
99	в этой	5	5
100	что все	6	5
101	на этой	1	5
102	и тем	6	5
103	нашего исследования	1	5
104	с тем	8	5
105	не могли	4	5
106	того как	2	5
107	в разных	1	5
108	с другом	3	5
109	один раз	1	5
110	не могут	3	5
111	могут быть	8	5
112	силу того	1	5
113	это не	3	5
114	нам думается	2	5
115	думается что	3	5
116	друг с	3	5
117	и все	4	5
118	речи и	1	5
119	например в	1	4
120	и то	9	4
121	к другому	2	4
122	отношения между	2	4
123	той же	3	4
124	если я	2	4
125	мы имеем	8	4
126	совпадает с	1	4
127	мы и	1	4
128	в каждой	3	4
129	во всех	2	4
130	относится к	1	4
131	в одной	2	4
132	в той	3	4
133	с этим	2	4
134	целый ряд	3	4
135	показали что	2	4
136	в себе	5	4
137	в нашем	2	4
138	на то	17	4
139	в наших	1	4
140	свою силу	1	4
141	на этом	6	4
142	показал что	1	4
143	к другу	4	4
144	и того	2	4
145	одного и	2	4
146	он должен	8	4
147	установить что	1	4
148	от одной	1	4
149	знаем что	2	4
150	не в	8	4
151	нас к	1	4
152	сущности говоря	8	4
153	в сознании	1	4
154	что на	3	4
155	что при	3	4
156	как по	1	4
157	ясно что	6	4
158	связь между	2	4
159	что и	3	4
160	именно в	6	4
161	между этими	1	4
162	в качестве	2	4
163	мы знаем	2	4
164	которые в	1	4
165	в состоянии	3	4
166	но что	1	4
167	на этот	3	4
168	и следовательно	2	4
169	в частности	4	4
170	ко всем	1	4
171	между развитием	1	4
172	с несомненностью	2	4
173	ту же	2	3
174	отношения к	2	3
175	это и	2	3
176	за собой	1	3
177	чего не	1	3
178	оба эти	2	3
179	с его	2	3
180	друг к	4	3
181	из этих	3	3
182	видели что	1	3
183	мы нашли	3	3
184	очевидно что	2	3
185	как в	3	3
186	хотя и	1	3
187	от этого	1	3
188	представляет собой	1	3
189	остановиться на	1	3
190	на его	3	3
191	при этом	8	3
192	одной и	2	3
193	в каждом	2	3
194	должен был	4	3
195	в них	4	3
196	иначе говоря	1	3
197	как частный	1	3
198	что такое	1	3
199	в их	3	3
200	всякий раз	2	3
201	и той	2	3
202	по себе	7	3
203	до известной	1	3
204	что с	6	3
205	что их	2	3
206	в основе	7	3
207	только не	5	3
208	это мы	1	3
209	больше чем	1	3
210	связи с	2	3
211	этом отношении	3	3
212	лежит в	1	3
213	отличается от	2	3
214	представляют собой	2	3
215	совершается в	1	3
216	только то	1	3
217	в себя	2	3
218	действия и	4	3
219	но мы	2	3
220	мог бы	2	3
221	и здесь	6	3
222	и т.д	1	3
223	до сих	5	3
224	если принять	1	3
225	в его	4	3
226	и только	3	3
227	слов и	2	3
228	все время	20	3
229	в сферу	2	3
230	один из	5	3
231	этот вопрос	4	3
232	это означает	2	3
233	и его	6	3
234	в нашей	2	3
235	до конца	2	3
236	представить себе	2	3
237	нуждается в	1	3
238	на примере	4	3
239	в психологии	3	3
240	связано с	1	3
241	и составляет	3	3
242	а не	8	3
243	же точно	6	3
244	совершенно очевидно	5	3
245	но как	1	3
246	как это	7	3
247	требует от	1	3
248	это есть	3	3
249	сейчас мы	1	3
250	сих пор	5	3
251	в целом	5	3
252	бы в	5	3
253	мы должны	3	3
254	не знает	2	3
255	это на	1	3
256	нашей мысли	1	3
257	что то	1	3
258	в своих	5	3
259	как на	11	3
260	не прямо	1	2
261	одним из	1	2
262	самом деле	8	2
263	он может	1	2
264	мы уже	6	2
265	до крайности	1	2
266	что нам	3	2
267	вместо того	1	2
268	для нашей	2	2
269	себе что	1	2
270	которые он	2	2
271	а только	1	2
272	к которой	1	2
273	идет все	1	2
274	себе и	2	2
275	что они	5	2
276	что именно	5	2
277	прежде всего	4	2
278	все же	7	2
279	когда он	5	2
280	и наконец	3	2
281	не являются	1	2
282	нами в	1	2
283	мы ощущаем	1	2
284	бы сказать	2	2
285	все эти	2	2
286	в последнее	1	2
287	он делает	1	2
288	оказывается не	1	2
289	по самому	2	2
290	состоит в	3	2
291	этого вопроса	1	2
292	другу как	1	2
293	с этой	2	2
294	этим самым	1	2
295	как они	2	2
296	различие между	1	2
297	в другом	3	2
298	нам остается	1	2
299	представления как	1	2
300	этом смысле	2	2
301	что один	1	2
302	сказывается в	1	2
303	чем в	2	2
304	во внимание	5	2
305	он имеет	1	2
306	несмотря на	5	2
307	оказывается совершенно	2	2
308	в этих	3	2
309	которая является	1	2
310	что если	6	2
311	в своей	4	2
312	в такой	1	2
313	которого является	1	2
314	в котором	2	2
315	что всякий	1	2
316	мы называем	2	2
317	том смысле	1	2
318	в которых	2	2
319	для объяснения	1	2
320	из области	1	2
321	точку зрения	1	2
322	но это	1	2
323	но он	3	2
324	речи в	1	2
325	необходимо чтобы	1	2
326	и вообще	1	2
327	что эта	4	2
328	что чем	1	2
329	не менее	1	2
330	она не	1	2
331	для каждого	1	2
332	же самую	2	2
333	и другое	2	2
334	на котором	1	2
335	но только	3	2
336	не могло	1	2
337	он мог	1	2
338	казалось бы	4	2
339	имеем дело	1	2
340	с достаточной	1	2
341	каждой из	1	2
342	входят в	2	2
343	именно потому	3	2
344	этот закон	2	2
345	у нас	4	2
346	к таким	1	2
347	важно было	1	2
348	убеждает нас	1	2
349	значительной мере	1	2
350	и от	1	2
351	последнее время	1	2
352	в совершенно	6	2
353	на том	2	2
354	поэтому мы	1	2
355	принять во	2	2
356	не с	2	2
357	что у	3	2
358	к его	1	2
359	еще в	2	2
360	нечто такое	2	2
361	для этого	9	2
362	означает что	1	2
363	предмета и	1	2
364	мы всегда	1	2
365	внимание на	4	2
366	этом заключается	1	2
367	в значительной	1	2
368	нас в	1	2
369	образом мы	3	2
370	тогда мы	1	2
371	эти последние	1	2
372	это противоречие	4	2
373	в новой	1	2
374	жизнь его	1	2
375	более сложные	1	2
376	с ними	1	2
377	дело с	5	2
378	и является	1	2
379	которое мы	3	2
380	если мы	16	2
381	только на	4	2
382	не из	1	2
383	каким образом	2	2
384	речь в	2	2
385	в прежней	2	2
386	но совершенно	1	2
387	за ним	1	2
388	бы совершенно	1	2
389	на одном	4	2
390	из них	2	2
391	в одном	2	2
392	в конце	4	2
393	у него	3	2
394	вполне совпадает	1	2
395	в других	1	2
396	были бы	1	2
397	с другой	9	2
398	чем он	1	2
399	и между	3	2
400	и др	1	2
401	исходит из	4	2
402	остается еще	2	2
403	которых мы	4	2
404	была бы	3	2
405	понятие о	1	2
406	все более	1	2
407	мы говорим	1	2
408	верно что	3	2
409	этого процесса	1	2
410	противоположным тому	1	2
411	по своему	1	2
412	в данном	3	2
413	что всякое	4	2
414	и там	1	2
415	по существу	2	2
416	этого слова	1	2
417	этого факта	1	2
418	как только	4	2
419	этом случае	2	2
420	в любом	1	2
421	все это	2	2
422	этом вопросе	1	2
423	известной степени	1	2
424	для нас	3	2
425	как эта	1	2
