N	2gram	Losev_Dial_4	Narrotol
1	не только	8	26
2	а не	18	17
3	но и	4	15
4	при этом	2	14
5	в том	11	14
6	в качестве	2	14
7	и не	30	14
8	в этом	11	13
9	и в	15	13
10	том что	10	13
11	только в	7	11
12	в частности	2	11
13	может быть	17	10
14	в данном	3	10
15	так и	5	9
16	а в	1	9
17	в себе	8	8
18	то что	16	8
19	не в	8	8
20	картина мира	1	8
21	не может	11	8
22	к себе	1	7
23	в своем	5	6
24	все же	2	6
25	но в	3	6
26	в жизни	5	6
27	никогда не	2	6
28	ничего не	17	6
29	данном случае	1	6
30	можно сказать	5	6
31	в его	4	6
32	вслед за	1	6
33	того что	13	6
34	со стороны	3	6
35	прежде всего	11	6
36	как бы	14	6
37	жизни в	1	6
38	я не	5	5
39	отличие от	2	5
40	что он	7	5
41	как в	3	5
42	хотя и	6	5
43	в нем	5	5
44	тем не	2	5
45	он не	1	5
46	таким образом	5	5
47	и тем	6	5
48	точки зрения	14	5
49	в котором	2	5
50	место в	1	5
51	тем самым	3	5
52	в то	6	5
53	о том	5	5
54	с одной	1	5
55	с другой	1	5
56	в той	1	5
57	в отличие	1	5
58	то же	9	4
59	в ее	2	4
60	в этой	4	4
61	отнюдь не	4	4
62	перед нами	6	4
63	что это	13	4
64	в силу	4	4
65	уже не	9	4
66	об этом	3	4
67	все его	1	4
68	и уже	4	4
69	в своей	3	4
70	в конце	1	4
71	не менее	2	4
72	в себя	5	4
73	если бы	6	4
74	как и	7	4
75	мира в	1	4
76	как это	2	4
77	не является	1	4
78	и все	11	4
79	с ним	3	4
80	и у	1	4
81	жизни и	4	4
82	что в	7	4
83	все что	2	4
84	едва ли	3	3
85	а как	2	3
86	мы имеем	5	3
87	жизни так	1	3
88	с его	5	3
89	что они	4	3
90	как к	1	3
91	все эти	3	3
92	в известном	1	3
93	и его	7	3
94	и по	2	3
95	того или	2	3
96	он является	1	3
97	о которой	1	3
98	что я	5	3
99	одна из	1	3
100	того чтобы	5	3
101	же время	6	3
102	той или	4	3
103	на том	1	3
104	и когда	2	3
105	мира и	1	3
106	о котором	1	3
107	о ней	2	3
108	о нем	2	3
109	это не	12	3
110	один из	4	3
111	с ними	4	3
112	никак не	2	3
113	то и	2	3
114	как раз	4	3
115	и даже	6	3
116	или иной	1	3
117	только к	1	3
118	человек в	1	3
119	да и	2	3
120	с этой	2	3
121	в аспекте	2	3
122	и для	5	3
123	сказать что	6	3
124	и т	17	2
125	он может	1	2
126	жизни мы	1	2
127	к другому	1	2
128	должна быть	7	2
129	мы не	9	2
130	же как	1	2
131	в ней	5	2
132	двух или	2	2
133	еще не	4	2
134	в сердце	1	2
135	он сам	1	2
136	в чем	8	2
137	на самом	1	2
138	себе и	2	2
139	однако на	1	2
140	в самом	2	2
141	в нашем	1	2
142	из этих	2	2
143	роль в	1	2
144	как он	1	2
145	на то	5	2
146	жизнью и	1	2
147	что она	5	2
148	к миру	1	2
149	когда все	1	2
150	чтобы в	1	2
151	которая не	2	2
152	не будет	2	2
153	той же	5	2
154	было бы	9	2
155	о личности	10	2
156	ведет к	1	2
157	бы на	1	2
158	не зависит	1	2
159	с точки	9	2
160	и что	9	2
161	не миф	1	2
162	и другого	1	2
163	стало быть	15	2
164	но он	1	2
165	и более	1	2
166	однако в	2	2
167	что с	2	2
168	в обоих	1	2
169	не имеет	14	2
170	в процессе	1	2
171	как о	2	2
172	говорить о	11	2
173	не могло	1	2
174	только не	3	2
175	имеем дело	1	2
176	потому что	10	2
177	в области	3	2
178	в детстве	1	2
179	у нас	3	2
180	личности в	5	2
181	и здесь	1	2
182	оно не	2	2
183	но для	2	2
184	и он	1	2
185	подобно тому	4	2
186	не могу	1	2
187	ни слова	1	2
188	можно было	1	2
189	те же	1	2
190	том как	2	2
191	быть может	1	2
192	все те	1	2
193	и личность	1	2
194	или иначе	2	2
195	эти два	2	2
196	что и	6	2
197	вся жизнь	1	2
198	в современной	1	2
199	себя в	2	2
200	с нею	1	2
201	в виде	3	2
202	и откровения	1	2
203	в душе	1	2
204	у меня	1	2
205	одно из	1	2
206	а то	1	2
207	вовсе не	6	2
208	давно уже	1	2
209	с другим	1	2
210	именно в	5	2
211	говорит о	3	2
212	только по	1	2
213	превращается в	1	2
214	церкви и	1	2
215	и опять	1	2
216	когда же	2	2
217	на фоне	1	2
218	так же	4	2
219	я уже	3	2
220	в него	1	2
221	личности как	3	2
222	к своему	2	2
223	видит в	1	2
224	в течение	4	2
225	тому как	4	2
226	его жизни	1	2
227	а потом	1	2
228	но это	4	2
229	потому не	1	2
230	не объясняет	2	2
231	в результате	6	2
232	но также	1	2
233	собственно говоря	2	2
234	бы в	4	2
235	тем более	6	2
236	от всего	3	2
237	хотя бы	4	2
238	только что	2	2
239	о своем	1	2
240	в свою	3	2
241	точно так	2	2
242	в своих	1	2
243	во сне	1	2
244	можно назвать	3	2
245	как на	1	2
246	а между	1	1
247	как все	1	1
248	говоря о	1	1
249	отношения к	3	1
250	также и	4	1
251	предполагает что	1	1
252	личности мы	1	1
253	с кем	1	1
254	все остальное	1	1
255	это и	9	1
256	решительно все	1	1
257	который можно	1	1
258	чего не	3	1
259	жизни есть	1	1
260	ведь и	2	1
261	видеть в	1	1
262	в зависимости	1	1
263	оказывается и	1	1
264	которое может	1	1
265	сказать с	1	1
266	мир не	2	1
267	вопрос о	2	1
268	более не	3	1
269	понимают что	1	1
270	только благодаря	1	1
271	но ясно	1	1
272	оба эти	1	1
273	но она	1	1
274	ограничено только	1	1
275	как то	1	1
276	смыслу или	1	1
277	в некотором	1	1
278	зависимости от	1	1
279	жизни это	1	1
280	это время	1	1
281	и говорить	1	1
282	когда перед	1	1
283	собой в	1	1
284	может варьироваться	1	1
285	как символ	1	1
286	иное как	8	1
287	быть в	5	1
288	во всех	2	1
289	не входит	1	1
290	в общем	1	1
291	очевидно что	1	1
292	в новом	1	1
293	отношение к	1	1
294	иначе не	1	1
295	не просто	7	1
296	за пределы	3	1
297	есть личность	3	1
298	чем же	2	1
299	как говорит	1	1
300	наряду с	1	1
301	в одной	1	1
302	субъекта и	5	1
303	если она	2	1
304	своей жизни	1	1
305	данный момент	2	1
306	и нет	3	1
307	не думал	1	1
308	виду и	1	1
309	и понимаем	1	1
310	и как	4	1
311	и наконец	3	1
312	есть жизнь	1	1
313	как характер	1	1
314	себе не	2	1
315	личности а	2	1
316	о самом	1	1
317	то в	5	1
318	непонятно почему	1	1
319	даже если	1	1
320	в которой	2	1
321	бы и	3	1
322	так или	1	1
323	бы не	2	1
324	только два	1	1
325	с их	4	1
326	когда прошлое	1	1
327	возможен только	1	1
328	говорит не	1	1
329	претендует на	2	1
330	быть только	1	1
331	и стало	4	1
332	личностного бытия	1	1
333	во всемирно-историческом	1	1
334	мыслит его	1	1
335	никому не	1	1
336	на этом	3	1
337	его можно	1	1
338	людей и	1	1
339	прежде чем	2	1
340	объяснить его	1	1
341	в нее	1	1
342	исходя из	1	1
343	этом последнем	1	1
344	есть все	2	1
345	конечно в	1	1
346	его не	1	1
347	а его	1	1
348	входит в	1	1
349	обоих случаях	1	1
350	есть не	5	1
351	по природе	1	1
352	этом смысле	4	1
353	отца и	1	1
354	истории и	2	1
355	в это	1	1
356	ни в	8	1
357	есть имя	2	1
358	но мы	2	1
359	не понимают	1	1
360	церковь и	1	1
361	самая обычная	1	1
362	всю жизнь	1	1
363	не всегда	3	1
364	он имеет	1	1
365	в я	1	1
366	становится и	2	1
367	должно быть	2	1
368	и ничего	2	1
369	не мог	2	1
370	одного и	1	1
371	о последних	1	1
372	на первый	1	1
373	есть в	4	1
374	человек и	1	1
375	никаких оснований	1	1
376	человека как	1	1
377	но поскольку	1	1
378	и без	2	1
379	эти момента	1	1
380	еще нет	1	1
381	она в	3	1
382	знает и	1	1
383	теперь эта	1	1
384	не от	1	1
385	как будет	1	1
386	в которых	1	1
387	миф о	1	1
388	от себя	2	1
389	возвращение к	1	1
390	собой один	1	1
391	мир и	4	1
392	что было	2	1
393	их в	1	1
394	не могли	2	1
395	же может	1	1
396	для нее	2	1
397	новое и	1	1
398	личность в	1	1
399	всего его	1	1
400	связи с	1	1
401	нет никакого	3	1
402	что есть	2	1
403	в отношении	2	1
404	можно ли	1	1
405	при всех	1	1
406	вплоть до	1	1
407	представлений об	1	1
408	но они	2	1
409	истории о	1	1
410	с которой	1	1
411	она не	4	1
412	иной раз	3	1
413	дело не	1	1
414	и чудо	1	1
415	и притом	3	1
416	своего существования	1	1
417	в основе	10	1
418	веков и	1	1
419	иметь в	2	1
420	что иное	8	1
421	чем не	1	1
422	нам и	1	1
423	того и	1	1
424	была выявлена	1	1
425	до их	1	1
426	находятся в	1	1
427	и лишь	1	1
428	с нами	1	1
429	психических состояний	1	1
430	такая же	1	1
431	и теперь	1	1
432	ничто не	2	1
433	не по	2	1
434	эти три	1	1
435	как будто	2	1
436	в каком	5	1
437	знания это	1	1
438	не бывает	1	1
439	не могут	2	1
440	есть только	3	1
441	и вполне	1	1
442	ли не	1	1
443	как только	5	1
444	возможна только	1	1
445	не предполагает	1	1
446	и возникает	1	1
447	как мы	1	1
448	что человек	2	1
449	в едином	1	1
450	и о	8	1
451	истории могут	1	1
452	то она	1	1
453	с ее	10	1
454	что все	4	1
455	в виду	9	1
456	шла речь	1	1
457	ее жизнь	1	1
458	его самого	1	1
459	природе своей	1	1
460	слово есть	3	1
461	ясно что	11	1
462	было в	1	1
463	событие как	1	1
464	это только	1	1
465	по сравнению	2	1
466	жизнь и	2	1
467	восстановление утраченного	1	1
468	всегда имеет	1	1
469	и смерть	1	1
470	мы всегда	2	1
471	в личности	1	1
472	другими словами	5	1
473	что перед	1	1
474	говорит об	1	1
475	варьироваться на	1	1
476	несомненно это	1	1
477	на что	2	1
478	мира а	1	1
479	основе своей	1	1
480	миф но	1	1
481	может не	1	1
482	это было	2	1
483	к нему	1	1
484	жизни для	1	1
485	нем не	1	1
486	суть не	1	1
487	и во	2	1
488	этот момент	3	1
489	во всей	2	1
490	я вижу	2	1
491	без которого	1	1
492	чем и	1	1
493	в другой	1	1
494	них в	1	1
495	от этих	2	1
496	выше в	2	1
497	догадаться что	1	1
498	все время	1	1
499	в юности	1	1
500	и она	1	1
501	который бы	1	1
502	быть и	3	1
503	с той	2	1
504	но с	1	1
505	оно и	3	1
506	что только	1	1
507	большею частью	1	1
508	одной из	2	1
509	этот вопрос	1	1
510	субъекта в	1	1
511	как нечто	2	1
512	течение всей	1	1
513	очень много	2	1
514	и так	2	1
515	мы будем	2	1
516	непрерывно и	1	1
517	именно на	1	1
518	так что	6	1
519	живая личность	1	1
520	не можем	1	1
521	ничего нельзя	1	1
522	этой границы	2	1
523	в нашей	2	1
524	и чисто	5	1
525	как кажется	1	1
526	которым не	1	1
527	оно всегда	1	1
528	этом в	1	1
529	и их	2	1
530	иные объекты	1	1
531	в одном	4	1
532	вечности не	1	1
533	никто не	2	1
534	не для	1	1
535	установки и	1	1
536	не о	4	1
537	но что	5	1
538	к человеку	1	1
539	которые могут	1	1
540	заметить что	1	1
541	не говорит	5	1
542	тем что	2	1
543	и оставаться	1	1
544	бы это	1	1
545	для того	5	1
546	вопрос как	1	1
547	именно как	1	1
548	мир есть	1	1
549	а стало	2	1
550	даже не	2	1
551	в данный	2	1
552	вовсе и	1	1
553	а мы	1	1
554	а именно	6	1
555	бы эти	1	1
556	как же	5	1
557	это все	2	1
558	же о	2	1
559	по всей	1	1
560	но о	2	1
561	однако чтобы	1	1
562	что не	3	1
563	выше я	1	1
564	от тех	1	1
565	а исключительно	1	1
566	на этот	1	1
567	однако и	1	1
568	его как	2	1
569	стороны и	1	1
570	и с	4	1
571	ни о	3	1
572	когда она	3	1
573	субъекта существования	1	1
574	об ее	2	1
575	такого бытия	1	1
576	что мы	7	1
577	нет никаких	1	1
578	в специальном	1	1
579	вместе с	2	1
580	такое определение	1	1
581	и потому	3	1
582	некоторые из	1	1
583	всей его	2	1
584	было непонятно	1	1
585	что именно	7	1
586	в человеке	2	1
587	как вещь	2	1
588	в плоскости	1	1
589	к жизни	3	1
590	сравнению с	2	1
591	бытия на	1	1
592	это так	1	1
593	что же	2	1
594	поскольку он	2	1
595	на свете	4	1
596	категория которая	1	1
597	для личности	2	1
598	время есть	2	1
599	события а	1	1
600	и от	1	1
601	все это	9	1
602	и оно	1	1
603	является ли	1	1
604	слова но	1	1
605	в связи	1	1
606	место для	1	1
607	или в	7	1
608	сознания и	3	1
609	в другое	1	1
610	когда он	3	1
611	солнца и	2	1
612	оказались бы	1	1
613	они суть	1	1
614	мы должны	4	1
615	будто бы	1	1
616	именно он	1	1
617	или не	4	1
618	хотя в	1	1
619	к ее	1	1
620	но оно	1	1
621	страдает и	1	1
622	требует чтобы	1	1
623	может и	2	1
624	в романе	1	1
625	имя и	1	1
626	не претендует	1	1
627	всегда можем	1	1
628	не знает	1	1
629	и многочисленных	1	1
630	себя самого	1	1
631	жизни а	1	1
632	не что	8	1
633	из этого	1	1
634	время не	1	1
635	имеет в	1	1
636	историю и	1	1
637	а я	1	1
638	о себе	1	1
639	ее в	2	1
640	этой точки	2	1
641	прийти в	1	1
642	к этому	3	1
643	во всяком	2	1
644	и личности	1	1
645	гораздо более	1	1
