N	2gram	Vygotskiy__2	Vladivir
1	и в	15	40
2	то что	20	28
3	не только	15	25
4	и не	7	25
5	учение о	1	24
6	у него	2	24
7	том что	27	18
8	в том	33	18
9	но и	10	18
10	еще и	1	18
11	также и	2	17
12	что в	14	17
13	в этом	19	16
14	в его	2	14
15	так что	1	14
16	не может	9	14
17	в виде	1	13
18	точки зрения	26	13
19	вовсе не	6	13
20	только в	4	13
21	а именно	1	12
22	сказать что	6	12
23	едва ли	7	11
24	никогда не	8	11
25	потому что	7	11
26	таким образом	14	11
27	о том	9	11
28	ни в	2	10
29	и его	4	10
30	то это	1	10
31	не есть	1	10
32	прежде всего	4	10
33	как раз	4	10
34	и потому	1	10
35	это есть	2	10
36	и то	1	9
37	что это	6	9
38	в себе	2	9
39	и с	4	9
40	в своей	4	9
41	философии и	3	9
42	что же	2	9
43	как мы	6	8
44	в своем	9	8
45	в этой	6	8
46	он не	7	8
47	и что	8	8
48	а также	2	8
49	для него	3	8
50	может быть	9	8
51	а не	3	8
52	так же	4	8
53	и как	2	7
54	и если	1	7
55	что все	4	7
56	с тем	1	7
57	как и	6	7
58	несмотря на	4	7
59	там же	1	7
60	что и	2	7
61	того что	17	7
62	так как	4	7
63	вместе с	6	7
64	к тому	7	7
65	а в	4	7
66	в своих	1	7
67	смысле слова	5	6
68	и на	1	6
69	с точки	18	6
70	по себе	7	6
71	в смысле	1	6
72	во всем	2	6
73	и это	3	6
74	и от	1	6
75	так и	8	6
76	об этом	3	6
77	и здесь	1	6
78	и даже	5	6
79	да и	1	6
80	но это	1	6
81	хотя бы	4	6
82	мы уже	6	5
83	логических категорий	1	5
84	в ней	1	5
85	отнюдь не	2	5
86	в истории	6	5
87	более или	2	5
88	все эти	3	5
89	тому же	1	5
90	можно было	5	5
91	можно считать	2	5
92	должно быть	2	5
93	или менее	2	5
94	но если	2	5
95	в отношении	6	5
96	дело в	1	5
97	тем что	2	5
98	для нас	4	5
99	ничего не	3	5
100	только и	1	5
101	у нас	1	5
102	ничего общего	1	5
103	для себя	3	5
104	учении о	5	5
105	с другой	6	5
106	что он	12	5
107	только на	1	5
108	в одном	2	5
109	не говорит	1	5
110	в данном	3	5
111	и разум	1	4
112	в самом	11	4
113	то же	5	4
114	что если	2	4
115	и о	1	4
116	вопрос о	5	4
117	но даже	1	4
118	учение об	1	4
119	но не	3	4
120	то он	2	4
121	все же	4	4
122	но в	6	4
123	бы и	3	4
124	на то	6	4
125	было бы	10	4
126	ведь если	1	4
127	здесь у	2	4
128	чем в	2	4
129	такой же	1	4
