N	3gram	Vygotskiy__3	Myslijsy
1	заключает в себе	1	8
2	в том что	11	7
3	не может быть	1	5
4	до такой степени	3	5
5	о том что	3	5
6	а между тем	1	4
7	то же самое	8	4
8	до сих пор	5	4
9	и т п	5	4
10	с тем что	1	4
11	и то что	3	4
12	и в этом	3	4
13	можно сказать что	1	4
14	на то что	12	4
15	для того чтобы	8	4
16	на самом деле	2	3
17	внимание на то	1	3
18	с точки зрения	9	3
19	вместе с тем	2	3
20	не то что	2	3
21	в том случае	1	3
22	во всяком случае	2	3
23	и т д	4	3
24	мы не можем	2	3
25	не только не	1	3
26	потому что в	1	3
27	таким образом что	1	2
28	что если бы	1	2
29	для меня то	1	2
30	подобно тому как	1	2
31	то и другое	3	2
32	в том и	1	2
33	только в том	2	2
34	мы могли бы	3	2
35	в том смысле	2	2
36	то что в	2	2
37	в отдельных словах	1	2
38	в данном случае	2	2
39	все более и	2	2
40	не в том	2	2
41	что прежде было	1	2
42	один и тот	1	2
43	а в том	1	2
44	очевидно что в	1	2
45	и как бы	2	2
46	таким образом мы	1	2
47	более и более	2	2
48	с тем и	1	2
49	обратить внимание на	1	2
50	и тот же	1	2
51	полагает что если	1	1
52	таким образом если	1	1
53	том смысле что	1	1
54	есть не более	1	1
55	что ни слово	1	1
56	то есть чем	1	1
57	что то же	1	1
58	в одном слове	1	1
59	и что только	1	1
60	к одной и	1	1
61	и той же	1	1
62	в том виде	1	1
63	так что в	1	1
64	о том как	2	1
65	но что в	1	1
66	я от него	1	1
67	обратите внимание на	1	1
68	в силу того	1	1
69	а не из	1	1
70	еще дальше и	1	1
71	если так то	1	1
72	и в той	1	1
73	и то и	3	1
74	том случае если	1	1
75	но и не	1	1
76	не имеет никакого	3	1
77	что все эти	1	1
78	и та же	2	1
79	не было бы	1	1
80	таким образом все	1	1
81	в этом отношении	1	1
82	к тому чтобы	1	1
83	та и другая	1	1
84	на каждом шагу	1	1
85	к которым они	1	1
86	и здесь мы	1	1
87	и если так	1	1
88	меня то что	1	1
89	и что это	1	1
90	мы старались показать	2	1
91	а если так	1	1
92	может быть и	1	1
93	здесь мы имеем	1	1
94	может быть не	2	1
95	догадаться что он	1	1
96	если бы мы	1	1
97	с одной стороны	5	1
98	смысле этого слова	2	1
99	том что как	1	1
100	как один из	1	1
101	целым рядом других	1	1
102	в свою очередь	2	1
103	очевидно что и	1	1
104	одна и та	1	1
105	что в действительности	1	1
106	с другой стороны	5	1
107	но если бы	1	1
108	все то что	6	1
109	образом мы видим	2	1
110	в той же	1	1
111	имеет для нас	1	1
112	сих пор не	1	1
113	это было бы	1	1
114	старались показать что	1	1
115	было бы совершенно	2	1
116	что в сущности	1	1
117	ни слово то	1	1
118	то есть из	1	1
119	на наших глазах	2	1
120	сразу догадаться что	1	1
121	заключается в том	6	1
122	в то время	2	1
123	в том чтобы	1	1
124	и вместе с	2	1
125	на второй план	1	1
126	может быть названо	1	1
127	с самого начала	6	1
128	легко заметить что	1	1
129	и в самом	10	1
130	надо было бы	2	1
131	никогда еще не	1	1
132	речь идет о	3	1
133	из которых один	1	1
134	не более как	1	1
135	кроме того что	1	1
136	и когда я	1	1
137	когда я этот	1	1
138	тогда не было	1	1
139	к тому что	2	1
140	конечно не в	1	1
141	одной и той	1	1
142	том что такое	1	1
143	дело не в	1	1
144	такой степени что	1	1
145	там где она	3	1
146	если обратить внимание	1	1
147	что так как	1	1
148	разным случаям и	1	1
149	мы видели что	2	1
