N	2gram	Propp_Isto_6	RusskieA
1	и в	26	29
2	т е	22	24
3	том что	10	22
4	в том	12	22
5	что в	12	22
6	как бы	4	18
7	в других	4	15
8	и другие	3	14
9	так как	18	13
10	может быть	11	13
11	в землю	1	13
12	там же	3	12
13	в этом	12	11
14	как и	5	11
15	одна из	2	11
16	в этот	1	10
17	не только	10	10
18	и с	6	10
19	е в	2	10
20	в лесу	1	10
21	все это	1	10
22	в воду	1	9
23	а на	1	9
24	о том	7	9
25	в некоторых	2	9
26	а в	3	9
27	его в	5	8
28	показывает что	3	8
29	или на	1	8
30	сообщает что	2	8
31	но и	9	8
32	других местах	1	8
33	и м	1	8
34	ее в	6	8
35	как в	6	7
36	данном случае	3	7
37	мы видели	11	7
38	или в	3	7
39	этот обряд	3	6
40	мы имеем	14	6
41	мы не	6	6
42	еще не	9	6
43	и на	12	6
44	при этом	3	6
45	таким образом	12	6
46	того чтобы	1	6
47	в обряде	1	6
48	для нас	2	6
49	для того	1	6
50	с тем	4	6
51	вместе с	8	6
52	в данном	3	6
53	этом случае	6	6
54	же в	1	6
55	и т	10	5
56	из воды	1	5
57	но не	2	5
58	следующим образом	1	5
59	но в	7	5
60	на земле	4	5
61	это не	4	5
62	т д	8	5
63	не может	6	5
64	представление о	9	5
65	эти обряды	2	5
66	потому что	13	5
67	для этого	1	5
68	и что	5	5
69	будто бы	1	5
70	или же	2	5
71	земли и	2	5
72	то что	6	5
73	к этому	3	5
74	в русских	1	4
75	же как	3	4
76	то же	5	4
77	вопрос о	3	4
78	на них	1	4
79	видели что	3	4
80	и сл	1	4
81	не все	1	4
82	в фольклоре	2	4
83	уже не	7	4
84	и бросали	1	4
85	это представление	12	4
86	их в	3	4
87	а затем	1	4
88	в них	3	4
89	далеко не	3	4
90	в которых	2	4
91	из земли	2	4
92	не в	3	4
93	у нас	5	4
94	эти представления	5	4
95	говорится что	1	4
96	этот обычай	1	4
97	мы рассмотрим	3	4
98	а также	4	4
99	в земле	1	4
100	к нему	1	4
101	так что	3	4
102	то и	2	4
103	в виде	6	4
104	именно в	1	4
105	а не	2	4
106	о чем	2	4
107	так же	2	4
108	как это	5	4
109	этих случаях	1	4
110	предположить что	3	4
111	по существу	1	4
112	или вообще	2	4
113	в таком	1	4
114	и через	3	3
115	и о	1	3
116	в ее	1	3
117	только тогда	1	3
118	можно предположить	1	3
119	что это	2	3
120	все эти	8	3
121	представления не	1	3
122	в этой	2	3
123	что она	3	3
124	главным образом	3	3
125	подобно тому	1	3
126	и по	4	3
127	на этом	1	3
128	в народе	2	3
129	и других	3	3
130	живет в	2	3
131	не всегда	4	3
132	в реку	1	3
133	на первый	3	3
134	в эту	2	3
135	в этих	2	3
136	в котором	1	3
137	выше мы	1	3
138	не будем	2	3
139	но он	2	3
140	и под	3	3
141	она не	3	3
142	в таких	1	3
