N	3gram	Bakhtin_Pr_2	slovoVRo
1	и т п	9	33
2	не может быть	4	15
3	и его слово	1	14
4	в отличие от	4	12
5	с чужим словом	4	10
6	в пределах одного	9	7
7	в значительной степени	1	6
8	с одной стороны	1	5
9	к своему предмету	1	5
10	чужого слова в	3	5
11	той или иной	3	5
12	в большинстве случаев	8	5
13	по отношению к	5	4
14	то же время	5	4
15	но все же	2	4
16	в то же	5	4
17	в узком смысле	2	4
18	в отношении к	2	4
19	в том что	1	4
20	чужим словом и	1	4
21	в той или	3	3
22	с установкой на	1	3
23	с точки зрения	8	3
24	сама по себе	4	3
25	чужого слова и	3	3
26	в собственном смысле	1	3
27	или иной степени	1	3
28	но в то	3	3
29	так и в	1	3
30	одной стороны и	1	3
31	но прежде всего	1	2
32	а вовсе не	1	2
33	и наконец в	1	2
34	более или менее	3	2
35	до сих пор	7	2
36	хотя бы и	1	2
37	лишь тогда когда	1	2
38	у него нет	1	2
39	может быть и	2	2
40	как мы сказали	2	2
41	словом и с	1	2
42	никогда не может	2	2
43	во всяком случае	1	2
44	своими корнями в	1	2
45	его слово в	1	2
46	сих пор не	1	2
47	т п в	1	2
48	к чужому слову	6	2
49	в связи с	1	2
50	как мы уже	1	2
51	в него свои	1	2
52	во всех его	1	2
53	человека и его	2	2
54	и т д	4	2
55	в точном смысле	1	2
56	он знает что	1	1
57	точки зрения и	1	1
58	в этом его	1	1
59	поэтому менее всего	1	1
60	а следовательно и	1	1
61	не менее в	1	1
62	высказывания и потому	1	1
63	иначе обстоит дело	1	1
64	хотя и не	2	1
65	и не в	1	1
66	отношения слова к	1	1
67	чужую речь а	1	1
68	в одном слове	4	1
69	иметь в виду	1	1
70	значение чужого слова	1	1
71	то есть не	1	1
72	как один из	1	1
73	в известной степени	1	1
74	стилизация отличается от	1	1
75	и в поэзии	1	1
76	отношению к себе	1	1
77	в этих случаях	2	1
78	также и в	1	1
79	для наших целей	1	1
80	в том числе	1	1
81	но здесь они	1	1
82	том что он	2	1
83	он не только	1	1
84	к нему не	1	1
85	не может не	1	1
86	рядом с собой	2	1
87	может стремиться к	1	1
88	сами по себе	1	1
89	но и в	1	1
90	между тем как	1	1
91	чужого слова о	1	1
92	в нем новые	1	1
93	чужого слова как	1	1
94	чужого слова от	1	1
95	а лишь в	1	1
96	том числе и	1	1
97	предметом изображения в	1	1
98	и не может	4	1
99	отношение к слову	1	1
100	на то что	2	1
101	рано или поздно	1	1
102	чужого слова на	1	1
103	обстоит дело в	1	1
104	дистанции без преломления	1	1
105	чужое слово и	5	1
106	чужим словом в	3	1
107	он никогда не	1	1
108	конечно не в	1	1
109	слова не входят	1	1
110	в каждом новом	1	1
111	чужого слова с	2	1
112	на этой почве	1	1
113	его смысла и	1	1
114	авторское слово в	1	1
115	перед нами уже	2	1
116	нем новые стороны	1	1
117	по себе еще	2	1
118	себе никогда не	1	1
119	не сливается с	1	1
120	в той же	1	1
121	по себе никогда	1	1
122	что он не	1	1
123	как это возможно	1	1
124	рассказ от автора	1	1
125	это возможно в	1	1
126	в нем не	1	1
127	него свои интенции	1	1
128	мы уже говорили	3	1
129	в одно высказывание	2	1
130	то перед нами	5	1
131	чужой речи и	1	1
132	его и нет	1	1
133	с другой стороны	3	1
134	как чужое слово	2	1
135	и с чужим	1	1
136	объектности чужого слова	2	1
137	большинстве случаев в	1	1
138	в самую гущу	1	1
139	тем не менее	2	1
140	неразрывно связано с	1	1
141	о том что	1	1
142	и чужое слово	1	1
143	без дистанции без	1	1
144	не менее чем	1	1
145	здесь не только	1	1
146	друг к другу	2	1
147	между этими двумя	1	1
148	между стилизацией и	1	1
149	большей или меньшей	1	1
150	сознания и слова	1	1
151	как и в	3	1
152	при этом такое	1	1
153	отношения к чужому	2	1
154	до конца и	1	1
155	в нем двух	1	1
156	мы можем сказать	1	1
157	может быть весьма	1	1
158	не только не	1	1
159	от автора и	2	1
160	и в идеологическом	1	1
161	в пределах одной	1	1
162	но в этом	1	1
163	не с точки	1	1
164	типы и разновидности	1	1
165	и ту же	1	1
166	в другом случае	1	1
167	что как раз	1	1
168	мы не знаем	1	1
169	в романах достоевского	2	1
170	о которых мы	1	1
171	значительной степени определяется	1	1
172	слово героя и	1	1
173	и в нем	1	1
174	до некоторой степени	1	1
175	романе как мы	1	1
176	речь как бы	1	1
177	о нем он	1	1
178	одну и ту	1	1
179	точки зрения другого	1	1
180	все это не	1	1
181	в процессе его	1	1
182	чужой акцент и	1	1
183	в результате их	1	1
184	конечно далеко не	1	1
185	мы увидим что	1	1
186	различным может быть	1	1
187	не решенным и	1	1
188	свой предмет как	1	1
189	выражения себя и	1	1
