N	3gram	Bakhtin_Pr_3	FransuaR
1	мы уже говорили	3	11
2	как мы уже	1	6
3	о том что	2	5
4	то же время	12	5
5	в то же	12	5
6	в самом деле	3	4
7	в большинстве случаев	2	4
8	большей или меньшей	1	3
9	сих пор еще	1	3
10	в этом отношении	1	3
11	в большей или	1	3
12	до сих пор	1	3
13	вполне понятно что	2	2
14	не только с	1	2
15	и в особенности	1	2
16	с точки зрения	4	2
17	и то что	1	2
18	уже говорили что	2	2
19	или меньшей степени	1	2
20	в данном случае	1	2
21	и тот же	1	2
22	каждый из них	2	2
23	в огромном большинстве	1	2
24	можно прямо сказать	1	2
25	с другой стороны	3	2
26	но и с	1	2
27	в том что	1	2
28	и прежде всего	4	2
29	огромном большинстве случаев	1	1
30	и того же	1	1
31	в начале романа	1	1
32	по отношению к	5	1
33	что с ним	1	1
34	в той или	2	1
35	схватил его за	1	1
36	с таким же	1	1
37	в чем же	1	1
38	и по отношению	1	1
39	и до конца	1	1
40	один и тот	1	1
41	что же касается	1	1
42	в нем и	1	1
43	и все это	3	1
44	как и все	2	1
45	как мы сказали	1	1
46	что он может	1	1
47	в сущности в	1	1
48	в строгом смысле	1	1
49	на самом же	1	1
50	а так как	1	1
51	в первых двух	1	1
52	он должен быть	1	1
53	с самим собой	6	1
54	рано или поздно	1	1
55	на первом плане	1	1
56	же но с	1	1
57	он не мог	1	1
58	здесь же мы	1	1
59	со всех сторон	1	1
60	и в целом	1	1
61	вместе с тем	2	1
62	и во всем	1	1
63	рядом с этим	1	1
64	с миром и	1	1
65	но в то	3	1
66	но в форме	1	1
67	прежде всего с	1	1
68	в конце концов	3	1
69	смысле этого слова	2	1
70	это было и	1	1
71	так чтобы в	1	1
72	и как бы	1	1
73	до того что	1	1
74	в нем не	1	1
75	то что он	1	1
76	друг к другу	1	1
77	к нему все	1	1
78	ними и все	1	1
79	но и эти	1	1
80	это конечно не	1	1
81	как бы в	1	1
82	для того чтобы	1	1
83	не может быть	6	1
84	потому что они	1	1
85	мы видели что	1	1
86	не могла не	1	1
87	здесь есть только	1	1
88	неразрывной связи с	1	1
89	и было бы	1	1
90	в значительной степени	1	1
91	того же принципа	1	1
92	последующих частей романа	1	1
93	но и для	1	1
94	той или иной	2	1
95	но все же	1	1
96	можно сказать что	1	1
97	в нем есть	1	1
98	одного и того	1	1
99	за то что	1	1
100	ни о каком	1	1
101	его с другими	1	1
102	о себе самом	5	1
103	это как бы	1	1
104	мы уже указывали	1	1
105	если б я	1	1
106	и что он	1	1
107	для правильного понимания	1	1
108	самом же деле	1	1
109	что и в	1	1
