N	3gram	Propp_Isto_5	Problema
1	и т д	18	13
2	тем не менее	4	10
3	в том что	2	9
4	в связи с	4	7
5	в данном случае	2	7
6	сам по себе	1	6
7	во всяком случае	1	6
8	в этом случае	7	5
9	с другой стороны	8	5
10	не может быть	3	5
11	потому что он	2	4
12	т д и	1	4
13	в то же	1	4
14	так как иначе	1	4
15	то время как	1	4
16	д и т	1	4
17	в то время	1	4
18	точно так же	1	3
19	и тем не	1	3
20	то что у	1	3
21	само по себе	1	3
22	о том что	4	3
23	в том смысле	1	3
24	что и в	2	3
25	это уже не	2	2
26	никак не может	1	2
27	о том как	2	2
28	так что он	1	2
29	же как и	2	2
30	не имеют никакого	1	2
31	с точки зрения	1	2
32	до сих пор	2	2
33	мы не будем	2	2
34	в таких случаях	2	2
35	в отличие от	1	2
36	но и в	2	2
37	не только в	2	2
38	по своему содержанию	1	2
39	этой точки зрения	1	2
40	на самом деле	1	2
41	едва ли можно	1	2
42	и тем самым	1	2
43	это значит что	2	2
44	можно сказать что	1	2
45	дело не в	1	2
46	как мы видели	1	2
47	он состоит из	1	1
48	по себе не	1	1
49	но это уже	1	1
50	что он отражает	1	1
51	и в таком	1	1
52	иметь в виду	1	1
53	а не в	1	1
54	имеется и в	2	1
55	это означает что	1	1
56	это было бы	1	1
57	он не только	1	1
58	другими словами мы	1	1
59	но в ней	1	1
60	себя в нем	1	1
61	и не только	1	1
62	еще не был	1	1
63	только для того	1	1
64	превращается только в	1	1
65	что он не	1	1
66	на деревьях или	1	1
67	что не только	1	1
68	из того что	1	1
69	то же в	2	1
70	с тем что	1	1
71	прежде всего мы	1	1
72	но это не	2	1
73	мы до сих	1	1
74	только тем что	1	1
75	с этой точки	1	1
76	и тем что	1	1
77	если не считать	2	1
78	как и в	2	1
79	может быть не	1	1
80	в том чтобы	2	1
81	если бы мы	2	1
82	тем что он	2	1
83	или в виде	1	1
84	с одной стороны	7	1
85	которых идет речь	1	1
86	только в виде	1	1
87	и потому что	1	1
88	во всех этих	1	1
89	до некоторой степени	1	1
90	то в данном	1	1
91	как и вообще	1	1
92	указывает на то	1	1
93	однако сказать что	1	1
94	в одном случае	1	1
95	еще и потому	1	1
96	как таковое ясно	1	1
97	так же как	3	1
98	или как в	1	1
99	мы уже видели	1	1
100	остается на месте	1	1
101	т д все	1	1
102	но и тем	1	1
103	то обстоятельство что	1	1
104	нет например в	1	1
105	нет необходимости приводить	1	1
106	в самом деле	1	1
107	только в том	1	1
108	на то что	2	1
109	делает вид что	3	1
110	уже никто не	1	1
111	что здесь мы	1	1
112	в этих случаях	6	1
113	по себе но	1	1
114	таким образом в	1	1
115	то же что	1	1
116	ни на какие	1	1
117	для того чтобы	3	1
118	гл мы читаем	1	1
119	то что здесь	1	1
120	может быть в	1	1
121	когда во время	1	1
122	только тогда когда	1	1
123	мы еще не	1	1
