N	3gram	Vygotskiy__3	Istorich
1	с другой стороны	5	8
2	и т д	4	8
3	с одной стороны	5	7
4	в том что	11	5
5	до сих пор	5	4
6	здесь мы имеем	1	4
7	о том что	3	4
8	о том как	2	3
9	вместе с тем	2	3
10	в данном случае	2	3
11	то время как	2	3
12	мы видели что	2	3
13	мы уже видели	1	3
14	в тех случаях	1	3
15	в то время	2	3
16	не может быть	1	3
17	потому что он	1	2
18	только то что	2	2
19	таким образом и	1	2
20	все больше и	2	2
21	во всяком случае	2	2
22	больше и больше	2	2
23	но все же	1	2
24	можно было бы	1	2
25	как мы видели	2	2
26	должны были бы	2	1
27	том что она	1	1
28	таким образом если	1	1
29	увидим что это	2	1
30	мы видим в	2	1
31	то это еще	1	1
32	в прямом смысле	2	1
33	того что в	1	1
34	своего апогея в	1	1
35	более или менее	1	1
36	нам кажется что	1	1
37	сих пор не	1	1
38	то и другое	3	1
39	сейчас увидим что	1	1
40	и то и	3	1
41	в зависимости от	1	1
42	ссылается на то	1	1
43	мы перейдем к	1	1
44	что все эти	1	1
45	по аналогии с	2	1
46	с тем что	1	1
47	совершенно ясно что	5	1
48	к тому чтобы	1	1
49	кроме того что	1	1
50	если бы она	2	1
51	уже совершенно ясна	1	1
52	с этой точки	1	1
53	бы она не	1	1
54	и то что	3	1
55	одно и то	2	1
56	который может быть	1	1
57	в этом месте	1	1
58	в противоречие с	1	1
59	не потому что	1	1
60	уже выше в	1	1
61	том как в	1	1
62	и то же	2	1
63	так как они	1	1
64	как один из	1	1
65	он ссылается на	1	1
66	а с другой	1	1
67	мы уже говорили	3	1
68	мы сейчас увидим	1	1
69	что у него	2	1
70	как бы в	1	1
71	между этими двумя	1	1
72	и эти два	1	1
73	достигает своего апогея	1	1
74	в том смысле	2	1
75	этой точки зрения	1	1
76	бы в том	1	1
77	так например в	1	1
78	таким образом мы	1	1
79	том смысле что	1	1
80	и вместе с	2	1
81	что в ней	1	1
82	но это только	1	1
83	ее не будет	1	1
84	подобно тому как	1	1
85	речь идет о	3	1
86	можно сказать что	1	1
87	на то что	12	1
88	и что из	1	1
89	не только то	1	1
90	для того чтобы	8	1
91	и как будто	1	1
92	смысле этого слова	2	1
