N	2gram	Propp_Isto_4	StatiiOP
1	и в	26	44
2	в том	3	36
3	и т	27	30
4	что в	14	30
5	том что	3	29
6	в этом	7	21
7	т д	24	21
8	вовсе не	4	19
9	не только	15	18
10	то что	16	18
11	было бы	2	17
12	о том	4	17
13	а в	8	17
14	а не	6	16
15	и не	9	16
16	может быть	14	15
17	т е	18	15
18	в области	2	14
19	в данном	3	14
20	как в	7	13
21	не в	5	12
22	в тексте	2	12
23	в этой	2	11
24	у нас	2	11
25	точки зрения	1	11
26	но в	5	10
27	ясно что	1	10
28	что он	10	10
29	только в	3	10
30	но и	12	10
31	как и	7	9
32	в то	1	9
33	так и	10	9
34	во второй	1	9
35	если бы	2	9
36	того что	2	9
37	в его	5	9
38	с другой	4	9
39	например в	3	8
40	во всех	1	8
41	все же	9	8
42	это не	5	8
43	из них	2	8
44	и его	10	8
45	не может	6	8
46	что они	6	7
47	так например	2	7
48	таким образом	10	7
49	другой стороны	4	7
50	для нас	3	7
51	и об	1	7
52	до сих	5	7
53	прежде всего	1	7
54	сих пор	5	7
55	сказать что	2	7
56	по поводу	1	7
57	со стороны	1	6
58	из этих	3	6
59	в своей	4	6
60	потому что	6	6
61	данном случае	3	6
62	что и	9	6
63	так что	2	6
64	именно в	1	6
65	что же	1	6
66	но это	3	6
67	хотя бы	2	6
68	вряд ли	1	5
69	и то	6	5
70	то же	8	5
71	той же	1	5
72	в целом	2	5
73	все эти	3	5
74	в нем	2	5
75	и по	5	5
76	такой же	1	5
77	в котором	1	5
78	в которых	4	5
79	не менее	2	5
80	вплоть до	1	5
81	никогда не	2	5
82	могут быть	6	5
83	так как	9	5
84	тем что	5	5
85	и даже	4	5
86	несколько примеров	2	5
87	там где	3	5
88	что мы	3	5
89	все это	2	5
90	жизни и	1	5
91	так же	18	5
92	как это	3	4
93	это и	5	4
94	вопрос о	4	4
95	что это	2	4
96	на то	3	4
97	что она	3	4
98	и почему	1	4
99	но все	5	4
100	но я	1	4
101	но если	1	4
102	том как	2	4
103	представление о	1	4
104	и очень	1	4
105	дело не	2	4
106	не имеет	3	4
107	это слово	1	4
108	как будто	1	4
109	том отношении	1	4
110	что у	3	4
111	на вопрос	3	4
112	и что	5	4
113	д но	1	4
114	этот вопрос	2	4
115	в качестве	7	4
116	как раз	1	4
117	не было	1	4
118	к которому	1	4
119	на эту	1	4
120	в частности	2	4
121	как бы	3	4
122	тем более	1	4
123	еще более	1	4
124	это в	1	4
125	же как	13	3
126	должна быть	2	3
127	и за	2	3
128	то это	5	3
129	в ней	1	3
130	еще не	6	3
131	он был	1	3
132	в чем	1	3
133	своего рода	1	3
134	но не	5	3
135	не все	1	3
136	или иное	1	3
137	и я	1	3
138	в истории	2	3
139	общего с	1	3
140	с этим	2	3
141	как к	1	3
142	говорит что	2	3
143	это просто	1	3
144	что так	1	3
145	задний план	2	3
146	же это	2	3
147	связанные с	3	3
148	за то	1	3
149	в другом	5	3
150	и с	5	3
151	лишь в	2	3
152	и тем	2	3
153	даже в	4	3
154	ни в	2	3
155	что не	1	3
156	тому что	1	3
157	во время	7	3
158	о значении	1	3
159	а на	4	3
160	не по	2	3
161	в основе	1	3
162	этих двух	1	3
163	очень мало	1	3
164	очень часто	1	3
165	должны быть	1	3
166	никакого сомнения	2	3
167	об этом	7	3
168	внимание на	1	3
169	и только	5	3
170	но с	1	3
171	и так	1	3
172	по мнению	1	3
173	в виде	2	3
174	в начале	1	3
175	в очень	1	3
176	возможно что	2	3
177	без всякой	1	3
178	а именно	3	3
179	а с	1	3
180	говорит о	2	3
181	на этот	2	3
182	в тех	4	3
183	с этой	2	3
184	видно что	1	3
185	в результате	1	3
186	будто бы	1	3
187	ничего общего	1	3
188	е как	1	2
189	не хочет	2	2
190	его же	1	2
191	по его	2	2
192	а как	2	2
193	мы имеем	7	2
194	мы не	1	2
195	не была	1	2
196	или же	3	2
197	время как	1	2
198	совпадает с	1	2
199	в числе	4	2
200	когда речь	1	2
201	как правило	1	2
202	иных случаях	1	2
203	отношение к	2	2
204	иногда и	2	2
205	этой категории	1	2
206	на которое	1	2
207	что как	1	2
208	в своем	2	2
209	есть в	2	2
210	что нет	1	2
211	смысле этого	2	2
212	целый ряд	1	2
213	как иначе	1	2
214	и и	3	2
215	думать что	1	2
216	в себе	2	2
217	но он	4	2
218	и те	1	2
219	но на	1	2
220	доказывать что	1	2
221	не могла	1	2
222	вообще не	1	2
223	при этом	3	2
224	он не	7	2
225	всех этих	1	2
226	он должен	3	2
227	и более	3	2
228	что ни	3	2
229	при помощи	10	2
230	его в	9	2
231	в свой	2	2
232	должен был	3	2
233	ни одной	2	2
234	не всегда	6	2
235	и уже	1	2
236	только тем	1	2
237	можно найти	2	2
238	академии наук	1	2
239	знает и	2	2
240	бы мы	2	2
241	для которых	1	2
242	их в	7	2
243	уже выше	2	2
244	тем самым	1	2
245	что эта	3	2
246	она не	3	2
247	меня не	3	2
248	на него	3	2
249	ничего не	5	2
250	тем не	2	2
251	только с	2	2
252	что на	2	2
253	есть только	3	2
254	что при	1	2
255	и это	1	2
256	говорит об	2	2
257	то время	1	2
258	на свой	1	2
259	в эпоху	1	2
260	для этого	1	2
261	а также	3	2
262	и все	2	2
263	с нашей	1	2
264	и во	2	2
265	не надо	1	2
266	более что	1	2
267	к нему	6	2
268	что здесь	7	2
269	быть и	1	2
270	на которой	2	2
271	по своей	2	2
272	из которого	1	2
273	конечно не	2	2
274	и у	5	2
275	уже в	2	2
276	если в	1	2
277	одно из	1	2
278	могло бы	2	2
279	не для	1	2
280	у него	5	2
281	отношении что	1	2
282	в других	2	2
283	даже и	2	2
284	никем не	1	2
285	здесь находим	1	2
286	или иначе	1	2
287	превращается в	7	2
288	который не	1	2
289	на который	1	2
290	в иных	1	2
291	и их	2	2
292	такого рода	2	2
293	по существу	3	2
294	этого слова	2	2
295	этом случае	3	2
296	между прочим	2	2
297	и тогда	1	2
298	но для	2	2
299	это явление	1	2
300	и перед	1	2
301	в этих	7	2
302	е в	3	2
303	гораздо больше	1	2
304	что этот	4	2
305	за очень	2	2
306	не знает	1	2
307	в своих	1	2
308	том числе	1	2
309	он о	1	1
310	только теперь	2	1
311	увидим ниже	1	1
312	эти случаи	2	1
313	сомнения что	2	1
314	в упомянутой	1	1
315	представлял собой	1	1
316	и есть	2	1
317	ее задач	1	1
318	почти не	1	1
319	и всем	1	1
320	чего не	1	1
321	из его	1	1
322	что эти	1	1
323	видеть в	2	1
324	в зависимости	1	1
325	и могут	1	1
326	их и	1	1
327	полагает что	1	1
328	землей и	1	1
329	им самим	1	1
330	если я	1	1
331	более ранней	1	1
332	так чтобы	1	1
333	историческое явление	1	1
334	стороне дела	1	1
335	но даже	1	1
336	с нашими	1	1
337	зависимости от	1	1
338	который исследователями	1	1
339	пребывания в	1	1
340	и самого	1	1
341	на нем	5	1
342	и на	2	1
343	на них	1	1
344	между собой	1	1
345	за свое	1	1
346	лошади в	3	1
347	при жизни	2	1
348	но как	1	1
349	а только	1	1
350	только при	1	1
351	тех же	2	1
352	а вместо	1	1
353	должны были	1	1
354	очевидно что	1	1
355	в наиболее	1	1
356	не хотел	1	1
357	другой же	1	1
358	как говорит	1	1
359	в одной	3	1
360	под его	1	1
361	показать что	1	1
362	этой стороны	2	1
363	может поэтому	1	1
364	перед нами	3	1
365	ненужное и	1	1
366	на человека	1	1
367	хотя и	2	1
368	что по	1	1
369	и к	1	1
370	нет здесь	1	1
371	еще на	1	1
372	за это	2	1
373	он в	4	1
374	она заменила	1	1
375	тут и	2	1
376	у каждого	1	1
377	так в	4	1
378	право на	2	1
379	им в	1	1
380	он делает	2	1
381	значение так	1	1
382	существовали и	1	1
383	другом случае	2	1
384	как он	6	1
385	от которого	2	1
386	на одну	1	1
387	в узком	1	1
388	не как	1	1
389	и вот	2	1
390	так часто	1	1
391	такого же	2	1
392	бы они	1	1
393	в одну	2	1
394	содержит в	2	1
395	эти материалы	1	1
396	в таких	2	1
397	а по	4	1
398	на все	1	1
399	с целью	2	1
400	на каком	1	1
401	текста это	1	1
402	с неба	1	1
403	то все	1	1
404	известно что	2	1
405	здесь нет	1	1
406	по всему	1	1
407	он является	1	1
408	в них	1	1
409	о которых	1	1
410	показывает что	10	1
411	с тем	2	1
412	которой он	2	1
413	в развитии	1	1
414	можно считать	2	1
415	действительно не	1	1
416	иначе говоря	1	1
417	на себя	4	1
418	в государственном	1	1
419	никаких признаков	1	1
420	бы на	1	1
421	от своего	3	1
422	и при	3	1
423	представить себе	1	1
424	это только	1	1
425	что я	2	1
426	две стороны	1	1
427	как их	1	1
428	том чтобы	1	1
429	что было	1	1
430	не его	1	1
431	и эти	1	1
432	действительно есть	1	1
433	однако в	2	1
434	и наоборот	2	1
435	не должно	1	1
436	по себе	2	1
437	нас к	7	1
438	нет никакого	1	1
439	таких случаях	2	1
440	реже и	1	1
441	мы пока	2	1
442	и другое	1	1
443	в русской	3	1
444	на котором	3	1
445	тогда когда	1	1
446	одна из	2	1
447	к этим	2	1
448	неба в	1	1
449	и имеет	1	1
450	не могло	2	1
451	никому не	1	1
452	того как	4	1
453	они являются	1	1
454	впрочем в	1	1
455	явление в	1	1
456	находим то	1	1
457	с этих	1	1
458	есть такой	1	1
459	какой же	1	1
460	и является	1	1
461	и делает	1	1
462	ему не	1	1
463	не потому	1	1
464	правило это	1	1
465	является то	1	1
466	к отдельным	2	1
467	один раз	1	1
468	в момент	1	1
469	которых он	1	1
470	не могут	2	1
471	когда мы	1	1
472	не считает	1	1
473	него по	1	1
474	с полной	1	1
475	к тому	1	1
476	в наши	1	1
477	правда не	1	1
478	как мы	5	1
479	в виду	1	1
480	некоторые другие	1	1
481	на основе	1	1
482	почему и	2	1
483	и говорит	1	1
484	и этим	2	1
485	на том	2	1
486	только тот	1	1
487	на путь	1	1
488	мог бы	1	1
489	является в	1	1
490	той области	1	1
491	там в	1	1
492	о нем	1	1
493	дым и	1	1
494	в глаза	1	1
495	после того	2	1
496	с того	3	1
497	можно сказать	1	1
498	все его	1	1
499	не просто	4	1
500	вообще имеет	1	1
501	образом мы	1	1
502	двух сторон	1	1
503	которые мы	1	1
504	при дворе	2	1
505	данного текста	1	1
506	но нет	1	1
507	показывает как	2	1
508	указано в	1	1
509	в форме	2	1
510	в другой	3	1
511	новая форма	2	1
512	в середине	1	1
513	в свете	3	1
514	что тот	1	1
515	сюда относится	1	1
516	в современной	2	1
517	указывает что	2	1
518	или нет	1	1
519	но тот	1	1
520	что только	1	1
521	тот же	1	1
522	они любят	1	1
523	наук в	1	1
524	которому они	1	1
525	и поставил	1	1
526	д конечно	1	1
527	как нечто	3	1
528	но то	1	1
529	себя в	2	1
530	не имеют	1	1
531	уже не	5	1
532	если мы	1	1
533	и медный	1	1
534	чтобы он	2	1
535	которых можно	4	1
536	еще одну	1	1
537	и других	3	1
538	его и	2	1
539	он имеет	1	1
540	был бы	1	1
541	к чему-то	1	1
542	тогда он	2	1
543	в одном	5	1
544	с этими	2	1
545	к ним	2	1
546	почему это	1	1
547	от того	2	1
548	довольно ясно	1	1
549	дают в	2	1
550	на ее	1	1
551	не один	1	1
552	здесь в	1	1
553	совершенно точно	1	1
554	с той	2	1
555	в ряде	1	1
556	такое же	4	1
557	из таких	2	1
558	и др	5	1
559	виде эта	1	1
560	объясняется тем	1	1
561	обратиться к	1	1
562	в некоторых	5	1
563	связано с	1	1
564	притом не	1	1
565	его смерти	1	1
566	не верит	1	1
567	не на	3	1
568	именно так	1	1
569	о чем	3	1
570	нашей точки	1	1
571	вместе с	6	1
572	в иной	6	1
573	д в	1	1
574	конечно есть	1	1
575	что именно	1	1
576	из которых	5	1
577	к своему	3	1
578	о существе	1	1
579	с некоторыми	1	1
580	этапы в	1	1
581	это за	1	1
582	и там	2	1
583	кого же	1	1
584	впрочем это	1	1
585	и всей	1	1
586	это его	1	1
587	доходят до	1	1
588	не заметил	1	1
589	и другой	1	1
590	нет может	1	1
591	в это	1	1
592	а становится	1	1
593	сказать не	1	1
594	естественно не	1	1
595	нужным доказывать	1	1
596	один человек	1	1
597	не оставляют	1	1
598	случаях когда	3	1
599	указать на	3	1
600	сколько бы	1	1
601	или в	3	1
602	узком смысле	1	1
603	которая в	1	1
604	в голову	1	1
605	обращается к	1	1
606	у некоторых	1	1
607	у них	1	1
608	виде в	1	1
609	ответы на	1	1
610	особенно сильно	1	1
611	бы в	1	1
612	или совершенно	2	1
613	исключительно в	1	1
614	уже давно	1	1
615	чтобы лучше	1	1
616	одной из	1	1
617	но эта	4	1
618	более поздний	3	1
619	когда говорит	1	1
620	то здесь	2	1
621	их с	1	1
622	к его	1	1
623	большей частью	3	1
624	бы думать	1	1
625	но эти	1	1
626	е для	2	1
627	и другие	3	1
628	основана на	2	1
629	к этому	5	1
630	как на	1	1
631	точно так	5	1
632	в роли	2	1
633	они не	1	1
