N	2gram	Bakhtin_Fr_1	Myshleni
1	в процессе	2	27
2	и в	65	25
3	в развитии	1	24
4	мышления и	1	23
5	в том	16	23
6	и речи	1	20
7	том что	6	20
8	что в	3	17
9	в основе	8	16
10	как и	5	15
11	в его	9	15
12	то что	3	15
13	в этом	15	14
14	может быть	6	13
15	в целом	2	13
16	так как	6	12
17	по своему	8	11
18	что и	1	10
19	было бы	1	10
20	того что	2	10
21	только в	7	10
22	как бы	22	10
23	и не	22	10
24	мы не	1	9
25	связи с	4	9
26	этого процесса	1	9
27	как в	5	9
28	как мы	6	8
29	того чтобы	1	8
30	тем что	1	8
31	не является	3	8
32	речи и	2	8
33	по своей	3	7
34	все эти	10	7
35	по себе	1	7
36	в области	7	7
37	уже в	1	7
38	для того	1	7
39	что мы	2	7
40	как это	1	7
41	совпадает с	1	6
42	и на	11	6
43	но не	2	6
44	потому что	5	6
45	как уже	1	6
46	от этого	1	6
47	не только	10	6
48	собственном смысле	1	6
49	не может	3	6
50	точки зрения	7	6
51	в отличие	4	6
52	в животном	1	6
53	не в	4	6
54	в отношении	6	6
55	не менее	1	6
56	в собственном	1	6
57	можно было	1	6
58	один из	1	6
59	что он	3	6
60	отличие от	5	6
61	и у	6	6
62	с другой	3	6
63	в связи	1	6
64	слова и	1	6
65	в основном	2	6
66	все это	9	6
67	все же	6	6
68	одним из	2	5
69	человека и	1	5
70	мы уже	12	5
71	ступени развития	1	5
72	и как	1	5
73	и к	4	5
74	при этом	6	5
75	и по	2	5
76	на этой	3	5
77	уже говорили	7	5
78	но это	3	5
79	с другом	1	5
80	могут быть	2	5
81	о том	2	5
82	значения и	1	5
83	так и	10	5
84	этой стадии	1	5
85	в этой	4	5
86	слов и	1	5
87	входит в	4	5
88	с одной	2	5
89	для него	5	5
90	именно в	1	5
91	из которых	1	5
92	одной стороны	2	5
93	друг с	1	5
94	мы имеем	1	4
95	еще не	6	4
96	которые не	1	4
97	так называемая	1	4
98	в своем	8	4
99	что слово	1	4
100	из этих	2	4
101	в известном	1	4
102	на то	1	4
103	он не	2	4
104	как с	1	4
105	в основу	1	4
106	мы говорили	1	4
107	не столько	1	4
108	что с	1	4
109	в то	1	4
110	никогда не	6	4
111	то и	1	4
112	не могут	3	4
113	к тому	2	4
114	и это	2	4
115	приводит к	2	4
116	слова или	1	4
117	с ним	3	4
118	в какой	1	4
119	всяком случае	1	4
120	из них	4	4
121	друг друга	3	4
122	от того	2	4
123	но и	10	4
124	прежде всего	11	4
125	там где	1	4
126	с этим	1	4
127	речевого общения	3	4
128	тем и	1	4
129	и все	5	4
130	сказать что	6	4
131	речи как	1	4
132	в частности	5	4
133	к частному	1	4
134	во всяком	1	4
135	на деле	1	3
136	оба эти	1	3
137	но как	3	3
138	с которыми	1	3
139	по отношению	1	3
