N	2gram	Vygotskiy__6	Hudozhes
1	и в	28	28
2	том что	19	19
3	в ее	1	18
4	и не	11	18
5	в том	28	15
6	а не	3	14
7	в этом	27	13
8	не в	4	13
9	о том	1	12
10	перед нами	1	11
11	не только	16	11
12	при этом	3	11
13	как и	6	11
14	в его	3	11
15	уже не	1	10
16	в себе	4	9
17	но и	10	9
18	так и	6	8
19	между тем	1	8
20	что он	18	8
21	может быть	13	8
22	о чем	1	8
23	я не	4	7
24	по отношению	10	7
25	что она	1	7
26	состоит в	2	7
27	об этом	1	7
28	к тому	10	7
29	в частности	4	7
30	как это	3	7
31	и все	5	7
32	с ним	2	7
33	отношению к	10	7
34	в котором	2	6
35	то же	7	6
36	и с	1	6
37	в своей	2	6
38	в то	6	6
39	тем что	8	6
40	казалось бы	2	6
41	если бы	7	6
42	можно сказать	6	6
43	это не	5	6
44	а в	2	6
45	то что	28	6
46	с его	3	5
47	в этой	5	5
48	как в	3	5
49	в самом	8	5
50	что это	1	5
51	рядом с	1	5
52	в своем	7	5
53	не менее	2	5
54	у него	2	5
55	никогда не	8	5
56	и его	3	5
57	она не	2	5
58	только на	2	5
59	для него	6	5
60	как бы	11	5
61	что в	17	5
62	и другие	2	5
63	но не	10	4
64	то в	5	4
65	подобно тому	1	4
66	человека в	1	4
67	он не	7	4
68	в других	2	4
69	тем не	1	4
70	тому что	11	4
71	и о	1	4
72	того чтобы	10	4
73	что они	2	4
74	только в	18	4
75	в качестве	4	4
76	что и	4	4
77	как раз	6	4
78	для того	8	4
79	говорит о	1	4
80	то и	1	4
81	не может	19	4
82	тому как	1	4
83	была бы	2	3
84	едва ли	1	3
85	и он	1	3
86	еще не	8	3
87	и на	5	3
88	в ответ	1	3
89	всякий раз	3	3
90	раз в	3	3
91	как он	1	3
92	в нем	7	3
93	можно было	7	3
94	что все	5	3
95	мы уже	2	3
96	с другими	2	3
97	было бы	9	3
98	в это	1	3
99	в них	3	3
100	несмотря на	2	3
101	в этих	2	3
102	этом и	1	3
103	и внутренней	1	3
104	как только	2	3
105	же самое	6	3
106	и это	1	3
107	что у	2	3
108	внимание на	2	3
109	все его	1	3
110	к нему	1	3
111	в родном	6	3
112	с ними	2	3
113	деле не	1	3
114	и ее	1	3
115	с одной	1	3
116	для нас	2	3
117	в одном	2	3
118	что на	4	3
119	с другой	2	3
120	все время	3	3
121	а с	1	3
122	прежде всего	2	3
123	среди других	1	3
124	так же	15	3
125	одной стороны	1	3
126	в состоянии	4	3
127	все это	2	3
128	на фоне	3	3
129	есть и	1	3
130	самом деле	2	3
131	все что	1	3
132	же как	6	2
133	и то	4	2
134	в первом	4	2
135	той же	4	2
136	который в	1	2
137	а для	1	2
138	он сам	2	2
139	ответ на	1	2
140	отношение к	7	2
141	все же	2	2
142	и к	6	2
143	но в	5	2
144	точкой зрения	1	2
145	в нашем	4	2
146	из этих	3	2
147	и становится	1	2
148	роли в	1	2
149	чего не	3	2
150	мысли и	2	2
151	но именно	1	2
152	не как	1	2
153	на этом	4	2
154	прежде чем	1	2
155	оно не	4	2
156	а по	3	2
157	не с	2	2
158	его в	6	2
159	это было	1	2
160	обратимся к	1	2
161	и тогда	1	2
162	только тем	1	2
163	с точки	10	2
164	не столько	1	2
165	что я	2	2
166	начнем с	1	2
167	дело не	1	2
168	того как	5	2
169	одна из	1	2
170	не по	3	2
171	только не	3	2
172	ему в	1	2
173	в основе	3	2
174	к той	1	2
175	в четвертом	2	2
176	мысли о	1	2
177	они и	1	2
178	приходит к	2	2
179	как мы	10	2
180	на другой	1	2
181	данном случае	1	2
182	приводит к	6	2
183	те же	3	2
184	до сих	3	2
185	во второй	2	2
186	том как	2	2
187	и т.д	3	2
188	в другом	2	2
189	с того	3	2
190	во втором	3	2
191	нуждается в	3	2
192	и только	3	2
193	один из	3	2
194	о двух	1	2
195	идет по	2	2
196	дело с	2	2
197	он уже	1	2
198	именно на	1	2
199	и у	1	2
200	ни одного	1	2
201	в виде	1	2
202	его и	1	2
203	из них	2	2
204	противоречие между	1	2
205	вовсе не	1	2
206	сих пор	3	2
207	или иной	1	2
208	как у	1	2
209	именно в	4	2
210	как же	1	2
211	еще и	1	2
212	мы знаем	4	2
213	и составляет	3	2
214	вместе с	7	2
215	в данном	2	2
216	в ряду	2	2
217	сам не	1	2
218	что же	1	2
219	и от	2	2
220	отнюдь не	1	2
221	в двух	1	2
222	потому что	22	2
223	точки зрения	13	2
224	а о	1	2
225	между ними	7	2
226	сказать что	13	2
227	самое что	1	2
228	как на	3	2
229	тем самым	8	2
230	одних и	1	1
231	отношения к	3	1
