N	2gram	Bakhtin_Pr_2	Literetu
1	и не	29	22
2	в мире	1	16
3	и в	43	16
4	при этом	6	15
5	в этом	13	14
6	не только	11	14
7	но и	14	14
8	в том	6	12
9	может быть	23	12
10	а не	7	12
11	то что	7	12
12	я и	2	10
13	не в	11	10
14	то же	8	9
15	так и	3	9
16	в то	7	9
17	того что	2	9
18	в этой	1	8
19	в жизни	3	8
20	том что	2	8
21	не может	18	8
22	к себе	7	8
23	как бы	22	8
24	в своей	4	7
25	же время	5	7
26	только в	4	7
27	себя в	3	7
28	точки зрения	13	7
29	я в	1	7
30	еще не	9	6
31	с его	4	6
32	в себе	5	6
33	в другом	7	6
34	о том	5	6
35	и его	8	6
36	в его	10	6
37	и т.п	1	6
38	с другой	4	6
39	к тому	4	6
40	в отличие	4	5
41	отличие от	4	5
42	как в	2	5
43	в целом	2	5
44	тому же	3	5
45	то есть	4	5
46	лишь в	8	5
47	это не	3	5
48	как и	14	5
49	что я	6	5
50	в основе	1	5
51	в ее	1	5
52	что он	13	5
53	в качестве	1	5
54	в поэзии	2	5
55	а именно	1	5
56	вместе с	1	5
57	а в	5	5
58	одним из	1	4
59	но не	5	4
60	по отношению	5	4
61	в рамках	1	4
62	хотя и	5	4
63	и если	1	4
64	входит в	2	4
65	должно быть	4	4
66	однако в	1	4
67	даже в	3	4
68	никогда не	9	4
69	другого в	3	4
70	с одной	1	4
71	в начале	1	4
72	из них	2	4
73	в одном	12	4
74	как будто	1	4
75	до конца	4	4
76	и ты	1	4
77	одной стороны	1	4
78	по существу	3	4
79	и для	3	4
80	я как	1	4
81	отношению к	5	4
82	отношения к	2	3
83	например в	2	3
84	не становится	1	3
85	самом деле	5	3
86	той же	3	3
87	с ее	1	3
88	но уже	1	3
89	в сторону	2	3
90	однако не	1	3
91	и как	2	3
92	и наконец	6	3
93	и к	3	3
94	но в	10	3
95	то в	1	3
96	бы и	2	3
97	а затем	2	3
98	самим собой	3	3
99	и тем	1	3
100	в слове	5	3
101	в г	1	3
102	с точки	8	3
103	себе самому	4	3
104	по своей	1	3
105	для его	1	3
106	все еще	1	3
107	еще в	1	3
108	в словах	4	3
109	не случайно	1	3
110	прежде всего	10	3
111	между тем	3	3
112	все время	1	3
113	совершенно не	4	3
114	уже не	3	3
115	в единстве	3	3
116	в самом	7	3
117	наконец в	3	3
118	более того	4	3
119	о чем	1	3
120	как это	1	3
121	там где	4	3
122	это как	1	3
123	в третьем	1	3
124	в романе	3	3
125	жизни и	1	3
126	как на	1	3
127	а я	1	3
128	том числе	1	3
129	художественного произведения	1	2
130	того же	3	2
131	которой она	1	2
132	в присутствии	1	2
133	в первом	2	2
134	установка на	4	2
135	жизни здесь	1	2
136	как мы	10	2
137	вопрос о	2	2
138	так чтобы	4	2
139	на себя	2	2
140	я не	4	2
141	мы и	2	2
142	то это	2	2
143	и на	10	2
144	бы то	1	2
145	не могу	2	2
146	во всех	4	2
147	за их	1	2
148	отношение к	2	2
149	еще один	3	2
150	не согласиться	1	2
151	без другого	1	2
152	стороны и	3	2
153	все же	3	2
154	когда он	3	2
155	я к	1	2
156	не знает	3	2
157	так или	1	2
158	раз в	1	2
159	им в	2	2
160	на то	5	2
161	все они	1	2
162	в нем	12	2
163	он все	1	2
164	в первой	2	2
165	не как	6	2
166	человека в	4	2
167	то ни	1	2
168	и с	5	2
169	его в	3	2
170	знает что	2	2
171	было бы	5	2
172	и даже	3	2
173	лишь на	2	2
174	той или	3	2
175	далеко не	4	2
176	не всегда	1	2
177	он и	3	2
178	несмотря на	1	2
179	мы с	2	2
180	и тогда	1	2
181	и при	2	2
182	художественного творчества	2	2
183	и ее	3	2
184	от себя	1	2
185	и другого	2	2
186	одном из	1	2
187	ни было	2	2
188	в конце	2	2
189	по себе	11	2
190	автора и	2	2
191	не менее	3	2
192	того чтобы	1	2
193	как раз	4	2
194	другой стороны	3	2
195	а лишь	2	2
196	у нас	2	2
197	же самое	1	2
198	числе и	1	2
199	для себя	2	2
200	он ищет	1	2
201	диалог с	2	2
202	сознания с	1	2
203	и сам	7	2
204	что у	2	2
205	не с	1	2
206	здесь как	1	2
207	во второй	1	2
208	если бы	3	2
209	о нем	6	2
210	слова из	1	2
211	из рассказа	2	2
212	можно сказать	1	2
213	оставляет в	1	2
214	во втором	1	2
215	что и	3	2
216	во всей	1	2
217	и только	3	2
218	что ему	1	2
219	но с	1	2
220	здесь не	6	2
221	вне себя	1	2
222	с ними	2	2
223	со всеми	3	2
224	связи с	1	2
225	за ним	1	2
226	ни с	1	2
227	для него	8	2
228	тем что	3	2
229	и героя	1	2
230	или иной	3	2
231	или иначе	1	2
232	с иной	1	2
233	себя и	3	2
234	что не	2	2
235	него не	2	2
236	все более	1	2
237	третьем лице	1	2
238	так же	2	2
239	и потому	1	2
240	берет на	1	2
241	а так	1	2
242	в самый	2	2
243	другого я	1	2
244	человек с	2	2
245	своей жизни	2	2
246	один из	1	2
247	это последнее	1	2
248	на слово	1	2
249	сознания и	3	2
250	что в	4	2
251	в каждой	2	2
252	же в	1	2
253	не я	1	2
254	отношением к	1	2
255	жизни а	1	2
256	с тобою	1	2
257	эти слова	1	2
258	еще и	1	2
259	ее в	2	2
260	в своих	2	2
261	к этому	1	2
262	была бы	2	1
263	и т	13	1
264	и скрытой	1	1
265	и то	2	1
266	на самом	1	1
267	в стороне	2	1
268	это и	1	1
269	идет о	1	1
270	в приведенном	3	1
271	и есть	1	1
272	человеком в	1	1
273	я тебя	1	1
274	между двумя	1	1
275	его же	1	1
276	и до	4	1
277	из его	2	1
278	оно было	1	1
279	все те	1	1
280	трудный путь	1	1
281	обойтись без	3	1
282	всем явлениям	1	1
283	мы уже	3	1
284	всей ее	1	1
285	бы уже	1	1
286	собой как	1	1
287	вот она	1	1
288	из своих	1	1
289	этом не	1	1
290	в последнем	3	1
291	принадлежит к	1	1
292	и со	3	1
293	кто же	1	1
294	и он	5	1
295	им лишь	1	1
296	и массовых	1	1
297	он был	3	1
298	он сам	3	1
299	мысли и	2	1
300	себя а	1	1
301	быть в	2	1
302	этой почве	1	1
303	и себе	1	1
304	сознания а	1	1
305	тем как	1	1
306	в обеих	1	1
307	если в	1	1
308	человеческих отношений	1	1
309	герой не	2	1
310	нужно быть	2	1
311	уже как	1	1
312	я что	1	1
313	с собою	2	1
314	он пишет	2	1
315	друг от	2	1
316	нет и	1	1
317	за пределы	3	1
318	контексте в	1	1
319	сама по	4	1
320	к сожалению	1	1
321	что автор	1	1
322	в центре	1	1
323	с этим	2	1
324	в художественном	3	1
325	что когда-то	1	1
326	в своем	4	1
327	она как	1	1
328	ней в	1	1
329	перед нами	7	1
330	героев достоевского	4	1
331	более или	3	1
332	себе как	2	1
333	романа это	1	1
334	в нашем	1	1
335	бы не	2	1
336	у каждого	1	1
337	т п	9	1
338	уже в	2	1
339	и кто	2	1
340	мы чувствуем	2	1
341	ее как	1	1
342	как он	2	1
343	так сказать	6	1
344	вообще не	1	1
345	отцом и	1	1
346	тем не	2	1
347	их может	1	1
348	героя здесь	1	1
349	она становится	1	1
350	он не	9	1
351	с тобой	2	1
352	и еще	2	1
353	свою собственную	1	1
354	собой не	1	1
355	в корне	1	1
356	оно должно	2	1
357	не друг	1	1
358	принес с	1	1
359	не бывает	1	1
360	здесь мы	2	1
361	слова и	12	1
362	а то	2	1
363	значение в	2	1
364	высказывания и	2	1
365	творчества он	1	1
366	дух в	1	1
367	с другими	1	1
368	который и	1	1
369	все может	1	1
370	ты шел	1	1
371	кажется что	3	1
372	даже по	1	1
373	в них	4	1
374	нет в	1	1
375	о которых	1	1
376	все равно	1	1
377	в самую	1	1
378	как высшей	1	1
379	место и	1	1
380	и уже	1	1
381	чем в	1	1
382	на этот	4	1
383	для своих	2	1
384	же я	1	1
385	во время	4	1
386	взаимоотношение двух	1	1
387	что такое	2	1
388	в их	3	1
389	ее же	1	1
390	лишь тогда	1	1
391	не к	1	1
392	его функцией	1	1
393	значение для	2	1
394	но это	4	1
395	другом и	1	1
396	но он	4	1
397	друг другу	1	1
398	что было	2	1
399	и эти	1	1
400	и является	2	1
401	в таких	1	1
402	в устах	1	1
403	вовсе не	5	1
404	и герой	2	1
405	его внутреннего	1	1
406	общего дела	1	1
407	в отношении	3	1
408	а от	1	1
409	как может	1	1
410	его интенции	2	1
411	я для	4	1
412	она не	3	1
413	почти никогда	1	1
414	при всей	1	1
415	мысли в	1	1
416	тогда когда	1	1
417	на два	3	1
418	и сама	1	1
419	в процессе	2	1
