N	2gram	Bakhtin_Fr_7	Problema
1	и не	7	28
2	то есть	20	27
3	не только	5	24
4	только в	6	23
5	в виде	1	22
6	вовсе не	7	21
7	и в	41	20
8	в том	11	20
9	ни в	6	17
10	не просто	2	16
11	все эти	13	16
12	то что	8	15
13	потому что	5	15
14	точки зрения	5	14
15	у нас	1	14
16	было бы	4	14
17	но и	9	14
18	также и	2	13
19	перед нами	2	13
20	не в	9	13
21	даже и	1	13
22	в нашем	1	12
23	в себе	11	12
24	том что	4	12
25	не есть	2	12
26	с точки	3	11
27	по себе	1	11
28	прежде всего	11	11
29	едва ли	1	10
30	и его	9	10
31	так и	10	10
32	в качестве	9	10
33	при помощи	1	10
34	есть нечто	1	9
35	в этом	15	9
36	может быть	4	9
37	и даже	1	9
38	все это	10	9
39	но в	8	8
40	содержит в	1	8
41	таким образом	19	8
42	что он	3	8
43	в той	3	8
44	в результате	2	8
45	и все	14	8
46	во всяком	2	8
47	то же	13	7
48	мы не	2	7
49	в ней	5	7
50	еще не	2	7
51	и с	4	7
52	это не	6	7
53	здесь не	1	7
54	и тем	1	7
55	есть в	6	7
56	именно в	2	7
57	сказать что	1	7
58	а не	2	7
59	и потому	3	7
60	такого рода	1	7
61	сам по	1	6
62	есть не	2	6
63	мы имеем	2	6
64	а только	2	6
65	при этом	3	6
66	об этом	1	6
67	как и	14	6
68	в данном	2	6
69	и без	1	6
70	в каком	1	6
71	же самое	1	6
72	в виду	4	6
73	а также	2	6
74	так что	1	6
75	в одно	1	6
76	по своему	2	6
77	но это	3	6
78	и от	8	6
79	в таком	1	6
80	на самом	2	5
81	но не	1	5
82	как в	5	5
83	хотя и	4	5
84	в нем	7	5
85	в них	7	5
86	в этих	2	5
87	только и	1	5
88	и о	1	5
89	в ее	1	5
90	данном случае	1	5
91	каждый раз	1	5
92	о том	6	5
93	жизни и	3	5
94	уже не	2	5
95	если мы	1	5
96	так как	3	5
97	здесь в	1	5
98	не может	3	5
99	вместе с	5	5
100	так же	5	5
101	или в	2	5
102	ничего общего	1	5
103	это и	1	4
104	но даже	1	4
105	что его	1	4
106	кроме того	3	4
107	и есть	3	4
108	и наконец	4	4
109	уже в	5	4
110	в этой	13	4
111	времени и	1	4
112	с тем	1	4
113	несмотря на	3	4
114	данте и	1	4
115	в своей	3	4
116	всяком случае	1	4
117	в одном	3	4
118	в отношении	3	4
119	тем самым	3	4
120	не имеет	3	4
121	в разных	2	4
122	нет ни	2	4
123	указывает на	1	4
124	и образ	2	4
125	можно было	3	4
126	здесь как	2	4
127	жизнь и	2	4
128	с ним	2	4
129	и во	2	4
130	во всех	3	4
131	тем более	1	4
132	одной из	2	4
133	и ее	2	4
134	или даже	1	4
135	с этим	2	4
136	как бы	7	4
137	однако не	1	4
138	и для	5	4
139	же в	2	4
140	а в	5	4
141	в то	10	4
142	самом деле	1	3
143	он как	1	3
144	но она	1	3
145	в каждой	2	3
146	и на	4	3
147	он был	3	3
148	явлений и	2	3
149	мы сейчас	2	3
150	чем же	1	3
151	в истории	1	3
152	в своем	9	3
153	и к	5	3
154	второго порядка	1	3
155	учение о	2	3
156	сливаются в	1	3
157	имеем в	2	3
158	но все	4	3
159	человека в	2	3
160	в другом	1	3
161	этом смысле	1	3
162	из них	3	3
163	здесь нет	2	3
164	в жизни	1	3
165	как это	1	3
166	связи с	1	3
167	как о	3	3
168	дело не	2	3
169	правда в	1	3
170	и сама	2	3
171	уже и	1	3
172	в области	2	3
173	к тому	2	3
174	себе в	1	3
175	как мы	11	3
176	другими словами	2	3
177	в буквальном	1	3
178	с собой	1	3
179	все в	1	3
180	к нему	5	3
181	том или	1	3
182	в ряд	1	3
183	в его	12	3
184	что и	5	3
185	для всех	2	3
186	не обходится	1	3
187	в начале	1	3
188	в сознании	1	3
189	не так	1	3
190	для него	6	3
191	себе и	1	3
192	тем что	3	3
193	само собой	1	3
194	не было	3	3
195	еще и	1	3
196	в связи	2	3
197	нет ничего	1	3
198	к его	1	3
199	из которых	2	3
200	это произведение	1	3
201	является для	1	3
202	только для	1	3
203	между прочим	1	3
204	понятия и	1	3
205	это уже	1	3
206	и как	2	3
207	все они	6	3
208	является и	3	3
209	из этого	1	3
210	что в	9	3
211	которая не	1	3
212	бесконечную даль	1	2
213	мы здесь	2	2
214	и то	2	2
215	божественная комедия	1	2
216	ни взяли	1	2
217	в которой	2	2
218	функции в	1	2
219	так чтобы	1	2
220	время как	1	2
221	ему в	1	2
222	иное как	1	2
223	в чем	2	2
224	то мы	1	2
225	за пределы	1	2
226	что они	1	2
227	что во	1	2
228	что именно	1	2
229	так называемая	1	2
230	все же	1	2
231	и где	1	2
232	говорит что	2	2
233	не являются	1	2
234	более или	2	2
235	то ли	2	2
236	человеческая жизнь	1	2
237	что это	4	2
238	другом случае	1	2
239	тому же	1	2
240	он не	4	2
241	в корне	1	2
242	с ее	3	2
243	том чтобы	1	2
244	новое и	1	2
245	на земле	4	2
246	не будет	1	2
247	и может	2	2
