N	3gram	Propp_Isto_6	Problema
1	о том что	4	14
2	тем не менее	1	12
3	в таком случае	1	10
4	во всяком случае	2	10
5	и то что	1	7
6	в этом случае	6	7
7	так или иначе	1	6
8	и т д	8	6
9	в данном случае	3	5
10	с одной стороны	7	5
11	с другой стороны	8	5
12	это то что	1	4
13	более или менее	1	4
14	до сих пор	4	4
15	на то что	1	4
16	в том что	5	4
17	что иное как	1	3
18	в чистом виде	1	3
19	одной стороны и	1	3
20	на первый план	2	3
21	но и в	2	3
22	только то что	2	3
23	точно так же	2	3
24	но в таком	1	3
25	не может быть	3	3
26	есть не что	1	3
27	это значит что	1	3
28	можно сказать что	1	3
29	не что иное	1	3
30	должны были бы	1	2
31	как только мы	1	2
32	то это значит	1	2
33	том что в	2	2
34	всяком случае не	1	2
35	в том числе	1	2
36	можно ли сказать	1	2
37	ли сказать что	1	2
38	том числе и	1	2
39	можно было бы	2	2
40	то или иное	1	2
41	для того чтобы	1	2
42	не только в	4	2
43	того или другого	1	2
44	в частности в	1	2
45	то что не	1	2
46	подобно тому как	1	2
47	на русском языке	1	2
48	однако и в	1	1
49	и один из	1	1
50	на том что	1	1
51	мы хотели бы	1	1
52	только потому что	1	1
53	того что в	1	1
54	но то что	1	1
55	в обратном порядке	1	1
56	как нам кажется	1	1
57	еще не вполне	1	1
58	нам кажется что	1	1
59	о том как	3	1
60	же как и	1	1
61	и не может	1	1
62	в зависимости от	1	1
63	тот или другой	1	1
64	что в нем	2	1
65	совершенно ясно что	1	1
66	к тому чтобы	1	1
67	но это не	1	1
68	однако все эти	1	1
69	то и другое	1	1
70	вместе с тем	3	1
71	и тем не	1	1
72	не может считаться	1	1
73	казалось бы что	1	1
74	это может быть	1	1
75	думают что если	1	1
76	то время как	3	1
77	так же как	1	1
78	здесь мы имеем	4	1
79	но как только	1	1
80	в противоречие с	1	1
81	вообще не существует	1	1
82	сих пор мы	2	1
83	это прежде всего	1	1
84	на первый взгляд	1	1
85	что у нас	1	1
86	и на земле	3	1
87	и то же	1	1
88	как один из	1	1
89	обстоит дело с	1	1
90	все больше и	2	1
91	а с другой	1	1
92	он был бы	1	1
93	но вместе с	1	1
94	потому что мы	1	1
95	приводит в движение	1	1
96	от того что	1	1
97	не потому что	1	1
98	в то время	3	1
99	так и в	1	1
100	у нас однако	1	1
101	к выводу что	1	1
102	мир не только	2	1
103	прийти к выводу	1	1
104	мы не будем	2	1
105	и тем самым	1	1
106	но даже в	1	1
107	и тем более	1	1
108	что представление о	1	1
109	не менее в	1	1
110	но все же	2	1
111	мы имеем в	4	1
112	в этих случаях	1	1
113	то или другое	1	1
114	больше и больше	2	1
115	один из видов	1	1
116	и с другой	1	1
117	в свое время	1	1
