N	4gram	Losev_Prob_3	Dialekti
1	одно и то же	3	4
2	не что иное как	4	3
3	в то время как	4	3
4	в том смысле что	3	3
5	т д и т	4	2
6	по крайней мере в	1	2
7	д и т д	4	2
8	ни в каком случае	2	2
9	это не значит что	1	2
10	есть не что иное	4	2
11	и т д и	4	2
12	или по крайней мере	4	2
13	если принять во внимание	1	2
14	т д все это	1	1
15	миф не есть ни	1	1
16	в том что он	1	1
17	но это не значит	1	1
18	уже сама по себе	1	1
19	дело вовсе не в	1	1
20	что бы то ни	1	1
21	и то и другое	1	1
22	потому что он есть	1	1
23	нечего и говорить о	1	1
24	на самом же деле	4	1
25	то же и в	1	1
26	же в таком случае	1	1
27	взятые сами по себе	4	1
28	в каком случае не	1	1
29	говорить о том что	1	1
30	мы находим например у	1	1
31	и т д все	1	1
32	и говорить о том	1	1
33	тем не менее в	1	1
34	и т д в	1	1
35	не содержащий в себе	1	1
36	это вовсе не значит	1	1
37	мы начинаем говорить о	1	1
38	до сих пор мы	1	1
39	тут не может быть	1	1
40	по крайней мере не	1	1
41	ни с чем не	1	1
42	если мы говорим о	1	1
43	то это вовсе не	1	1
44	во что бы то	1	1
45	так же как и	1	1
46	вовсе не значит что	1	1
47	заключается в том что	2	1
48	то это значит что	2	1
49	и может быть даже	1	1
50	бы то ни стало	1	1
51	по одному тому что	1	1
